Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2006,18,158,MIN,Minnesota Timberwolves,3,Marcus Banks,PG,6-2,200,"November 19, 1981",US,2,UNLV
2006,18,271,MIN,Minnesota Timberwolves,30,Mark Blount,C,7-0,230,"November 30, 1975",US,5,Pitt
2006,18,485,MIN,Minnesota Timberwolves,7,Anthony Carter,PG,6-1,190,"June 16, 1975",US,6,Hawaii
2006,18,697,MIN,Minnesota Timberwolves,31,Ricky Davis,SF,6-6,195,"September 23, 1979",US,7,Iowa
2006,18,805,MIN,Minnesota Timberwolves,12,Ronald Dupree,SF,6-7,209,"January 26, 1981",US,2,LSU
2006,18,954,MIN,Minnesota Timberwolves,24,Richie Frahm,SG,6-5,210,"August 14, 1977",US,2,Gonzaga
2006,18,997,MIN,Minnesota Timberwolves,21,Kevin Garnett,PF,6-11,240,"May 19, 1976",US,10,
2006,18,1126,MIN,Minnesota Timberwolves,41,Eddie Griffin,C,6-10,220,"May 30, 1982",US,3,Seton Hall
2006,18,1222,MIN,Minnesota Timberwolves,23,Trenton Hassell,SG,6-5,200,"March 4, 1979",US,4,Austin Peay State University
2006,18,1346,MIN,Minnesota Timberwolves,16,Troy Hudson,PG,6-1,170,"March 13, 1976",US,8,"Missouri, Southern Illinois"
2006,18,1434,MIN,Minnesota Timberwolves,55,Marko Jaric,PG,6-7,198,"October 12, 1978",RS,3,
2006,18,1810,MIN,Minnesota Timberwolves,35,Mark Madsen,C,6-9,240,"January 28, 1976",US,5,Stanford
2006,18,1896,MIN,Minnesota Timberwolves,1,Rashad McCants,SG,6-4,207,"September 25, 1984",US,R,UNC
2006,18,2206,MIN,Minnesota Timberwolves,34,Michael Olowokandi,C,7-0,269,"April 3, 1975",NG,7,University of the Pacific
2006,18,2414,MIN,Minnesota Timberwolves,9,Justin Reed,SF,6-8,240,"January 16, 1982",US,1,Ole Miss
2006,18,2798,MIN,Minnesota Timberwolves,10,Wally Szczerbiak,SF,6-7,244,"March 5, 1977",ES,6,Miami University
2006,18,2913,MIN,Minnesota Timberwolves,17,Nikoloz Tskitishvili,PF,7-0,225,"April 14, 1983",GE,3,
2006,18,3235,MIN,Minnesota Timberwolves,6,Bracey Wright,SG,6-3,210,"July 1, 1984",US,R,Indiana
