Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1994,3,3015,NJN,New Jersey Nets,Rex Walters,"March 12, 1970",23.0,NBA,SG,48.0,0.0,386.0,7.8,15.0,0.52,1.8,3.6,0.5,6.0,11.3,0.53,3.6,4.4,0.82,0.8,4.2,4.9,9.2,2.0,0.4,3.9,5.3,21.1,,117.0,107.0
1995,3,3015,NJN,New Jersey Nets,Rex Walters,"March 12, 1970",24.0,NBA,SG,80.0,30.0,1435.0,7.5,17.0,0.44,2.6,7.1,0.36,4.9,9.9,0.5,1.5,1.9,0.77,0.7,2.7,3.4,4.4,1.3,0.6,2.6,4.9,19.0,,105.0,112.0
1996,31,3015,TOT,Total After Trade,Rex Walters,"March 12, 1970",25.0,NBA,SG,44.0,8.0,610.0,5.2,12.7,0.41,1.9,5.6,0.33,3.3,7.0,0.48,3.6,4.4,0.81,1.1,3.6,4.7,9.1,2.1,0.3,3.5,4.5,15.9,,110.0,114.0
1996,3,3015,NJN,New Jersey Nets,Rex Walters,"March 12, 1970",25.0,NBA,SG,11.0,0.0,87.0,7.3,20.0,0.36,1.8,7.3,0.25,5.5,12.7,0.43,3.6,3.6,1.0,1.2,3.0,4.2,6.7,1.8,0.0,4.2,2.4,20.0,,96.0,110.0
1996,23,3015,PHI,Philadelphia 76Ers,Rex Walters,"March 12, 1970",25.0,NBA,SG,33.0,8.0,523.0,4.9,11.4,0.43,1.9,5.4,0.35,3.0,6.1,0.49,3.6,4.6,0.78,1.1,3.7,4.8,9.5,2.2,0.4,3.4,4.9,15.2,,113.0,114.0
1997,23,3015,PHI,Philadelphia 76Ers,Rex Walters,"March 12, 1970",26.0,NBA,SG,59.0,16.0,1041.0,7.2,15.7,0.46,2.8,7.2,0.38,4.4,8.6,0.51,2.4,3.0,0.79,1.0,4.2,5.2,5.5,1.4,0.1,3.0,3.6,19.5,,113.0,115.0
1998,31,3015,TOT,Total After Trade,Rex Walters,"March 12, 1970",27.0,NBA,SG,38.0,0.0,235.0,5.5,12.1,0.45,1.4,5.0,0.27,4.1,7.1,0.58,5.9,6.4,0.93,1.1,4.3,5.5,8.0,1.8,0.2,6.2,6.4,18.3,,102.0,106.0
1998,23,3015,PHI,Philadelphia 76Ers,Rex Walters,"March 12, 1970",27.0,NBA,SG,19.0,0.0,127.0,4.6,12.1,0.38,1.3,5.9,0.21,3.3,6.3,0.53,7.1,7.1,1.0,1.3,2.5,3.8,8.8,2.1,0.0,7.1,7.1,17.6,,96.0,109.0
1998,16,3015,MIA,Miami Heat,Rex Walters,"March 12, 1970",27.0,NBA,SG,19.0,0.0,108.0,6.6,12.1,0.54,1.5,4.0,0.38,5.1,8.1,0.62,4.5,5.6,0.82,1.0,6.6,7.6,7.1,1.5,0.5,5.1,5.6,19.2,,111.0,103.0
1999,16,3015,MIA,Miami Heat,Rex Walters,"March 12, 1970",28.0,NBA,SG,33.0,13.0,506.0,3.9,10.6,0.37,1.3,4.3,0.32,2.6,6.4,0.4,2.1,2.6,0.83,1.1,4.5,5.6,6.5,1.1,0.3,3.6,7.0,11.3,,94.0,103.0
2000,16,3015,MIA,Miami Heat,Rex Walters,"March 12, 1970",29.0,NBA,PG,33.0,0.0,389.0,5.2,12.5,0.42,0.7,2.8,0.25,4.5,9.8,0.46,1.7,2.2,0.75,1.1,3.9,5.0,8.9,0.8,0.0,4.0,6.1,12.8,,95.0,106.0
