Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1997,18,1839,MIN,Minnesota Timberwolves,Stephon Marbury,1977-02-20,19.0,NBA,PG,67.0,64.0,2324.0,355.0,871.0,0.41,102.0,288.0,0.35,253.0,583.0,0.43,0.47,245.0,337.0,0.73,54.0,130.0,184.0,522.0,67.0,19.0,210.0,159.0,1057.0,0.0
1998,18,1839,MIN,Minnesota Timberwolves,Stephon Marbury,1977-02-20,20.0,NBA,PG,82.0,81.0,3112.0,513.0,1237.0,0.42,95.0,304.0,0.31,418.0,933.0,0.45,0.45,329.0,450.0,0.73,58.0,172.0,230.0,704.0,104.0,7.0,256.0,222.0,1450.0,0.0
1999,31,1839,TOT,Total After Trade,Stephon Marbury,1977-02-20,21.0,NBA,PG,49.0,49.0,1895.0,378.0,883.0,0.43,66.0,197.0,0.34,312.0,686.0,0.46,0.46,222.0,278.0,0.8,37.0,105.0,142.0,437.0,59.0,8.0,164.0,125.0,1044.0,0.0
1999,18,1839,MIN,Minnesota Timberwolves,Stephon Marbury,1977-02-20,21.0,NBA,PG,18.0,18.0,661.0,124.0,304.0,0.41,8.0,39.0,0.2,116.0,265.0,0.44,0.42,63.0,87.0,0.72,17.0,45.0,62.0,167.0,29.0,5.0,55.0,44.0,319.0,0.0
1999,3,1839,NJN,New Jersey Nets,Stephon Marbury,1977-02-20,21.0,NBA,PG,31.0,31.0,1234.0,254.0,579.0,0.44,58.0,158.0,0.37,196.0,421.0,0.47,0.49,159.0,191.0,0.83,20.0,60.0,80.0,270.0,30.0,3.0,109.0,81.0,725.0,0.0
2000,3,1839,NJN,New Jersey Nets,Stephon Marbury,1977-02-20,22.0,NBA,PG,74.0,74.0,2881.0,569.0,1317.0,0.43,66.0,233.0,0.28,503.0,1084.0,0.46,0.46,436.0,536.0,0.81,61.0,179.0,240.0,622.0,112.0,15.0,270.0,195.0,1640.0,0.0
2001,3,1839,NJN,New Jersey Nets,Stephon Marbury,1977-02-20,23.0,NBA,PG,67.0,67.0,2557.0,563.0,1277.0,0.44,110.0,335.0,0.33,453.0,942.0,0.48,0.48,362.0,458.0,0.79,53.0,152.0,205.0,506.0,79.0,5.0,197.0,150.0,1598.0,1.0
2002,24,1839,PHO,Phoenix Suns,Stephon Marbury,1977-02-20,24.0,NBA,PG,82.0,80.0,3187.0,625.0,1413.0,0.44,71.0,248.0,0.29,554.0,1165.0,0.48,0.47,353.0,452.0,0.78,75.0,191.0,266.0,666.0,77.0,13.0,284.0,186.0,1674.0,0.0
2003,24,1839,PHO,Phoenix Suns,Stephon Marbury,1977-02-20,25.0,NBA,PG,81.0,81.0,3240.0,671.0,1530.0,0.44,89.0,296.0,0.3,582.0,1234.0,0.47,0.47,375.0,467.0,0.8,53.0,210.0,263.0,654.0,108.0,20.0,263.0,200.0,1806.0,0.0
2004,31,1839,TOT,Total After Trade,Stephon Marbury,1977-02-20,26.0,NBA,PG,81.0,81.0,3254.0,598.0,1386.0,0.43,87.0,274.0,0.32,511.0,1112.0,0.46,0.46,356.0,436.0,0.82,58.0,205.0,263.0,719.0,129.0,9.0,249.0,172.0,1639.0,0.0
2004,24,1839,PHO,Phoenix Suns,Stephon Marbury,1977-02-20,26.0,NBA,PG,34.0,34.0,1415.0,262.0,606.0,0.43,37.0,118.0,0.31,225.0,488.0,0.46,0.46,147.0,185.0,0.8,19.0,98.0,117.0,281.0,64.0,5.0,97.0,74.0,708.0,0.0
2004,20,1839,NYK,New York Knicks,Stephon Marbury,1977-02-20,26.0,NBA,PG,47.0,47.0,1839.0,336.0,780.0,0.43,50.0,156.0,0.32,286.0,624.0,0.46,0.46,209.0,251.0,0.83,39.0,107.0,146.0,438.0,65.0,4.0,152.0,98.0,931.0,0.0
2005,20,1839,NYK,New York Knicks,Stephon Marbury,1977-02-20,27.0,NBA,PG,82.0,82.0,3281.0,604.0,1308.0,0.46,115.0,325.0,0.35,489.0,983.0,0.5,0.51,458.0,549.0,0.83,50.0,198.0,248.0,668.0,122.0,6.0,233.0,186.0,1781.0,0.0
2006,20,1839,NYK,New York Knicks,Stephon Marbury,1977-02-20,28.0,NBA,PG,60.0,60.0,2193.0,349.0,774.0,0.45,33.0,104.0,0.32,316.0,670.0,0.47,0.47,246.0,326.0,0.76,25.0,150.0,175.0,382.0,63.0,4.0,157.0,143.0,977.0,0.0
2007,20,1839,NYK,New York Knicks,Stephon Marbury,1977-02-20,29.0,NBA,PG,74.0,74.0,2748.0,395.0,952.0,0.42,123.0,345.0,0.36,272.0,607.0,0.45,0.48,297.0,386.0,0.77,36.0,177.0,213.0,403.0,71.0,10.0,179.0,185.0,1210.0,0.0
2008,20,1839,NYK,New York Knicks,Stephon Marbury,1977-02-20,30.0,NBA,PG,24.0,19.0,805.0,111.0,265.0,0.42,28.0,74.0,0.38,83.0,191.0,0.44,0.47,83.0,116.0,0.72,17.0,42.0,59.0,113.0,21.0,2.0,48.0,57.0,333.0,0.0
2009,2,1839,BOS,Boston Celtics,Stephon Marbury,1977-02-20,31.0,NBA,PG,23.0,4.0,414.0,38.0,111.0,0.34,6.0,25.0,0.24,32.0,86.0,0.37,0.37,6.0,13.0,0.46,2.0,26.0,28.0,75.0,10.0,3.0,37.0,34.0,88.0,0.0
