Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2020,4,135,CHO,Charlotte Hornets,7,Dwayne Bacon,SG,6-6,221,1995-08-30,US,2,Florida State
2020,4,193,CHO,Charlotte Hornets,5,Nicolas Batum,SF,6-8,230,1988-12-14,FR,11,
2020,4,249,CHO,Charlotte Hornets,8,Bismack Biyombo,C,6-8,255,1992-08-28,CD,8,
2020,4,351,CHO,Charlotte Hornets,0,Miles Bridges,SF,6-6,225,1998-03-21,US,1,Michigan State
2020,4,519,CHO,Charlotte Hornets,31,Joe Chealey,PG,6-3,190,1995-11-01,US,1,College of Charleston
2020,4,1070,CHO,Charlotte Hornets,4,Devonte' Graham,PG,6-1,195,1995-02-22,US,1,Kansas
2020,4,1270,CHO,Charlotte Hornets,9,Willy Hernangomez,C,6-11,250,1994-05-27,ES,3,
2020,4,1610,CHO,Charlotte Hornets,14,Michael Kidd-Gilchrist,PF,6-6,232,1993-09-26,US,7,Kentucky
2020,4,1854,CHO,Charlotte Hornets,10,Caleb Martin,SF,6-5,205,1995-09-28,US,R,"NC State, Nevada"
2020,4,1856,CHO,Charlotte Hornets,11,Cody Martin,SF,6-5,205,1995-09-28,US,R,"NC State, Nevada"
2020,4,1924,CHO,Charlotte Hornets,6,Jalen McDaniels,SF,6-9,205,1998-01-31,US,R,San Diego State
2020,4,2032,CHO,Charlotte Hornets,1,Malik Monk,SG,6-3,200,1998-02-04,US,2,Kentucky
2020,4,2528,CHO,Charlotte Hornets,3,Terry Rozier,PG,6-1,190,1994-03-17,US,4,Louisville
2020,4,3042,CHO,Charlotte Hornets,25,P.J. Washington,PF,6-7,230,1998-08-23,US,R,Kentucky
2020,4,3169,CHO,Charlotte Hornets,2,Marvin Williams,PF,6-8,237,1986-06-19,US,14,UNC
2020,4,3275,CHO,Charlotte Hornets,40,Cody Zeller,C,6-11,240,1992-10-05,US,6,Indiana
