Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,31,1885,TOT,Total After Trade,Eric Maynor,"June 11, 1987",22.0,NBA,PG,81.0,2.0,1269.0,4.4,10.4,0.42,0.6,2.0,0.31,3.7,8.4,0.44,1.5,2.0,0.72,0.6,3.1,3.7,7.5,1.1,0.3,2.4,3.3,10.8
2010,29,1885,UTA,Utah Jazz,Eric Maynor,"June 11, 1987",22.0,NBA,PG,26.0,2.0,363.0,5.2,13.2,0.39,0.5,2.4,0.21,4.7,10.8,0.43,2.5,3.3,0.76,1.0,2.8,3.8,8.0,1.3,0.2,2.8,3.3,13.3
2010,21,1885,OKC,Oklahoma City Thunder,Eric Maynor,"June 11, 1987",22.0,NBA,PG,55.0,0.0,906.0,4.1,9.3,0.43,0.7,1.9,0.36,3.4,7.5,0.45,1.1,1.5,0.69,0.4,3.2,3.6,7.4,1.1,0.3,2.3,3.3,9.9
2011,21,1885,OKC,Oklahoma City Thunder,Eric Maynor,"June 11, 1987",23.0,NBA,PG,82.0,0.0,1200.0,4.0,10.0,0.4,1.1,2.9,0.38,2.9,7.1,0.41,1.3,1.8,0.73,0.7,2.9,3.6,7.1,1.0,0.2,2.3,2.9,10.4
2012,21,1885,OKC,Oklahoma City Thunder,Eric Maynor,"June 11, 1987",24.0,NBA,PG,9.0,0.0,137.0,3.7,10.2,0.36,1.6,4.5,0.35,2.1,5.8,0.36,1.1,1.1,1.0,0.8,2.6,3.4,5.8,1.3,0.0,2.9,3.4,10.0
2013,31,1885,TOT,Total After Trade,Eric Maynor,"June 11, 1987",25.0,NBA,"PG,SG",64.0,0.0,963.0,4.0,10.5,0.38,1.3,3.6,0.35,2.7,6.9,0.39,1.7,2.3,0.73,0.3,1.4,1.7,6.8,0.8,0.0,3.0,2.1,10.9
2013,21,1885,OKC,Oklahoma City Thunder,Eric Maynor,"June 11, 1987",25.0,NBA,PG,37.0,0.0,391.0,3.3,10.6,0.31,1.4,4.2,0.33,1.9,6.4,0.3,1.6,1.9,0.81,0.5,1.2,1.7,6.7,0.9,0.0,2.9,1.7,9.6
2013,25,1885,POR,Portland Trail Blazers,Eric Maynor,"June 11, 1987",25.0,NBA,SG,27.0,0.0,572.0,4.4,10.4,0.42,1.2,3.1,0.38,3.2,7.3,0.44,1.8,2.6,0.68,0.3,1.5,1.8,6.9,0.8,0.1,3.0,2.3,11.8
2014,31,1885,TOT,Total After Trade,Eric Maynor,"June 11, 1987",26.0,NBA,PG,31.0,0.0,327.0,3.5,11.1,0.32,1.3,4.1,0.32,2.2,7.0,0.31,0.7,1.2,0.55,1.0,3.3,4.3,5.7,1.0,0.3,3.2,1.9,9.0
2014,30,1885,WAS,Washington Wizards,Eric Maynor,"June 11, 1987",26.0,NBA,PG,23.0,0.0,215.0,3.5,12.1,0.29,1.3,4.2,0.32,2.2,7.9,0.28,0.3,0.5,0.67,1.2,2.8,4.0,6.7,0.8,0.2,2.8,2.2,8.7
2014,23,1885,PHI,Philadelphia 76Ers,Eric Maynor,"June 11, 1987",26.0,NBA,PG,8.0,0.0,112.0,3.5,9.3,0.38,1.3,3.9,0.33,2.3,5.5,0.41,1.3,2.6,0.5,0.6,4.2,4.8,3.9,1.3,0.6,3.9,1.3,9.6
