Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2001,5,625,CHI,Chicago Bulls,Jamal Crawford,1980-03-20,20.0,NBA,PG,61.0,1050.0,8.5,0.44,0.38,0.11,1.0,9.4,5.0,23.0,2.2,1.0,21.0,17.9,-1.3,0.4,-0.9,-0.04,-2.9,-1.5,-4.4,-0.6
2002,5,625,CHI,Chicago Bulls,Jamal Crawford,1980-03-20,21.0,NBA,PG,23.0,481.0,15.3,0.56,0.31,0.07,1.2,7.2,4.1,21.8,2.0,0.8,14.2,21.5,0.4,0.2,0.6,0.06,1.7,-1.9,-0.2,0.2
2003,5,625,CHI,Chicago Bulls,Jamal Crawford,1980-03-20,22.0,NBA,PG,80.0,1992.0,15.4,0.5,0.3,0.16,1.2,9.0,5.1,28.8,2.0,0.9,13.4,22.2,1.6,1.1,2.8,0.07,1.1,-0.8,0.4,1.2
2004,5,625,CHI,Chicago Bulls,Jamal Crawford,1980-03-20,23.0,NBA,SG,80.0,2811.0,15.9,0.49,0.4,0.18,1.7,9.5,5.5,27.5,2.1,0.8,11.9,25.7,1.9,2.1,4.1,0.07,1.9,-0.5,1.4,2.4
2005,20,625,NYK,New York Knicks,Jamal Crawford,1980-03-20,24.0,NBA,SG,70.0,2688.0,15.2,0.52,0.47,0.2,1.4,7.5,4.4,19.2,1.8,0.5,11.0,22.8,3.1,1.1,4.2,0.08,2.1,-1.0,1.0,2.1
2006,20,625,NYK,New York Knicks,Jamal Crawford,1980-03-20,25.0,NBA,SG,79.0,2555.0,15.5,0.54,0.33,0.41,1.7,10.2,5.9,20.9,1.8,0.5,14.4,21.5,3.7,0.8,4.5,0.08,1.6,-1.1,0.5,1.6
2007,20,625,NYK,New York Knicks,Jamal Crawford,1980-03-20,26.0,NBA,SG,59.0,2198.0,14.5,0.52,0.36,0.31,2.4,7.8,5.1,20.9,1.4,0.3,13.9,24.1,2.3,0.9,3.1,0.07,1.2,-1.7,-0.5,0.8
2008,20,625,NYK,New York Knicks,Jamal Crawford,1980-03-20,27.0,NBA,SG,80.0,3190.0,16.0,0.53,0.36,0.27,1.3,6.3,3.7,22.0,1.3,0.4,11.0,24.6,4.6,0.4,5.0,0.08,2.1,-1.8,0.3,1.9
2009,31,625,TOT,Total After Trade,Jamal Crawford,1980-03-20,28.0,NBA,"PG,SG",65.0,2479.0,15.1,0.55,0.39,0.34,1.0,7.5,4.2,18.1,1.1,0.4,11.2,22.8,3.3,0.0,3.3,0.06,1.3,-2.6,-1.3,0.5
2009,20,625,NYK,New York Knicks,Jamal Crawford,1980-03-20,28.0,NBA,SG,11.0,392.0,15.7,0.57,0.46,0.27,0.5,4.3,2.4,20.0,1.1,0.0,12.1,23.9,0.6,0.1,0.7,0.08,2.3,-2.0,0.3,0.2
2009,10,625,GSW,Golden State Warriors,Jamal Crawford,1980-03-20,28.0,NBA,PG,54.0,2087.0,15.0,0.54,0.37,0.35,1.1,8.1,4.6,17.8,1.1,0.4,11.0,22.6,2.7,-0.1,2.7,0.06,1.1,-2.7,-1.6,0.2
2010,1,625,ATL,Atlanta Hawks,Jamal Crawford,1980-03-20,29.0,NBA,SG,79.0,2460.0,18.4,0.57,0.39,0.28,1.6,8.0,4.8,16.1,1.3,0.4,9.9,25.8,5.6,1.7,7.3,0.14,3.5,-1.1,2.4,2.7
2011,1,625,ATL,Atlanta Hawks,Jamal Crawford,1980-03-20,30.0,NBA,SG,76.0,2297.0,14.2,0.55,0.4,0.3,1.2,5.6,3.4,17.7,1.3,0.5,12.8,23.4,1.9,1.4,3.4,0.07,0.6,-1.6,-1.0,0.6
2012,25,625,POR,Portland Trail Blazers,Jamal Crawford,1980-03-20,31.0,NBA,PG,60.0,1613.0,15.7,0.51,0.35,0.28,1.1,7.5,4.3,20.5,1.8,0.7,11.8,26.6,1.6,0.7,2.3,0.07,1.0,-1.2,-0.2,0.7
2013,13,625,LAC,Los Angeles Clippers,Jamal Crawford,1980-03-20,32.0,NBA,SG,76.0,2230.0,16.8,0.56,0.39,0.24,1.2,5.6,3.4,14.4,1.9,0.5,11.5,26.0,3.7,1.7,5.4,0.12,2.3,-1.3,1.0,1.7
2014,13,625,LAC,Los Angeles Clippers,Jamal Crawford,1980-03-20,33.0,NBA,SG,69.0,2094.0,17.3,0.56,0.44,0.32,1.9,6.4,4.2,17.4,1.4,0.4,10.5,27.2,3.8,1.5,5.3,0.12,3.0,-1.4,1.6,1.9
2015,13,625,LAC,Los Angeles Clippers,Jamal Crawford,1980-03-20,34.0,NBA,SG,64.0,1703.0,16.6,0.53,0.43,0.3,1.2,6.9,4.1,14.9,1.8,0.7,8.8,27.6,2.5,1.2,3.6,0.1,1.9,-1.2,0.7,1.2
2016,13,625,LAC,Los Angeles Clippers,Jamal Crawford,1980-03-20,35.0,NBA,SG,79.0,2126.0,14.0,0.53,0.37,0.29,1.0,6.3,3.7,14.0,1.2,0.4,9.6,24.9,1.8,1.5,3.3,0.08,0.1,-1.5,-1.4,0.3
2017,13,625,LAC,Los Angeles Clippers,Jamal Crawford,1980-03-20,36.0,NBA,SG,82.0,2157.0,12.0,0.52,0.37,0.23,0.9,5.7,3.3,15.2,1.4,0.5,12.3,22.7,0.5,1.4,1.9,0.04,-0.8,-1.3,-2.1,0.0
2018,18,625,MIN,Minnesota Timberwolves,Jamal Crawford,1980-03-20,37.0,NBA,SG,80.0,1653.0,13.0,0.52,0.42,0.15,1.4,5.5,3.5,16.9,1.2,0.5,10.7,23.7,0.9,0.3,1.3,0.04,0.1,-2.5,-2.3,-0.1
2019,24,625,PHO,Phoenix Suns,Jamal Crawford,1980-03-20,38.0,NBA,SG,64.0,1211.0,11.7,0.52,0.46,0.25,0.7,7.2,3.9,27.7,1.3,0.8,16.9,20.8,0.1,0.0,0.2,0.01,-1.1,-2.8,-3.9,-0.6
