Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1997,14,921,LAL,Los Angeles Lakers,Derek Fisher,1974-08-09,22.0,NBA,PG,80.0,3.0,921.0,5.9,15.0,0.4,1.3,4.2,0.3,4.7,10.8,0.43,4.5,6.9,0.66,1.4,4.1,5.5,6.8,2.3,0.3,4.1,5.0,17.7,98.0,106.0
1998,14,921,LAL,Los Angeles Lakers,Derek Fisher,1974-08-09,23.0,NBA,PG,82.0,36.0,1760.0,4.8,11.0,0.43,0.9,2.4,0.38,3.9,8.7,0.45,3.4,4.4,0.76,1.1,4.5,5.6,9.7,2.2,0.1,3.5,3.7,13.8,109.0,106.0
1999,14,921,LAL,Los Angeles Lakers,Derek Fisher,1974-08-09,24.0,NBA,PG,50.0,21.0,1131.0,4.6,12.2,0.38,1.8,4.5,0.39,2.8,7.7,0.37,2.8,3.7,0.76,1.0,3.2,4.2,9.1,2.8,0.0,3.6,4.4,13.7,103.0,106.0
2000,14,921,LAL,Los Angeles Lakers,Derek Fisher,1974-08-09,25.0,NBA,PG,78.0,22.0,1803.0,4.8,13.8,0.35,1.5,4.7,0.31,3.3,9.0,0.36,3.0,4.1,0.72,0.6,3.5,4.1,6.2,2.3,0.1,2.1,4.3,14.0,99.0,101.0
2001,14,921,LAL,Los Angeles Lakers,Derek Fisher,1974-08-09,26.0,NBA,PG,20.0,20.0,709.0,5.7,13.8,0.41,1.8,4.6,0.4,3.8,9.2,0.42,3.7,4.6,0.81,0.4,4.0,4.4,6.4,2.9,0.1,2.1,3.7,16.9,113.0,105.0
2002,14,921,LAL,Los Angeles Lakers,Derek Fisher,1974-08-09,27.0,NBA,PG,70.0,35.0,1974.0,7.2,17.6,0.41,3.8,9.2,0.41,3.4,8.4,0.41,2.5,2.9,0.85,0.4,3.5,3.9,4.8,1.7,0.2,1.6,3.2,20.8,114.0,105.0
2003,14,921,LAL,Los Angeles Lakers,Derek Fisher,1974-08-09,28.0,NBA,PG,82.0,82.0,2829.0,6.2,14.2,0.44,1.6,3.9,0.4,4.7,10.3,0.45,1.8,2.3,0.8,0.7,3.7,4.4,5.5,1.7,0.3,1.7,3.6,15.8,110.0,108.0
2004,14,921,LAL,Los Angeles Lakers,Derek Fisher,1974-08-09,29.0,NBA,SG,82.0,3.0,1769.0,6.0,16.9,0.35,1.5,5.3,0.29,4.4,11.7,0.38,3.6,4.5,0.8,0.9,3.6,4.5,5.5,3.0,0.1,2.3,3.4,17.1,97.0,102.0
2005,10,921,GSW,Golden State Warriors,Derek Fisher,1974-08-09,30.0,NBA,PG,74.0,32.0,2222.0,6.9,17.5,0.39,2.5,6.7,0.37,4.4,10.7,0.41,4.1,4.7,0.86,0.9,4.2,5.0,7.0,1.8,0.1,3.0,4.1,20.3,106.0,109.0
2006,10,921,GSW,Golden State Warriors,Derek Fisher,1974-08-09,31.0,NBA,PG,82.0,36.0,2589.0,7.2,17.6,0.41,2.3,5.9,0.4,4.9,11.8,0.42,4.8,5.8,0.83,0.7,3.5,4.2,7.0,2.5,0.2,3.1,4.7,21.6,108.0,107.0
2007,29,921,UTA,Utah Jazz,Derek Fisher,1974-08-09,32.0,NBA,SG,82.0,61.0,2287.0,5.9,15.5,0.38,1.1,3.6,0.31,4.8,11.9,0.4,6.0,7.0,0.85,0.7,2.7,3.4,6.3,1.9,0.1,2.7,5.4,18.9,108.0,109.0
2008,14,921,LAL,Los Angeles Lakers,Derek Fisher,1974-08-09,33.0,NBA,PG,82.0,82.0,2249.0,7.6,17.3,0.44,2.5,6.2,0.41,5.1,11.2,0.45,3.7,4.2,0.88,0.5,3.3,3.8,5.3,1.9,0.1,2.0,4.2,21.3,114.0,109.0
2009,14,921,LAL,Los Angeles Lakers,Derek Fisher,1974-08-09,34.0,NBA,PG,82.0,82.0,2441.0,6.1,14.3,0.42,2.5,6.3,0.4,3.6,8.0,0.45,2.3,2.7,0.85,0.5,3.4,3.9,5.4,2.0,0.1,1.5,3.9,17.0,117.0,108.0
2010,14,921,LAL,Los Angeles Lakers,Derek Fisher,1974-08-09,35.0,NBA,PG,82.0,82.0,2227.0,4.9,13.0,0.38,1.8,5.2,0.35,3.1,7.8,0.4,2.6,3.1,0.86,0.6,3.4,3.9,4.7,2.1,0.2,1.8,4.7,14.3,105.0,106.0
2011,14,921,LAL,Los Angeles Lakers,Derek Fisher,1974-08-09,36.0,NBA,PG,82.0,82.0,2297.0,4.7,12.2,0.39,1.5,3.7,0.4,3.3,8.5,0.39,1.9,2.4,0.81,0.3,3.2,3.5,5.2,2.3,0.2,1.6,4.4,12.9,105.0,107.0
2012,31,921,TOT,Total After Trade,Derek Fisher,1974-08-09,37.0,NBA,PG,63.0,43.0,1508.0,4.5,12.1,0.37,1.2,3.8,0.32,3.3,8.3,0.39,2.0,2.3,0.85,0.4,3.8,4.2,5.9,1.8,0.1,2.5,4.1,12.2,97.0,107.0
2012,14,921,LAL,Los Angeles Lakers,Derek Fisher,1974-08-09,37.0,NBA,PG,43.0,43.0,1101.0,4.4,11.6,0.38,1.2,3.6,0.32,3.3,8.0,0.41,2.1,2.6,0.83,0.5,3.9,4.4,6.8,1.9,0.1,2.8,4.1,12.1,99.0,107.0
2012,21,921,OKC,Oklahoma City Thunder,Derek Fisher,1974-08-09,37.0,NBA,PG,20.0,0.0,407.0,4.7,13.7,0.34,1.4,4.4,0.31,3.3,9.3,0.36,1.6,1.8,0.93,0.3,3.4,3.7,3.6,1.4,0.1,1.9,4.1,12.4,92.0,108.0
2013,31,921,TOT,Total After Trade,Derek Fisher,1974-08-09,38.0,NBA,"PG,SG",33.0,9.0,575.0,4.9,14.4,0.34,2.7,7.1,0.38,2.2,7.2,0.31,3.1,3.4,0.92,0.2,3.1,3.3,4.2,1.7,0.3,2.7,4.9,15.6,97.0,108.0
2013,7,921,DAL,Dallas Mavericks,Derek Fisher,1974-08-09,38.0,NBA,PG,9.0,9.0,229.0,5.1,14.5,0.35,2.2,5.1,0.44,2.9,9.4,0.31,4.7,5.1,0.91,0.0,3.3,3.3,6.9,1.1,0.4,4.0,5.3,17.2,97.0,111.0
2013,21,921,OKC,Oklahoma City Thunder,Derek Fisher,1974-08-09,38.0,NBA,SG,24.0,0.0,346.0,4.8,14.3,0.33,3.0,8.5,0.35,1.8,5.8,0.31,2.1,2.2,0.93,0.3,3.0,3.3,2.4,2.1,0.1,1.8,4.6,14.6,97.0,106.0
2014,21,921,OKC,Oklahoma City Thunder,Derek Fisher,1974-08-09,39.0,NBA,SG,81.0,0.0,1428.0,5.0,12.7,0.39,3.1,8.1,0.38,1.9,4.6,0.4,1.9,2.5,0.78,0.4,3.9,4.3,4.1,2.5,0.1,1.7,5.5,15.0,110.0,106.0
