Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1983,10,588,GSW,Golden State Warriors,Lester Conner,"September 17, 1959",23.0,NBA,PG,75.0,10.0,1416.0,145.0,303.0,0.48,0.0,4.0,0.0,145.0,299.0,0.48,0.48,79.0,113.0,0.7,69.0,152.0,221.0,253.0,116.0,7.0,99.0,141.0,369.0,0.0
1984,10,588,GSW,Golden State Warriors,Lester Conner,"September 17, 1959",24.0,NBA,SG,82.0,82.0,2573.0,360.0,730.0,0.49,1.0,6.0,0.17,359.0,724.0,0.5,0.49,186.0,259.0,0.72,132.0,173.0,305.0,401.0,162.0,12.0,143.0,176.0,907.0,0.0
1985,10,588,GSW,Golden State Warriors,Lester Conner,"September 17, 1959",25.0,NBA,PG,79.0,49.0,2258.0,246.0,546.0,0.45,4.0,20.0,0.2,242.0,526.0,0.46,0.45,144.0,192.0,0.75,87.0,159.0,246.0,369.0,161.0,13.0,138.0,136.0,640.0,0.0
1986,10,588,GSW,Golden State Warriors,Lester Conner,"September 17, 1959",26.0,NBA,PG,36.0,0.0,413.0,51.0,136.0,0.38,2.0,7.0,0.29,49.0,129.0,0.38,0.38,40.0,54.0,0.74,25.0,37.0,62.0,43.0,24.0,1.0,15.0,23.0,144.0,0.0
1988,11,588,HOU,Houston Rockets,Lester Conner,"September 17, 1959",28.0,NBA,PG,52.0,3.0,399.0,50.0,108.0,0.46,0.0,7.0,0.0,50.0,101.0,0.5,0.46,32.0,41.0,0.78,20.0,18.0,38.0,59.0,38.0,1.0,33.0,31.0,132.0,0.0
1989,3,588,NJN,New Jersey Nets,Lester Conner,"September 17, 1959",29.0,NBA,PG,82.0,63.0,2532.0,309.0,676.0,0.46,13.0,37.0,0.35,296.0,639.0,0.46,0.47,212.0,269.0,0.79,100.0,255.0,355.0,604.0,181.0,5.0,181.0,132.0,843.0,3.0
1990,3,588,NJN,New Jersey Nets,Lester Conner,"September 17, 1959",30.0,NBA,PG,82.0,61.0,2355.0,237.0,573.0,0.41,2.0,13.0,0.15,235.0,560.0,0.42,0.42,172.0,214.0,0.8,90.0,175.0,265.0,385.0,172.0,8.0,138.0,182.0,648.0,0.0
1991,31,588,TOT,Total After Trade,Lester Conner,"September 17, 1959",31.0,NBA,PG,74.0,4.0,1008.0,96.0,207.0,0.46,0.0,5.0,0.0,96.0,202.0,0.48,0.46,68.0,94.0,0.72,21.0,91.0,112.0,165.0,85.0,2.0,58.0,75.0,260.0,0.0
1991,3,588,NJN,New Jersey Nets,Lester Conner,"September 17, 1959",31.0,NBA,PG,35.0,2.0,489.0,58.0,111.0,0.52,0.0,2.0,0.0,58.0,109.0,0.53,0.52,29.0,42.0,0.69,11.0,46.0,57.0,58.0,37.0,1.0,27.0,38.0,145.0,0.0
1991,17,588,MIL,Milwaukee Bucks,Lester Conner,"September 17, 1959",31.0,NBA,PG,39.0,2.0,519.0,38.0,96.0,0.4,0.0,3.0,0.0,38.0,93.0,0.41,0.4,39.0,52.0,0.75,10.0,45.0,55.0,107.0,48.0,1.0,31.0,37.0,115.0,0.0
1992,17,588,MIL,Milwaukee Bucks,Lester Conner,"September 17, 1959",32.0,NBA,PG,81.0,9.0,1420.0,103.0,239.0,0.43,0.0,7.0,0.0,103.0,232.0,0.44,0.43,81.0,115.0,0.7,63.0,121.0,184.0,294.0,97.0,10.0,79.0,86.0,287.0,0.0
1993,13,588,LAC,Los Angeles Clippers,Lester Conner,"September 17, 1959",33.0,NBA,PG,31.0,0.0,422.0,28.0,62.0,0.45,0.0,0.0,,28.0,62.0,0.45,0.45,18.0,19.0,0.95,16.0,33.0,49.0,65.0,34.0,4.0,21.0,39.0,74.0,0.0
1994,12,588,IND,Indiana Pacers,Lester Conner,"September 17, 1959",34.0,NBA,PG,11.0,0.0,169.0,14.0,38.0,0.37,0.0,3.0,0.0,14.0,35.0,0.4,0.37,3.0,6.0,0.5,10.0,14.0,24.0,31.0,14.0,1.0,9.0,12.0,31.0,0.0
1995,14,588,LAL,Los Angeles Lakers,Lester Conner,"September 17, 1959",35.0,NBA,SG,2.0,0.0,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0
