Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1985,25,1602,POR,Portland Trail Blazers,Jerome Kersey,1962-06-26,22.0,NBA,SF,77.0,0.0,958.0,178.0,372.0,0.48,0.0,3.0,0.0,178.0,369.0,0.48,0.48,117.0,181.0,0.65,95.0,111.0,206.0,63.0,49.0,29.0,66.0,147.0,473.0,0.0
1986,25,1602,POR,Portland Trail Blazers,Jerome Kersey,1962-06-26,23.0,NBA,SF,79.0,2.0,1217.0,258.0,470.0,0.55,0.0,6.0,0.0,258.0,464.0,0.56,0.55,156.0,229.0,0.68,137.0,156.0,293.0,83.0,85.0,32.0,113.0,208.0,672.0,0.0
1987,25,1602,POR,Portland Trail Blazers,Jerome Kersey,1962-06-26,24.0,NBA,SF,82.0,8.0,2088.0,373.0,733.0,0.51,1.0,23.0,0.04,372.0,710.0,0.52,0.51,262.0,364.0,0.72,201.0,295.0,496.0,194.0,122.0,77.0,149.0,328.0,1009.0,0.0
1988,25,1602,POR,Portland Trail Blazers,Jerome Kersey,1962-06-26,25.0,NBA,SF,79.0,75.0,2888.0,611.0,1225.0,0.5,3.0,15.0,0.2,608.0,1210.0,0.5,0.5,291.0,396.0,0.74,211.0,446.0,657.0,243.0,127.0,65.0,161.0,302.0,1516.0,0.0
1989,25,1602,POR,Portland Trail Blazers,Jerome Kersey,1962-06-26,26.0,NBA,SF,76.0,76.0,2716.0,533.0,1137.0,0.47,6.0,21.0,0.29,527.0,1116.0,0.47,0.47,258.0,372.0,0.69,246.0,383.0,629.0,243.0,137.0,84.0,167.0,277.0,1330.0,1.0
1990,25,1602,POR,Portland Trail Blazers,Jerome Kersey,1962-06-26,27.0,NBA,SF,82.0,82.0,2843.0,519.0,1085.0,0.48,3.0,20.0,0.15,516.0,1065.0,0.48,0.48,269.0,390.0,0.69,251.0,439.0,690.0,188.0,121.0,63.0,144.0,304.0,1310.0,0.0
1991,25,1602,POR,Portland Trail Blazers,Jerome Kersey,1962-06-26,28.0,NBA,SF,73.0,72.0,2359.0,424.0,887.0,0.48,4.0,13.0,0.31,420.0,874.0,0.48,0.48,232.0,327.0,0.71,169.0,312.0,481.0,227.0,101.0,76.0,149.0,251.0,1084.0,0.0
1992,25,1602,POR,Portland Trail Blazers,Jerome Kersey,1962-06-26,29.0,NBA,SF,77.0,76.0,2553.0,398.0,852.0,0.47,1.0,8.0,0.12,397.0,844.0,0.47,0.47,174.0,262.0,0.66,241.0,392.0,633.0,243.0,114.0,71.0,151.0,254.0,971.0,0.0
1993,25,1602,POR,Portland Trail Blazers,Jerome Kersey,1962-06-26,30.0,NBA,SF,65.0,50.0,1719.0,281.0,642.0,0.44,8.0,28.0,0.29,273.0,614.0,0.44,0.44,116.0,183.0,0.63,126.0,280.0,406.0,121.0,80.0,41.0,84.0,181.0,686.0,0.0
1994,25,1602,POR,Portland Trail Blazers,Jerome Kersey,1962-06-26,31.0,NBA,SF,78.0,6.0,1276.0,203.0,469.0,0.43,1.0,8.0,0.12,202.0,461.0,0.44,0.43,101.0,135.0,0.75,130.0,201.0,331.0,75.0,71.0,49.0,63.0,213.0,508.0,0.0
1995,25,1602,POR,Portland Trail Blazers,Jerome Kersey,1962-06-26,32.0,NBA,SF,63.0,0.0,1143.0,203.0,489.0,0.42,7.0,27.0,0.26,196.0,462.0,0.42,0.42,95.0,124.0,0.77,93.0,163.0,256.0,82.0,52.0,35.0,64.0,173.0,508.0,0.0
1996,10,1602,GSW,Golden State Warriors,Jerome Kersey,1962-06-26,33.0,NBA,SF,76.0,58.0,1620.0,205.0,500.0,0.41,3.0,17.0,0.18,202.0,483.0,0.42,0.41,97.0,147.0,0.66,154.0,209.0,363.0,114.0,91.0,45.0,75.0,205.0,510.0,0.0
1997,14,1602,LAL,Los Angeles Lakers,Jerome Kersey,1962-06-26,34.0,NBA,SF,70.0,44.0,1766.0,194.0,449.0,0.43,17.0,65.0,0.26,177.0,384.0,0.46,0.45,71.0,118.0,0.6,112.0,251.0,363.0,89.0,119.0,49.0,74.0,219.0,476.0,0.0
1998,21,1602,SEA,Seattle Supersonics,Jerome Kersey,1962-06-26,35.0,NBA,SF,37.0,2.0,717.0,97.0,233.0,0.42,1.0,10.0,0.1,96.0,223.0,0.43,0.42,39.0,65.0,0.6,56.0,79.0,135.0,44.0,52.0,14.0,36.0,104.0,234.0,0.0
1999,27,1602,SAS,San Antonio Spurs,Jerome Kersey,1962-06-26,36.0,NBA,SF,45.0,0.0,699.0,68.0,200.0,0.34,3.0,14.0,0.21,65.0,186.0,0.35,0.35,6.0,14.0,0.43,42.0,88.0,130.0,41.0,37.0,14.0,30.0,92.0,145.0,0.0
2000,27,1602,SAS,San Antonio Spurs,Jerome Kersey,1962-06-26,37.0,NBA,SF,72.0,18.0,1310.0,146.0,354.0,0.41,0.0,9.0,0.0,146.0,345.0,0.42,0.41,29.0,41.0,0.71,58.0,167.0,225.0,69.0,67.0,47.0,51.0,161.0,321.0,0.0
2001,17,1602,MIL,Milwaukee Bucks,Jerome Kersey,1962-06-26,38.0,NBA,SF,22.0,2.0,243.0,32.0,69.0,0.46,0.0,1.0,0.0,32.0,68.0,0.47,0.46,8.0,16.0,0.5,8.0,37.0,45.0,15.0,14.0,8.0,6.0,36.0,72.0,0.0
