Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,24,1500,PHO,Phoenix Suns,Kevin Johnson,"March 4, 1966",22.0,NBA,PG,12.0,12.0,41.2,7.5,15.2,0.5,0.3,0.8,0.3,7.3,14.3,0.51,0.5,8.5,9.2,0.93,1.0,3.3,4.3,12.3,1.6,0.4,4.6,2.3,23.8
1990,24,1500,PHO,Phoenix Suns,Kevin Johnson,"March 4, 1966",23.0,NBA,PG,16.0,16.0,36.4,7.7,16.1,0.48,0.1,0.7,0.18,7.6,15.4,0.49,0.48,5.8,7.0,0.82,0.6,2.8,3.3,10.6,1.6,0.0,3.9,1.8,21.3
1991,24,1500,PHO,Phoenix Suns,Kevin Johnson,"March 4, 1966",24.0,NBA,PG,4.0,4.0,36.5,4.0,13.3,0.3,0.3,1.8,0.14,3.8,11.5,0.33,0.31,4.5,7.5,0.6,0.5,2.8,3.3,9.8,0.5,0.3,3.0,2.3,12.8
1992,24,1500,PHO,Phoenix Suns,Kevin Johnson,"March 4, 1966",25.0,NBA,PG,8.0,8.0,41.9,7.8,16.0,0.48,0.4,0.8,0.5,7.4,15.3,0.48,0.5,7.8,9.0,0.86,1.0,3.1,4.1,11.6,1.5,0.3,3.1,3.0,23.6
1993,24,1500,PHO,Phoenix Suns,Kevin Johnson,"March 4, 1966",26.0,NBA,PG,23.0,23.0,39.7,6.2,13.0,0.48,0.0,0.1,0.0,6.2,12.8,0.48,0.48,5.4,6.8,0.8,0.4,2.3,2.7,7.9,1.5,0.6,3.7,2.5,17.8
1994,24,1500,PHO,Phoenix Suns,Kevin Johnson,"March 4, 1966",27.0,NBA,PG,10.0,10.0,42.7,9.7,21.2,0.46,0.3,1.0,0.3,9.4,20.2,0.46,0.46,6.9,8.1,0.85,1.0,2.5,3.5,9.6,1.0,0.1,3.4,2.3,26.6
1995,24,1500,PHO,Phoenix Suns,Kevin Johnson,"March 4, 1966",28.0,NBA,PG,10.0,10.0,37.1,8.6,15.0,0.57,0.5,1.0,0.5,8.1,14.0,0.58,0.59,7.1,8.4,0.84,0.7,3.4,4.1,9.3,0.9,0.4,3.4,2.5,24.8
1996,24,1500,PHO,Phoenix Suns,Kevin Johnson,"March 4, 1966",29.0,NBA,PG,4.0,4.0,37.8,6.8,14.3,0.47,0.3,1.0,0.25,6.5,13.3,0.49,0.48,3.5,4.3,0.82,0.5,3.8,4.3,10.8,0.5,0.5,2.8,2.0,17.3
1997,24,1500,PHO,Phoenix Suns,Kevin Johnson,"March 4, 1966",30.0,NBA,PG,5.0,5.0,41.6,5.2,17.6,0.3,0.6,4.4,0.14,4.6,13.2,0.35,0.31,5.8,6.6,0.88,1.6,2.8,4.4,6.0,2.6,0.0,3.6,3.0,16.8
1998,24,1500,PHO,Phoenix Suns,Kevin Johnson,"March 4, 1966",31.0,NBA,PG,4.0,1.0,30.5,5.8,10.5,0.55,0.3,1.0,0.25,5.5,9.5,0.58,0.56,2.0,3.0,0.67,0.5,1.8,2.3,4.8,0.5,0.3,1.5,1.5,13.8
2000,24,1500,PHO,Phoenix Suns,Kevin Johnson,"March 4, 1966",33.0,NBA,PG,9.0,0.0,14.3,1.3,4.1,0.32,0.0,0.3,0.0,1.3,3.8,0.35,0.32,0.6,0.7,0.83,0.0,1.4,1.4,2.6,0.3,0.1,1.4,1.1,3.2
