Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1985,24,12,PHO,Phoenix Suns,33,Alvan Adams,PF,6-9,210,"July 19, 1954",US,9,Oklahoma
1985,24,702,PHO,Phoenix Suns,6,Walter Davis,SG,6-6,193,"September 9, 1954",US,7,UNC
1985,24,832,PHO,Phoenix Suns,53,James Edwards,C,7-0,225,"November 22, 1955",US,7,Washington
1985,24,946,PHO,Phoenix Suns,10,Rod Foster,PG,6-1,160,"October 10, 1960",US,1,UCLA
1985,24,1316,PHO,Phoenix Suns,15,Michael Holton,SG,6-4,185,"August 4, 1961",US,R,UCLA
1985,24,1360,PHO,Phoenix Suns,24,Jay Humphries,SG,6-3,185,"October 17, 1962",US,R,Colorado
1985,24,1531,PHO,Phoenix Suns,34,Charles Jones,C,6-8,215,"January 12, 1962",US,R,Louisville
1985,24,1785,PHO,Phoenix Suns,20,Maurice Lucas,PF,6-9,215,"February 18, 1952",US,10,Marquette
1985,24,1807,PHO,Phoenix Suns,4,Kyle Macy,PG,6-3,175,"April 9, 1957",US,4,"Purdue, Kentucky"
1985,24,2109,PHO,Phoenix Suns,22,Larry Nance,PF,6-10,205,"February 12, 1959",US,3,Clemson
1985,24,2314,PHO,Phoenix Suns,32,Charles Pittman,SF,6-8,220,"March 23, 1958",US,2,Maryland
1985,24,2466,PHO,Phoenix Suns,8,Rick Robey,C,6-11,230,"January 30, 1956",US,6,Kentucky
1985,24,2556,PHO,Phoenix Suns,11,Mike Sanders,SF,6-6,210,"May 7, 1960",US,2,UCLA
1985,24,2579,PHO,Phoenix Suns,14,Alvin Scott,SF,6-7,185,"September 14, 1955",US,7,Oral Roberts
1985,24,3258,PHO,Phoenix Suns,43,Michael Young,SF,6-7,220,"January 2, 1961",US,R,Houston
