Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,29,1114,UTA,Utah Jazz,Rickey Green,1954-08-18,26.0,NBA,PG,47.0,,1307.0,176.0,366.0,0.48,0.0,1.0,0.0,176.0,365.0,0.48,0.48,70.0,97.0,0.72,30.0,86.0,116.0,235.0,75.0,1.0,83.0,123.0,422.0
1982,29,1114,UTA,Utah Jazz,Rickey Green,1954-08-18,27.0,NBA,PG,81.0,73.0,2822.0,500.0,1015.0,0.49,0.0,8.0,0.0,500.0,1007.0,0.5,0.49,202.0,264.0,0.76,85.0,158.0,243.0,630.0,185.0,9.0,198.0,183.0,1202.0
1983,29,1114,UTA,Utah Jazz,Rickey Green,1954-08-18,28.0,NBA,PG,78.0,78.0,2783.0,464.0,942.0,0.49,2.0,13.0,0.15,462.0,929.0,0.5,0.49,185.0,232.0,0.8,62.0,161.0,223.0,697.0,220.0,4.0,222.0,154.0,1115.0
1984,29,1114,UTA,Utah Jazz,Rickey Green,1954-08-18,29.0,NBA,PG,81.0,81.0,2768.0,439.0,904.0,0.49,2.0,17.0,0.12,437.0,887.0,0.49,0.49,192.0,234.0,0.82,56.0,174.0,230.0,748.0,215.0,13.0,172.0,155.0,1072.0
1985,29,1114,UTA,Utah Jazz,Rickey Green,1954-08-18,30.0,NBA,PG,77.0,77.0,2431.0,381.0,798.0,0.48,6.0,20.0,0.3,375.0,778.0,0.48,0.48,232.0,267.0,0.87,37.0,152.0,189.0,597.0,132.0,3.0,177.0,131.0,1000.0
1986,29,1114,UTA,Utah Jazz,Rickey Green,1954-08-18,31.0,NBA,PG,80.0,44.0,2012.0,357.0,758.0,0.47,5.0,29.0,0.17,352.0,729.0,0.48,0.47,213.0,250.0,0.85,32.0,103.0,135.0,411.0,106.0,6.0,132.0,130.0,932.0
1987,29,1114,UTA,Utah Jazz,Rickey Green,1954-08-18,32.0,NBA,PG,81.0,80.0,2090.0,301.0,644.0,0.47,7.0,19.0,0.37,294.0,625.0,0.47,0.47,172.0,208.0,0.83,38.0,125.0,163.0,541.0,110.0,2.0,133.0,108.0,781.0
1988,29,1114,UTA,Utah Jazz,Rickey Green,1954-08-18,33.0,NBA,PG,81.0,3.0,1116.0,157.0,370.0,0.42,4.0,19.0,0.21,153.0,351.0,0.44,0.43,75.0,83.0,0.9,14.0,66.0,80.0,300.0,57.0,1.0,94.0,83.0,393.0
1989,31,1114,TOT,Total After Trade,Rickey Green,1954-08-18,34.0,NBA,PG,63.0,2.0,871.0,129.0,264.0,0.49,3.0,11.0,0.27,126.0,253.0,0.5,0.49,30.0,33.0,0.91,11.0,58.0,69.0,187.0,40.0,2.0,61.0,35.0,291.0
1989,4,1114,CHO,Charlotte Hornets,Rickey Green,1954-08-18,34.0,NBA,PG,33.0,2.0,370.0,57.0,132.0,0.43,1.0,5.0,0.2,56.0,127.0,0.44,0.44,13.0,14.0,0.93,4.0,19.0,23.0,82.0,18.0,0.0,28.0,16.0,128.0
1989,17,1114,MIL,Milwaukee Bucks,Rickey Green,1954-08-18,34.0,NBA,PG,30.0,0.0,501.0,72.0,132.0,0.55,2.0,6.0,0.33,70.0,126.0,0.56,0.55,17.0,19.0,0.9,7.0,39.0,46.0,105.0,22.0,2.0,33.0,19.0,163.0
1990,12,1114,IND,Indiana Pacers,Rickey Green,1954-08-18,35.0,NBA,PG,69.0,0.0,927.0,100.0,231.0,0.43,1.0,11.0,0.09,99.0,220.0,0.45,0.44,43.0,51.0,0.84,9.0,45.0,54.0,182.0,51.0,1.0,62.0,60.0,244.0
1991,23,1114,PHI,Philadelphia 76Ers,Rickey Green,1954-08-18,36.0,NBA,PG,79.0,75.0,2248.0,334.0,722.0,0.46,8.0,36.0,0.22,326.0,686.0,0.48,0.47,117.0,141.0,0.83,33.0,104.0,137.0,413.0,57.0,6.0,108.0,130.0,793.0
1992,2,1114,BOS,Boston Celtics,Rickey Green,1954-08-18,37.0,NBA,PG,26.0,0.0,367.0,46.0,103.0,0.45,1.0,4.0,0.25,45.0,99.0,0.46,0.45,13.0,18.0,0.72,3.0,21.0,24.0,68.0,17.0,1.0,18.0,28.0,106.0
