Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1997,24,2114,PHO,Phoenix Suns,Steve Nash,"February 7, 1974",22.0,NBA,PG,65.0,2.0,684.0,74.0,175.0,0.42,23.0,55.0,0.42,51.0,120.0,0.42,0.49,42.0,51.0,0.82,16.0,47.0,63.0,138.0,20.0,0.0,63.0,92.0,213.0,0.0
1998,24,2114,PHO,Phoenix Suns,Steve Nash,"February 7, 1974",23.0,NBA,PG,76.0,9.0,1664.0,268.0,584.0,0.46,81.0,195.0,0.42,187.0,389.0,0.48,0.53,74.0,86.0,0.86,32.0,128.0,160.0,262.0,63.0,4.0,98.0,145.0,691.0,0.0
1999,7,2114,DAL,Dallas Mavericks,Steve Nash,"February 7, 1974",24.0,NBA,PG,40.0,40.0,1269.0,114.0,314.0,0.36,49.0,131.0,0.37,65.0,183.0,0.36,0.44,38.0,46.0,0.83,32.0,82.0,114.0,219.0,37.0,2.0,83.0,98.0,315.0,0.0
2000,7,2114,DAL,Dallas Mavericks,Steve Nash,"February 7, 1974",25.0,NBA,PG,56.0,27.0,1532.0,173.0,363.0,0.48,60.0,149.0,0.4,113.0,214.0,0.53,0.56,75.0,85.0,0.88,34.0,87.0,121.0,272.0,37.0,3.0,102.0,122.0,481.0,0.0
2001,7,2114,DAL,Dallas Mavericks,Steve Nash,"February 7, 1974",26.0,NBA,PG,70.0,70.0,2387.0,386.0,792.0,0.49,89.0,219.0,0.41,297.0,573.0,0.52,0.54,231.0,258.0,0.9,46.0,177.0,223.0,509.0,72.0,5.0,205.0,158.0,1092.0,0.0
2002,7,2114,DAL,Dallas Mavericks,Steve Nash,"February 7, 1974",27.0,NBA,PG,82.0,82.0,2837.0,525.0,1088.0,0.48,156.0,343.0,0.46,369.0,745.0,0.5,0.55,260.0,293.0,0.89,50.0,204.0,254.0,634.0,53.0,4.0,229.0,164.0,1466.0,0.0
2003,7,2114,DAL,Dallas Mavericks,Steve Nash,"February 7, 1974",28.0,NBA,PG,82.0,82.0,2711.0,518.0,1114.0,0.46,111.0,269.0,0.41,407.0,845.0,0.48,0.52,308.0,339.0,0.91,63.0,171.0,234.0,598.0,85.0,6.0,192.0,134.0,1455.0,0.0
2004,7,2114,DAL,Dallas Mavericks,Steve Nash,"February 7, 1974",29.0,NBA,PG,78.0,78.0,2612.0,397.0,845.0,0.47,104.0,257.0,0.4,293.0,588.0,0.5,0.53,230.0,251.0,0.92,59.0,173.0,232.0,687.0,67.0,8.0,209.0,139.0,1128.0,1.0
2005,24,2114,PHO,Phoenix Suns,Steve Nash,"February 7, 1974",30.0,NBA,PG,75.0,75.0,2573.0,430.0,857.0,0.5,94.0,218.0,0.43,336.0,639.0,0.53,0.56,211.0,238.0,0.89,57.0,192.0,249.0,861.0,74.0,6.0,245.0,136.0,1165.0,1.0
2006,24,2114,PHO,Phoenix Suns,Steve Nash,"February 7, 1974",31.0,NBA,PG,79.0,79.0,2796.0,541.0,1056.0,0.51,150.0,342.0,0.44,391.0,714.0,0.55,0.58,257.0,279.0,0.92,47.0,286.0,333.0,826.0,61.0,12.0,276.0,120.0,1489.0,1.0
2007,24,2114,PHO,Phoenix Suns,Steve Nash,"February 7, 1974",32.0,NBA,PG,76.0,76.0,2682.0,517.0,971.0,0.53,156.0,343.0,0.46,361.0,628.0,0.57,0.61,222.0,247.0,0.9,30.0,239.0,269.0,884.0,57.0,6.0,287.0,117.0,1412.0,0.0
2008,24,2114,PHO,Phoenix Suns,Steve Nash,"February 7, 1974",33.0,NBA,PG,81.0,81.0,2780.0,485.0,962.0,0.5,179.0,381.0,0.47,306.0,581.0,0.53,0.6,222.0,245.0,0.91,28.0,254.0,282.0,898.0,53.0,5.0,295.0,113.0,1371.0,0.0
2009,24,2114,PHO,Phoenix Suns,Steve Nash,"February 7, 1974",34.0,NBA,PG,74.0,74.0,2484.0,428.0,851.0,0.5,108.0,246.0,0.44,320.0,605.0,0.53,0.57,196.0,210.0,0.93,19.0,204.0,223.0,717.0,55.0,10.0,248.0,108.0,1160.0,0.0
2010,24,2114,PHO,Phoenix Suns,Steve Nash,"February 7, 1974",35.0,NBA,PG,81.0,81.0,2660.0,499.0,985.0,0.51,124.0,291.0,0.43,375.0,694.0,0.54,0.57,211.0,225.0,0.94,34.0,234.0,268.0,892.0,42.0,12.0,295.0,108.0,1333.0,0.0
2011,24,2114,PHO,Phoenix Suns,Steve Nash,"February 7, 1974",36.0,NBA,PG,75.0,75.0,2497.0,399.0,811.0,0.49,81.0,205.0,0.4,318.0,606.0,0.52,0.54,227.0,249.0,0.91,40.0,220.0,260.0,855.0,48.0,4.0,265.0,87.0,1106.0,0.0
2012,24,2114,PHO,Phoenix Suns,Steve Nash,"February 7, 1974",37.0,NBA,PG,62.0,62.0,1961.0,295.0,555.0,0.53,55.0,141.0,0.39,240.0,414.0,0.58,0.58,127.0,142.0,0.89,26.0,160.0,186.0,664.0,38.0,8.0,229.0,53.0,772.0,0.0
2013,14,2114,LAL,Los Angeles Lakers,Steve Nash,"February 7, 1974",38.0,NBA,PG,50.0,50.0,1627.0,236.0,475.0,0.5,57.0,130.0,0.44,179.0,345.0,0.52,0.56,107.0,116.0,0.92,26.0,116.0,142.0,333.0,30.0,5.0,126.0,70.0,636.0,0.0
