Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2019,19,231,NOP,New Orleans Pelicans,9,Dairis Bertans,SG,6-4,200,"September 9, 1989",LV,R,
2019,19,542,NOP,New Orleans Pelicans,2,Ian Clark,SG,6-3,175,"March 7, 1991",US,5,Belmont
2019,19,676,NOP,New Orleans Pelicans,23,Anthony Davis,C,6-10,253,"March 11, 1993",US,6,Kentucky
2019,19,737,NOP,New Orleans Pelicans,13,Cheick Diallo,PF,6-8,219,"September 13, 1996",ML,2,Kansas
2019,19,960,NOP,New Orleans Pelicans,10,Tim Frazier,PG,6-0,170,"November 1, 1990",US,4,Penn State
2019,19,1213,NOP,New Orleans Pelicans,1,Andrew Harrison,PG,6-6,213,"October 28, 1994",US,2,Kentucky
2019,19,1292,NOP,New Orleans Pelicans,44,Solomon Hill,SF,6-6,226,"March 18, 1991",US,5,Arizona
2019,19,1309,NOP,New Orleans Pelicans,11,Jrue Holiday,SG,6-3,205,"June 12, 1990",US,9,UCLA
2019,19,1400,NOP,New Orleans Pelicans,15,Frank Jackson,PG,6-3,205,"May 4, 1998",US,R,Duke
2019,19,1512,NOP,New Orleans Pelicans,3,Stanley Johnson,SF,6-6,242,"May 29, 1996",US,3,Arizona
2019,19,1518,NOP,New Orleans Pelicans,33,Wesley Johnson,SF,6-7,215,"July 11, 1987",US,8,"Iowa State, Syracuse"
2019,19,1993,NOP,New Orleans Pelicans,21,Darius Miller,SF,6-6,225,"March 21, 1990",US,4,Kentucky
2019,19,2010,NOP,New Orleans Pelicans,3,Nikola Mirotic,PF,6-10,250,"February 11, 1991",ME,4,
2019,19,2039,NOP,New Orleans Pelicans,55,E'Twaun Moore,SG,6-3,191,"February 25, 1989",US,7,Purdue
2019,19,2192,NOP,New Orleans Pelicans,8,Jahlil Okafor,C,6-10,270,"December 15, 1995",US,3,Duke
2019,19,2272,NOP,New Orleans Pelicans,4,Elfrid Payton,PG,6-3,195,"February 22, 1994",US,4,Louisiana
2019,19,2395,NOP,New Orleans Pelicans,30,Julius Randle,PF,6-8,250,"November 29, 1994",US,4,Kentucky
2019,19,2685,NOP,New Orleans Pelicans,14,Jason Smith,C,7-0,240,"March 2, 1986",US,10,Colorado State
2019,19,3157,NOP,New Orleans Pelicans,34,Kenrich Williams,SF,6-6,210,"December 2, 1994",US,R,TCU
2019,19,3223,NOP,New Orleans Pelicans,35,Christian Wood,PF,6-10,214,"September 27, 1995",US,2,UNLV
