Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,2,26,BOS,Boston Celtics,Danny Ainge,"March 17, 1959",22.0,NBA,SG,53.0,1.0,564.0,5.0,14.1,0.36,0.3,1.1,0.29,4.7,13.0,0.36,3.6,4.1,0.86,1.6,2.0,3.6,5.6,2.4,0.2,3.4,5.5,14.0
1983,2,26,BOS,Boston Celtics,Danny Ainge,"March 17, 1959",23.0,NBA,SG,80.0,76.0,2048.0,6.3,12.7,0.5,0.1,0.5,0.17,6.2,12.1,0.51,1.3,1.7,0.74,1.5,2.3,3.8,4.4,1.9,0.1,1.7,4.6,13.9
1984,2,26,BOS,Boston Celtics,Danny Ainge,"March 17, 1959",24.0,NBA,SG,71.0,3.0,1154.0,5.2,11.3,0.46,0.2,0.7,0.27,5.0,10.6,0.47,1.4,1.7,0.82,0.9,2.7,3.6,5.1,1.3,0.1,2.2,4.5,12.0
1985,2,26,BOS,Boston Celtics,Danny Ainge,"March 17, 1959",25.0,NBA,SG,75.0,73.0,2564.0,5.9,11.1,0.53,0.2,0.8,0.27,5.7,10.3,0.55,1.7,1.9,0.87,1.1,2.7,3.8,5.6,1.7,0.1,2.1,3.2,13.6
1986,2,26,BOS,Boston Celtics,Danny Ainge,"March 17, 1959",26.0,NBA,SG,80.0,78.0,2407.0,5.3,10.5,0.5,0.4,1.1,0.36,4.9,9.4,0.52,1.8,2.0,0.9,0.7,2.8,3.5,6.1,1.4,0.1,1.9,3.1,12.8
1987,2,26,BOS,Boston Celtics,Danny Ainge,"March 17, 1959",27.0,NBA,SG,71.0,66.0,2499.0,5.9,12.2,0.49,1.2,2.8,0.44,4.7,9.4,0.5,2.1,2.4,0.9,0.7,2.8,3.5,5.8,1.5,0.2,2.0,2.7,15.2
1988,2,26,BOS,Boston Celtics,Danny Ainge,"March 17, 1959",28.0,NBA,SG,81.0,81.0,3018.0,5.7,11.7,0.49,1.8,4.3,0.42,4.0,7.5,0.53,1.9,2.1,0.88,0.7,2.3,3.0,6.0,1.4,0.2,1.8,2.4,15.1
1989,31,26,TOT,Total After Trade,Danny Ainge,"March 17, 1959",29.0,NBA,PG,73.0,54.0,2377.0,7.3,15.9,0.46,1.8,4.6,0.38,5.5,11.3,0.49,3.1,3.6,0.85,1.1,2.8,3.9,6.1,1.4,0.1,2.2,2.8,19.4
1989,2,26,BOS,Boston Celtics,Danny Ainge,"March 17, 1959",29.0,NBA,PG,45.0,28.0,1349.0,7.2,15.7,0.46,1.5,4.1,0.37,5.7,11.6,0.49,3.0,3.4,0.89,1.0,3.1,4.1,5.7,1.4,0.0,2.2,2.9,19.1
1989,26,26,SAC,Sacramento Kings,Danny Ainge,"March 17, 1959",29.0,NBA,PG,28.0,26.0,1028.0,7.3,16.2,0.45,2.0,5.3,0.39,5.3,10.9,0.48,3.2,3.9,0.81,1.2,2.3,3.5,6.5,1.4,0.2,2.2,2.7,19.9
1990,26,26,SAC,Sacramento Kings,Danny Ainge,"March 17, 1959",30.0,NBA,PG,75.0,68.0,2727.0,6.7,15.2,0.44,1.4,3.8,0.37,5.3,11.4,0.46,2.9,3.5,0.83,0.9,3.4,4.3,6.0,1.5,0.2,2.4,3.1,17.7
1991,25,26,POR,Portland Trail Blazers,Danny Ainge,"March 17, 1959",31.0,NBA,SG,80.0,0.0,1710.0,7.1,15.0,0.47,2.1,5.3,0.41,4.9,9.7,0.51,2.4,2.9,0.83,0.9,3.4,4.3,6.0,1.3,0.3,2.1,4.1,18.7
1992,25,26,POR,Portland Trail Blazers,Danny Ainge,"March 17, 1959",32.0,NBA,SG,81.0,6.0,1595.0,6.7,15.3,0.44,1.8,5.2,0.34,5.0,10.1,0.5,2.4,3.0,0.82,0.9,2.4,3.3,4.6,1.6,0.3,1.6,3.3,17.7
1993,24,26,PHO,Phoenix Suns,Danny Ainge,"March 17, 1959",33.0,NBA,SG,80.0,0.0,2163.0,5.6,12.1,0.46,2.5,6.2,0.4,3.1,6.0,0.52,2.0,2.4,0.85,0.8,2.7,3.6,4.3,1.1,0.1,1.9,2.9,15.8
1994,24,26,PHO,Phoenix Suns,Danny Ainge,"March 17, 1959",34.0,NBA,SG,68.0,1.0,1555.0,5.2,12.4,0.42,1.9,5.6,0.33,3.3,6.8,0.49,1.8,2.2,0.83,0.6,2.4,3.0,4.2,1.3,0.2,1.9,3.2,14.0
1995,24,26,PHO,Phoenix Suns,Danny Ainge,"March 17, 1959",35.0,NBA,SG,74.0,1.0,1374.0,5.1,11.1,0.46,2.0,5.6,0.36,3.0,5.4,0.56,2.8,3.4,0.81,0.7,2.2,2.9,5.5,1.2,0.2,2.1,4.1,15.0
