Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1993,8,2757,DEN,Denver Nuggets,Bryant Stith,"December 10, 1970",22.0,NBA,SG,39.0,865.0,11.7,0.52,0.01,0.43,4.7,10.5,7.6,8.1,1.3,0.3,11.8,17.6,0.8,0.8,1.6,0.09,-1.9,-0.1,-2.0,0.0
1994,8,2757,DEN,Denver Nuggets,Bryant Stith,"December 10, 1970",23.0,NBA,SG,82.0,2853.0,12.7,0.53,0.01,0.43,4.8,8.7,6.8,10.4,2.0,0.4,11.9,16.4,3.4,3.4,6.8,0.11,-0.8,0.8,0.0,1.4
1995,8,2757,DEN,Denver Nuggets,Bryant Stith,"December 10, 1970",24.0,NBA,SG,81.0,2329.0,14.4,0.57,0.1,0.49,5.0,8.7,6.9,10.2,2.1,0.6,12.0,17.7,3.8,1.8,5.6,0.12,0.2,0.0,0.1,1.2
1996,8,2757,DEN,Denver Nuggets,Bryant Stith,"December 10, 1970",25.0,NBA,SG,82.0,2810.0,13.9,0.52,0.16,0.42,5.1,11.3,8.2,13.8,2.1,0.4,12.7,19.6,2.7,2.5,5.2,0.09,-0.8,0.2,-0.6,1.0
1997,8,2757,DEN,Denver Nuggets,Bryant Stith,"December 10, 1970",26.0,NBA,SG,52.0,1788.0,14.4,0.55,0.3,0.39,4.8,9.0,6.9,12.5,1.7,0.8,12.5,20.2,2.5,0.5,3.0,0.08,0.6,-0.6,0.0,0.9
1998,8,2757,DEN,Denver Nuggets,Bryant Stith,"December 10, 1970",27.0,NBA,SG,31.0,718.0,9.2,0.45,0.21,0.38,2.4,8.4,5.3,12.1,1.6,0.8,11.8,18.9,-0.2,-0.1,-0.3,-0.02,-2.8,-1.6,-4.4,-0.4
1999,8,2757,DEN,Denver Nuggets,Bryant Stith,"December 10, 1970",28.0,NBA,SG,46.0,1194.0,10.0,0.5,0.37,0.24,2.8,7.7,5.2,11.4,1.2,0.9,12.3,13.9,1.0,-0.5,0.5,0.02,-1.2,-1.5,-2.7,-0.2
2000,8,2757,DEN,Denver Nuggets,Bryant Stith,"December 10, 1970",29.0,NBA,SG,45.0,691.0,13.8,0.57,0.3,0.41,3.6,9.7,6.6,13.7,1.3,1.2,12.9,16.1,1.2,0.4,1.6,0.11,0.1,0.1,0.2,0.4
2001,2,2757,BOS,Boston Celtics,Bryant Stith,"December 10, 1970",30.0,NBA,SG,78.0,2504.0,11.7,0.54,0.4,0.34,2.9,10.7,6.6,11.2,1.9,0.4,11.4,14.4,3.1,1.7,4.8,0.09,-0.9,-0.2,-1.1,0.6
2002,6,2757,CLE,Cleveland Cavaliers,Bryant Stith,"December 10, 1970",31.0,NBA,SG,50.0,665.0,11.1,0.49,0.36,0.28,3.6,11.4,7.5,9.9,2.3,0.7,12.5,16.6,0.3,0.4,0.7,0.05,-1.5,-0.5,-2.1,0.0
