Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1993,,2069,CHH,None,Alonzo Mourning,"February 8, 1970",22.0,NBA,C,9.0,9.0,367.0,10.1,21.1,0.48,0.0,0.3,0.0,10.1,20.8,0.49,10.2,13.2,0.77,4.0,8.7,12.7,1.9,0.9,4.4,5.3,5.3,30.5,,106.0,103.0
1995,,2069,CHH,None,Alonzo Mourning,"February 8, 1970",24.0,NBA,C,4.0,4.0,174.0,7.8,18.6,0.42,1.3,2.6,0.5,6.5,15.9,0.41,11.7,14.0,0.84,4.6,12.7,17.3,3.6,1.0,4.2,4.6,5.5,28.6,,114.0,104.0
1996,16.0,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",25.0,NBA,C,3.0,3.0,92.0,9.8,20.2,0.49,0.0,0.0,,9.8,20.2,0.49,11.5,16.2,0.71,1.7,8.7,10.4,2.3,1.2,1.7,9.2,7.5,31.2,,90.0,115.0
1997,16.0,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",26.0,NBA,C,17.0,17.0,630.0,9.5,19.3,0.49,0.3,0.7,0.38,9.2,18.6,0.5,7.6,13.7,0.56,3.9,11.4,15.3,1.6,1.0,4.1,6.2,6.5,26.8,,92.0,95.0
1998,16.0,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",27.0,NBA,C,4.0,4.0,138.0,11.7,22.7,0.52,0.0,0.0,,11.7,22.7,0.52,7.7,11.7,0.66,4.1,9.7,13.8,2.0,1.2,4.1,3.2,7.3,31.2,,108.0,100.0
1999,16.0,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",28.0,NBA,C,5.0,5.0,194.0,11.7,22.5,0.52,0.0,0.0,,11.7,22.5,0.52,9.9,15.1,0.65,2.2,10.5,12.6,1.2,2.5,4.3,3.7,5.9,33.3,,106.0,96.0
2001,16.0,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",30.0,NBA,C,3.0,3.0,91.0,7.1,14.7,0.48,0.0,0.0,,7.1,14.7,0.48,6.5,11.2,0.58,1.8,7.7,9.4,1.8,0.0,2.9,2.9,5.3,20.6,,97.0,112.0
2005,16.0,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",34.0,NBA,C,15.0,2.0,254.0,6.5,9.2,0.7,0.0,0.0,,6.5,9.2,0.7,6.1,10.9,0.56,4.4,10.7,15.1,1.0,1.0,6.9,4.6,10.3,19.1,,110.0,95.0
2006,16.0,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",35.0,NBA,C,21.0,0.0,226.0,6.1,8.7,0.7,0.0,0.0,,6.1,8.7,0.7,6.6,9.9,0.67,4.0,10.4,14.4,0.7,1.2,5.6,4.0,11.5,18.8,,117.0,95.0
2007,16.0,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",36.0,NBA,C,4.0,0.0,55.0,9.5,10.5,0.91,0.0,0.0,,9.5,10.5,0.91,4.8,12.4,0.38,1.0,6.7,7.6,1.0,0.0,2.9,1.0,5.7,23.8,,137.0,110.0
