Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1980,9,1771,DET,Detroit Pistons,John Long,"August 28, 1956",23.0,NBA,SG,69.0,,2364.0,11.1,22.1,0.5,0.0,0.2,0.08,11.1,21.8,0.51,3.0,3.7,0.82,2.9,3.5,6.4,3.9,2.4,0.5,3.9,4.2,25.3,104.0,110.0
1981,9,1771,DET,Detroit Pistons,John Long,"August 28, 1956",24.0,NBA,SG,59.0,,1750.0,12.0,25.9,0.46,0.1,0.3,0.18,11.9,25.6,0.46,4.3,5.0,0.87,2.6,2.8,5.3,2.9,2.6,0.6,4.1,4.4,28.3,99.0,106.0
1982,9,1771,DET,Detroit Pistons,John Long,"August 28, 1956",25.0,NBA,SG,69.0,66.0,2211.0,13.3,26.9,0.49,0.0,0.3,0.13,13.2,26.6,0.5,5.0,5.7,0.86,2.0,3.4,5.4,3.1,1.4,0.5,3.5,3.6,31.5,107.0,109.0
1983,9,1771,DET,Detroit Pistons,John Long,"August 28, 1956",26.0,NBA,SG,70.0,30.0,1485.0,9.5,21.1,0.45,0.1,0.2,0.29,9.5,20.9,0.45,3.4,4.5,0.76,1.7,3.8,5.5,3.2,1.3,0.4,4.4,4.0,22.5,93.0,108.0
1984,9,1771,DET,Detroit Pistons,John Long,"August 28, 1956",27.0,NBA,SG,82.0,82.0,2514.0,10.0,21.2,0.47,0.0,0.1,0.2,10.0,21.2,0.47,4.5,5.1,0.88,2.6,2.8,5.3,3.8,1.7,0.3,2.6,3.7,24.5,111.0,111.0
1985,9,1771,DET,Detroit Pistons,John Long,"August 28, 1956",28.0,NBA,SG,66.0,55.0,1820.0,10.8,22.2,0.49,0.1,0.4,0.33,10.7,21.9,0.49,2.7,3.1,0.86,2.0,2.7,4.8,3.3,1.8,0.4,2.5,3.5,24.4,107.0,109.0
1986,9,1771,DET,Detroit Pistons,John Long,"August 28, 1956",29.0,NBA,SG,62.0,30.0,1176.0,10.3,21.5,0.48,0.1,0.6,0.19,10.2,20.8,0.49,3.5,4.1,0.86,1.8,2.0,3.8,3.2,1.6,0.5,2.3,3.6,24.3,108.0,111.0
1987,12,1771,IND,Indiana Pacers,John Long,"August 28, 1956",30.0,NBA,SG,80.0,68.0,2265.0,10.5,25.1,0.42,0.4,1.4,0.28,10.1,23.6,0.43,4.7,5.3,0.89,1.6,3.0,4.7,5.5,2.1,0.2,3.3,3.6,26.1,99.0,108.0
1988,12,1771,IND,Indiana Pacers,John Long,"August 28, 1956",31.0,NBA,SG,81.0,81.0,2022.0,10.1,21.3,0.47,0.8,1.9,0.44,9.3,19.4,0.48,4.0,4.4,0.91,1.7,3.8,5.5,4.2,2.0,0.3,3.1,4.0,25.0,107.0,109.0
1989,31,1771,TOT,Total After Trade,John Long,"August 28, 1956",32.0,NBA,SG,68.0,1.0,919.0,7.8,19.0,0.41,0.4,1.1,0.4,7.4,18.0,0.41,3.7,4.0,0.92,1.0,3.1,4.1,4.2,1.5,0.2,3.0,4.5,19.7,97.0,113.0
1989,12,1771,IND,Indiana Pacers,John Long,"August 28, 1956",32.0,NBA,SG,44.0,1.0,767.0,8.1,20.1,0.4,0.5,1.3,0.4,7.6,18.9,0.4,3.7,4.0,0.94,1.0,3.2,4.2,4.1,1.8,0.1,3.0,4.3,20.4,96.0,113.0
1989,9,1771,DET,Detroit Pistons,John Long,"August 28, 1956",32.0,NBA,SG,24.0,0.0,152.0,6.3,13.2,0.48,0.0,0.0,,6.3,13.2,0.48,3.6,4.3,0.85,0.7,3.0,3.6,5.0,0.0,0.7,3.0,5.3,16.2,105.0,110.0
1990,1,1771,ATL,Atlanta Hawks,John Long,"August 28, 1956",33.0,NBA,SG,48.0,19.0,1030.0,8.5,18.7,0.45,0.5,1.4,0.34,8.0,17.3,0.46,2.2,2.7,0.84,1.3,2.8,4.0,4.1,2.2,0.2,3.6,3.2,19.6,98.0,114.0
1991,9,1771,DET,Detroit Pistons,John Long,"August 28, 1956",34.0,NBA,SG,25.0,0.0,256.0,7.1,17.3,0.41,0.4,1.2,0.33,6.7,16.1,0.42,4.9,5.1,0.96,1.8,4.7,6.5,3.7,1.8,0.4,2.9,3.5,19.6,104.0,105.0
1997,28,1771,TOR,Toronto Raptors,John Long,"August 28, 1956",40.0,NBA,SG,32.0,0.0,370.0,6.6,16.8,0.39,1.7,4.9,0.35,4.9,11.9,0.41,3.6,4.0,0.89,0.9,4.9,5.7,3.0,1.3,0.3,3.4,4.0,18.5,97.0,111.0
