Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,20,2999,NYK,New York Knicks,Darrell Walker,"March 9, 1961",22.0,NBA,PG,82.0,0.0,1324.0,5.9,14.1,0.42,0.1,0.4,0.27,5.8,13.7,0.42,5.7,7.2,0.79,2.0,2.5,4.5,7.7,3.5,0.4,5.3,5.5,17.5
1985,20,2999,NYK,New York Knicks,Darrell Walker,"March 9, 1961",23.0,NBA,PG,82.0,66.0,2489.0,6.2,14.3,0.44,0.0,0.2,0.0,6.2,14.1,0.44,3.5,5.0,0.7,1.9,2.2,4.0,5.9,2.4,0.3,3.0,3.5,16.0
1986,20,2999,NYK,New York Knicks,Darrell Walker,"March 9, 1961",24.0,NBA,PG,81.0,35.0,2023.0,5.8,13.4,0.43,0.0,0.2,0.0,5.8,13.2,0.44,3.4,4.9,0.69,1.8,2.1,3.9,6.0,2.6,0.6,3.4,3.8,14.9
1987,8,2999,DEN,Denver Nuggets,Darrell Walker,"March 9, 1961",25.0,NBA,PG,81.0,25.0,2020.0,6.4,13.2,0.48,0.0,0.1,0.0,6.4,13.2,0.48,4.8,6.5,0.74,2.8,3.0,5.8,5.0,2.1,0.7,3.3,4.1,17.6
1988,30,2999,WSB,Washington Bullets,Darrell Walker,"March 9, 1961",26.0,NBA,SG,52.0,0.0,940.0,4.4,11.1,0.39,0.0,0.2,0.0,4.4,10.9,0.4,3.1,4.0,0.78,1.6,3.2,4.9,3.8,2.4,0.4,2.6,4.0,11.9
1989,30,2999,WSB,Washington Bullets,Darrell Walker,"March 9, 1961",27.0,NBA,PG,79.0,78.0,2565.0,4.0,9.6,0.42,0.0,0.1,0.0,4.0,9.4,0.43,2.0,2.6,0.77,1.9,5.2,7.1,7.0,2.2,0.3,2.6,3.0,10.0
1990,30,2999,WSB,Washington Bullets,Darrell Walker,"March 9, 1961",28.0,NBA,PG,81.0,81.0,2883.0,3.9,8.7,0.45,0.0,0.3,0.1,3.9,8.4,0.46,1.7,2.5,0.69,2.2,6.8,8.9,8.1,1.7,0.4,2.2,2.7,9.6
1991,30,2999,WSB,Washington Bullets,Darrell Walker,"March 9, 1961",29.0,NBA,PG,71.0,65.0,2305.0,3.6,8.4,0.43,0.0,0.1,0.0,3.6,8.2,0.44,1.5,2.4,0.6,2.2,5.6,7.8,7.2,1.2,0.5,2.4,3.1,8.6
1992,9,2999,DET,Detroit Pistons,Darrell Walker,"March 9, 1961",30.0,NBA,SG,74.0,4.0,1541.0,3.8,8.9,0.42,0.0,0.2,0.0,3.8,8.7,0.43,1.5,2.5,0.62,2.0,3.6,5.6,4.8,1.5,0.4,1.8,3.1,9.0
1993,31,2999,TOT,Total After Trade,Darrell Walker,"March 9, 1961",31.0,NBA,"PG,SG",37.0,2.0,511.0,2.4,6.8,0.35,0.0,0.1,0.0,2.4,6.7,0.36,0.8,1.8,0.46,1.5,2.5,4.1,3.7,2.3,0.1,1.8,4.4,5.6
1993,9,2999,DET,Detroit Pistons,Darrell Walker,"March 9, 1961",31.0,NBA,SG,9.0,2.0,144.0,0.7,4.7,0.16,0.0,0.2,0.0,0.7,4.5,0.17,0.5,1.5,0.33,1.0,3.7,4.7,2.3,2.5,0.0,3.2,3.0,2.0
1993,5,2999,CHI,Chicago Bulls,Darrell Walker,"March 9, 1961",31.0,NBA,PG,28.0,0.0,367.0,3.0,7.6,0.4,0.0,0.0,,3.0,7.6,0.4,1.0,2.0,0.5,1.8,2.1,3.8,4.3,2.3,0.2,1.2,5.0,7.1
