Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,31.0,2858,TOT,Total After Trade,John Thomas,1975-09-08,22.0,NBA,PF,54,2,9.9,1.0,2.1,0.487,0.0,0.0,,1.0,2.1,0.487,0.487,0.8,1.0,0.759,0.9,1.1,2.0,0.3,0.4,0.2,0.9,1.8,2.8
1998,2.0,2858,BOS,Boston Celtics,John Thomas,1975-09-08,22.0,NBA,PF,33,2,11.2,1.2,2.4,0.513,0.0,0.0,,1.2,2.4,0.513,0.513,0.8,1.0,0.788,1.0,1.2,2.1,0.4,0.6,0.3,1.0,2.0,3.3
1998,28.0,2858,TOR,Toronto Raptors,John Thomas,1975-09-08,22.0,NBA,PF,21,0,8.0,0.7,1.6,0.424,0.0,0.0,,0.7,1.6,0.424,0.424,0.7,1.0,0.714,0.8,1.0,1.7,0.2,0.1,0.1,0.6,1.5,2.0
1999,28.0,2858,TOR,Toronto Raptors,John Thomas,1975-09-08,23.0,NBA,C,39,11,15.2,1.8,3.2,0.577,0.0,0.0,0.0,1.8,3.1,0.582,0.577,0.7,1.2,0.563,1.7,1.8,3.4,0.4,0.4,0.2,0.5,2.1,4.3
2000,28.0,2858,TOR,Toronto Raptors,John Thomas,1975-09-08,24.0,NBA,C,55,6,8.7,0.9,1.9,0.458,0.0,0.0,0.0,0.9,1.9,0.462,0.458,0.3,0.7,0.39,0.7,0.7,1.4,0.2,0.2,0.3,0.3,1.9,2.1
2005,18.0,2858,MIN,Minnesota Timberwolves,John Thomas,1975-09-08,29.0,NBA,C,44,8,11.8,1.0,2.0,0.488,0.0,0.0,,1.0,2.0,0.488,0.488,0.6,1.0,0.587,0.9,1.3,2.2,0.4,0.3,0.3,0.4,1.9,2.5
2006,31.0,2858,TOT,Total After Trade,John Thomas,1975-09-08,30.0,NBA,C,16,0,7.9,0.4,0.9,0.4,0.0,0.0,,0.4,0.9,0.4,0.4,0.2,0.3,0.75,0.6,0.6,1.3,0.1,0.2,0.1,0.5,1.1,0.9
2006,15.0,2858,MEM,Memphis Grizzlies,John Thomas,1975-09-08,30.0,NBA,C,3,0,8.3,0.7,0.7,1.0,0.0,0.0,,0.7,0.7,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,0.3,0.7,1.0,1.3
2006,1.0,2858,ATL,Atlanta Hawks,John Thomas,1975-09-08,30.0,NBA,C,11,0,6.0,0.3,0.6,0.429,0.0,0.0,,0.3,0.6,0.429,0.429,0.3,0.4,0.75,0.3,0.6,0.9,0.1,0.2,0.0,0.4,0.9,0.8
2006,3.0,2858,NJN,New Jersey Nets,John Thomas,1975-09-08,30.0,NBA,C,2,0,18.0,0.5,3.0,0.167,0.0,0.0,,0.5,3.0,0.167,0.167,0.0,0.0,,3.5,1.5,5.0,0.0,0.5,0.5,1.0,2.0,1.0
