Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2002,24,209,PHO,Phoenix Suns,14,Charlie Bell,SG,6-3,200,"March 12, 1979",US,R,Michigan State
2002,24,417,PHO,Phoenix Suns,26,Jud Buechler,SF,6-6,220,"June 19, 1968",US,11,Arizona
2002,24,630,PHO,Phoenix Suns,11,Joe Crispin,PG,6-0,185,"July 18, 1979",US,R,Penn State
2002,24,721,PHO,Phoenix Suns,15,Vinny Del Negro,PG,6-4,185,"August 9, 1966",US,11,NC State
2002,24,726,PHO,Phoenix Suns,0,Tony Delk,SG,6-1,189,"January 28, 1974",US,5,Kentucky
2002,24,933,PHO,Phoenix Suns,4,Alton Ford,PF,6-9,275,"May 29, 1981",US,R,Houston
2002,24,1136,PHO,Phoenix Suns,24,Tom Gugliotta,PF,6-10,240,"December 19, 1969",US,9,NC State
2002,24,1180,PHO,Phoenix Suns,1,Anfernee Hardaway,SG,6-7,195,"July 18, 1971",US,8,Memphis
2002,24,1494,PHO,Phoenix Suns,2,Joe Johnson,SG,6-7,240,"June 29, 1981",US,R,Arkansas
2002,24,1818,PHO,Phoenix Suns,9,Dan Majerle,SG,6-6,215,"September 9, 1965",US,13,Central Michigan University
2002,24,1836,PHO,Phoenix Suns,3,Stephon Marbury,PG,6-2,180,"February 20, 1977",US,5,Georgia Tech
2002,24,1838,PHO,Phoenix Suns,31,Shawn Marion,SF,6-7,220,"May 7, 1978",US,2,UNLV
2002,24,2222,PHO,Phoenix Suns,45,Bo Outlaw,PF,6-8,210,"April 13, 1971",US,8,"South Plains College, Houston"
2002,24,2239,PHO,Phoenix Suns,10,Milt Palacio,SG,6-3,195,"February 7, 1978",US,2,"Midland College, Colorado State"
2002,24,2502,PHO,Phoenix Suns,54,Rodney Rogers,SF,6-7,235,"June 20, 1971",US,8,Wake Forest
2002,24,2560,PHO,Phoenix Suns,55,Daniel Santiago,C,7-1,256,"June 24, 1976",US,1,"New Mexico, Saint Vincent College"
2002,24,2915,PHO,Phoenix Suns,25,Jake Tsakalidis,C,7-2,285,"June 10, 1979",GE,1,
2002,24,2982,PHO,Phoenix Suns,43,Jake Voskuhl,C,6-11,245,"November 1, 1977",US,1,UConn
2002,24,3013,PHO,Phoenix Suns,22,John Wallace,SF,6-8,225,"February 9, 1974",US,5,Syracuse
