Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,9,1455,DET,Detroit Pistons,Jonas Jerebko,"March 2, 1987",22.0,NBA,PF,80.0,73.0,2232.0,290.0,603.0,0.48,36.0,115.0,0.31,254.0,488.0,0.52,0.51,125.0,176.0,0.71,194.0,284.0,478.0,58.0,79.0,29.0,82.0,230.0,741.0
2012,9,1455,DET,Detroit Pistons,Jonas Jerebko,"March 2, 1987",24.0,NBA,PF,64.0,13.0,1468.0,212.0,453.0,0.47,32.0,106.0,0.3,180.0,347.0,0.52,0.5,100.0,124.0,0.81,96.0,212.0,308.0,43.0,41.0,21.0,66.0,162.0,556.0
2013,9,1455,DET,Detroit Pistons,Jonas Jerebko,"March 2, 1987",25.0,NBA,PF,49.0,2.0,892.0,142.0,316.0,0.45,25.0,83.0,0.3,117.0,233.0,0.5,0.49,68.0,88.0,0.77,68.0,117.0,185.0,43.0,38.0,8.0,42.0,90.0,377.0
2014,9,1455,DET,Detroit Pistons,Jonas Jerebko,"March 2, 1987",26.0,NBA,PF,64.0,0.0,741.0,98.0,208.0,0.47,31.0,74.0,0.42,67.0,134.0,0.5,0.55,43.0,59.0,0.73,51.0,124.0,175.0,39.0,21.0,6.0,43.0,85.0,270.0
2015,31,1455,TOT,Total After Trade,Jonas Jerebko,"March 2, 1987",27.0,NBA,PF,75.0,0.0,1230.0,169.0,379.0,0.45,54.0,140.0,0.39,115.0,239.0,0.48,0.52,56.0,66.0,0.85,93.0,189.0,282.0,71.0,46.0,18.0,44.0,135.0,448.0
2015,9,1455,DET,Detroit Pistons,Jonas Jerebko,"March 2, 1987",27.0,NBA,PF,46.0,0.0,703.0,91.0,198.0,0.46,28.0,76.0,0.37,63.0,122.0,0.52,0.53,31.0,36.0,0.86,47.0,95.0,142.0,41.0,27.0,11.0,26.0,77.0,241.0
2015,2,1455,BOS,Boston Celtics,Jonas Jerebko,"March 2, 1987",27.0,NBA,PF,29.0,0.0,527.0,78.0,181.0,0.43,26.0,64.0,0.41,52.0,117.0,0.44,0.5,25.0,30.0,0.83,46.0,94.0,140.0,30.0,19.0,7.0,18.0,58.0,207.0
2016,2,1455,BOS,Boston Celtics,Jonas Jerebko,"March 2, 1987",28.0,NBA,PF,78.0,0.0,1176.0,118.0,286.0,0.41,43.0,108.0,0.4,75.0,178.0,0.42,0.49,61.0,78.0,0.78,77.0,211.0,288.0,62.0,20.0,24.0,52.0,137.0,340.0
2017,2,1455,BOS,Boston Celtics,Jonas Jerebko,"March 2, 1987",29.0,NBA,PF,78.0,6.0,1232.0,114.0,262.0,0.44,45.0,130.0,0.35,69.0,132.0,0.52,0.52,26.0,37.0,0.7,59.0,213.0,272.0,71.0,25.0,17.0,39.0,122.0,299.0
2018,29,1455,UTA,Utah Jazz,Jonas Jerebko,"March 2, 1987",30.0,NBA,PF,74.0,19.0,1134.0,159.0,341.0,0.47,65.0,157.0,0.41,94.0,184.0,0.51,0.56,46.0,57.0,0.81,53.0,193.0,246.0,42.0,24.0,12.0,27.0,127.0,429.0
2019,10,1455,GSW,Golden State Warriors,Jonas Jerebko,"March 2, 1987",31.0,NBA,PF,73.0,6.0,1218.0,163.0,355.0,0.46,69.0,188.0,0.37,94.0,167.0,0.56,0.56,64.0,80.0,0.8,72.0,216.0,288.0,96.0,27.0,18.0,43.0,137.0,459.0
