Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1992,31,2287,TOT,Total After Trade,Elliot Perry,"March 28, 1969",22.0,NBA,PG,50.0,0.0,437.0,5.3,14.0,0.38,0.1,0.8,0.14,5.2,13.3,0.39,2.9,4.5,0.66,1.5,2.7,4.2,8.5,3.7,0.3,5.4,3.9,13.7,,84.0,109.0
1992,13,2287,LAC,Los Angeles Clippers,Elliot Perry,"March 28, 1969",22.0,NBA,PG,10.0,0.0,66.0,4.5,11.3,0.4,0.0,1.5,0.0,4.5,9.8,0.46,0.8,1.5,0.5,1.5,3.8,5.3,10.5,6.8,0.8,9.8,7.5,9.8,,65.0,97.0
1992,4,2287,CHO,Charlotte Hornets,Elliot Perry,"March 28, 1969",22.0,NBA,PG,40.0,0.0,371.0,5.5,14.5,0.38,0.1,0.6,0.2,5.3,13.9,0.38,3.3,5.0,0.67,1.5,2.5,4.1,8.1,3.2,0.3,4.7,3.3,14.4,,87.0,111.0
1994,24,2287,PHO,Phoenix Suns,Elliot Perry,"March 28, 1969",24.0,NBA,PG,27.0,9.0,432.0,4.8,13.0,0.37,0.0,0.3,0.0,4.8,12.6,0.38,2.4,3.2,0.75,1.4,3.1,4.5,14.4,2.9,0.1,4.9,4.1,12.1,,96.0,108.0
1995,24,2287,PHO,Phoenix Suns,Elliot Perry,"March 28, 1969",25.0,NBA,PG,82.0,51.0,1977.0,7.7,14.9,0.52,0.6,1.5,0.42,7.1,13.4,0.53,4.0,4.9,0.81,1.3,2.5,3.8,10.0,3.9,0.1,4.1,3.6,20.1,,114.0,109.0
1996,24,2287,PHO,Phoenix Suns,Elliot Perry,"March 28, 1969",26.0,NBA,PG,81.0,26.0,1668.0,8.1,16.9,0.48,0.7,1.8,0.41,7.3,15.1,0.48,4.7,6.0,0.78,1.0,3.1,4.2,10.9,2.7,0.2,4.5,4.3,21.5,,108.0,111.0
1997,17,2287,MIL,Milwaukee Bucks,Elliot Perry,"March 28, 1969",27.0,NBA,PG,82.0,3.0,1595.0,7.3,15.4,0.47,1.6,4.6,0.36,5.6,10.8,0.52,2.7,3.6,0.74,0.8,3.4,4.2,8.3,3.3,0.1,3.7,3.9,18.9,,108.0,108.0
1998,17,2287,MIL,Milwaukee Bucks,Elliot Perry,"March 28, 1969",28.0,NBA,PG,81.0,33.0,1752.0,7.3,17.0,0.43,0.5,1.5,0.34,6.8,15.5,0.44,2.8,3.3,0.84,0.6,2.6,3.3,7.0,2.7,0.1,3.9,3.9,18.0,,96.0,107.0
1999,31,2287,TOT,Total After Trade,Elliot Perry,"March 28, 1969",29.0,NBA,PG,35.0,0.0,290.0,7.1,18.8,0.38,1.8,4.4,0.42,5.3,14.4,0.37,1.8,2.6,0.71,1.3,4.9,6.2,8.6,3.6,0.0,6.2,4.6,17.9,,85.0,102.0
1999,17,2287,MIL,Milwaukee Bucks,Elliot Perry,"March 28, 1969",29.0,NBA,PG,5.0,0.0,47.0,10.6,20.0,0.53,1.2,1.2,1.0,9.4,18.8,0.5,1.2,2.3,0.5,1.2,8.2,9.4,14.1,4.7,0.0,2.3,3.5,23.5,,124.0,97.0
1999,3,2287,NJN,New Jersey Nets,Elliot Perry,"March 28, 1969",29.0,NBA,PG,30.0,0.0,243.0,6.5,18.6,0.35,1.9,5.0,0.39,4.5,13.6,0.33,1.9,2.6,0.75,1.3,4.3,5.6,7.6,3.5,0.0,6.9,4.8,16.8,,78.0,103.0
2000,3,2287,NJN,New Jersey Nets,Elliot Perry,"March 28, 1969",30.0,NBA,PG,60.0,5.0,803.0,8.3,19.0,0.44,0.7,2.5,0.28,7.6,16.5,0.46,3.2,4.0,0.81,0.8,3.1,3.9,9.0,2.5,0.1,3.9,3.0,20.5,,100.0,108.0
2001,31,2287,TOT,Total After Trade,Elliot Perry,"March 28, 1969",31.0,NBA,PG,49.0,6.0,499.0,6.7,14.5,0.46,0.1,0.5,0.2,6.6,13.9,0.47,1.7,2.3,0.73,0.9,3.8,4.8,8.2,2.3,0.1,3.9,3.0,15.2,,95.0,101.0
2001,22,2287,ORL,Orlando Magic,Elliot Perry,"March 28, 1969",31.0,NBA,PG,6.0,0.0,39.0,6.6,14.5,0.46,0.0,1.3,0.0,6.6,13.2,0.5,0.0,0.0,,1.3,4.0,5.3,6.6,4.0,0.0,7.9,1.3,13.2,,71.0,101.0
2001,24,2287,PHO,Phoenix Suns,Elliot Perry,"March 28, 1969",31.0,NBA,PG,43.0,6.0,460.0,6.7,14.5,0.46,0.1,0.4,0.25,6.6,14.0,0.47,1.8,2.5,0.73,0.9,3.8,4.7,8.3,2.1,0.1,3.6,3.1,15.4,,97.0,101.0
2002,15,2287,MEM,Memphis Grizzlies,Elliot Perry,"March 28, 1969",32.0,NBA,PG,2.0,0.0,48.0,5.5,11.0,0.5,0.0,0.0,,5.5,11.0,0.5,1.1,2.2,0.5,0.0,4.4,4.4,7.7,3.3,0.0,7.7,6.6,12.1,,73.0,106.0
