Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,20,690,NYK,New York Knicks,Hubert Davis,1970-05-17,22.0,NBA,SG,50.0,2.0,16.3,2.2,5.0,0.44,0.1,0.4,0.32,2.1,4.6,0.45,0.45,0.9,1.1,0.8,0.3,0.9,1.1,1.7,0.4,0.1,0.9,1.4,5.4
1994,20,690,NYK,New York Knicks,Hubert Davis,1970-05-17,23.0,NBA,SG,56.0,27.0,23.8,4.3,9.0,0.47,0.9,2.4,0.4,3.3,6.7,0.5,0.52,1.5,1.8,0.82,0.4,0.8,1.2,2.9,0.7,0.1,1.4,2.1,11.0
1995,20,690,NYK,New York Knicks,Hubert Davis,1970-05-17,24.0,NBA,SG,82.0,4.0,20.7,3.6,7.5,0.48,1.6,3.5,0.46,2.0,4.0,0.5,0.59,1.2,1.5,0.81,0.4,1.0,1.3,1.8,0.4,0.1,1.1,1.8,10.0
1996,20,690,NYK,New York Knicks,Hubert Davis,1970-05-17,25.0,NBA,SG,74.0,14.0,24.0,3.7,7.6,0.49,1.7,3.6,0.48,2.0,4.0,0.5,0.6,1.5,1.7,0.87,0.5,1.2,1.7,1.4,0.4,0.1,0.9,1.6,10.7
1997,28,690,TOR,Toronto Raptors,Hubert Davis,1970-05-17,26.0,NBA,SG,36.0,0.0,17.3,2.1,5.1,0.4,0.4,1.9,0.23,1.6,3.2,0.51,0.45,0.5,0.6,0.74,0.3,0.8,1.1,0.9,0.3,0.1,0.6,1.1,5.0
1998,7,690,DAL,Dallas Mavericks,Hubert Davis,1970-05-17,27.0,NBA,SG,81.0,30.0,29.4,4.3,9.5,0.46,1.2,2.8,0.44,3.1,6.6,0.46,0.52,1.2,1.4,0.84,0.4,1.7,2.1,1.9,0.5,0.1,1.1,1.4,11.1
1999,7,690,DAL,Dallas Mavericks,Hubert Davis,1970-05-17,28.0,NBA,SG,50.0,21.0,27.6,3.5,7.9,0.44,1.3,2.9,0.45,2.2,5.1,0.43,0.52,0.9,1.0,0.88,0.1,1.7,1.7,1.8,0.4,0.1,1.1,1.5,9.1
2000,7,690,DAL,Dallas Mavericks,Hubert Davis,1970-05-17,29.0,NBA,PG,79.0,15.0,23.0,2.7,5.9,0.47,1.0,2.1,0.49,1.7,3.8,0.46,0.56,0.8,1.0,0.87,0.2,1.5,1.7,1.8,0.3,0.0,0.9,1.4,7.4
2001,31,690,TOT,Total After Trade,Hubert Davis,1970-05-17,30.0,NBA,PG,66.0,18.0,25.6,3.0,6.6,0.45,1.2,2.6,0.46,1.8,4.0,0.45,0.54,0.8,0.9,0.87,0.4,1.7,2.1,1.7,0.5,0.0,1.2,1.8,7.9
2001,7,690,DAL,Dallas Mavericks,Hubert Davis,1970-05-17,30.0,NBA,PG,51.0,7.0,24.7,2.7,6.2,0.44,1.1,2.6,0.44,1.6,3.5,0.45,0.54,0.7,0.8,0.85,0.4,1.8,2.1,1.2,0.6,0.0,1.1,1.8,7.3
2001,30,690,WAS,Washington Wizards,Hubert Davis,1970-05-17,30.0,NBA,PG,15.0,11.0,28.7,3.8,7.9,0.48,1.3,2.5,0.53,2.5,5.4,0.46,0.56,1.3,1.4,0.9,0.7,1.3,2.0,3.3,0.4,0.0,1.7,1.9,10.2
2002,30,690,WAS,Washington Wizards,Hubert Davis,1970-05-17,31.0,NBA,SG,51.0,17.0,24.1,2.9,6.4,0.45,1.1,2.5,0.45,1.7,3.9,0.44,0.54,0.3,0.4,0.76,0.1,1.4,1.5,2.1,0.5,0.1,0.9,1.1,7.2
2003,9,690,DET,Detroit Pistons,Hubert Davis,1970-05-17,32.0,NBA,SG,43.0,1.0,7.6,0.7,1.8,0.39,0.3,0.8,0.33,0.4,1.0,0.44,0.47,0.1,0.1,0.83,0.1,0.7,0.8,0.7,0.1,0.0,0.3,0.5,1.8
2004,31,690,TOT,Total After Trade,Hubert Davis,1970-05-17,33.0,NBA,SG,17.0,0.0,4.6,0.1,0.6,0.09,0.0,0.1,0.0,0.1,0.6,0.1,0.09,0.1,0.1,1.0,0.1,0.4,0.5,0.2,0.1,0.0,0.2,0.7,0.2
2004,9,690,DET,Detroit Pistons,Hubert Davis,1970-05-17,33.0,NBA,SG,3.0,0.0,7.7,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,0.0,0.3,1.3,0.0
2004,3,690,NJN,New Jersey Nets,Hubert Davis,1970-05-17,33.0,NBA,SG,14.0,0.0,3.9,0.1,0.6,0.11,0.0,0.0,,0.1,0.6,0.11,0.11,0.1,0.1,1.0,0.1,0.4,0.6,0.2,0.1,0.0,0.1,0.6,0.3
