Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2008,10,3043,GSW,Golden State Warriors,C.J. Watson,"April 17, 1984",23.0,NBA,PG,32.0,0.0,368.0,5.7,13.3,0.43,1.2,3.4,0.35,4.5,9.9,0.45,3.0,3.8,0.79,1.7,2.5,4.2,4.6,2.0,0.0,2.4,2.5,15.6,107.0,113.0
2009,10,3043,GSW,Golden State Warriors,C.J. Watson,"April 17, 1984",24.0,NBA,PG,77.0,18.0,1883.0,6.7,14.6,0.46,1.2,3.1,0.4,5.4,11.5,0.47,4.4,5.0,0.87,1.0,4.0,5.0,5.3,2.5,0.1,2.4,3.6,19.0,114.0,114.0
2010,10,3043,GSW,Golden State Warriors,C.J. Watson,"April 17, 1984",25.0,NBA,PG,65.0,15.0,1788.0,6.6,14.1,0.47,1.2,3.9,0.31,5.4,10.2,0.53,3.4,4.4,0.77,0.7,3.8,4.5,4.8,2.8,0.2,1.8,3.3,17.8,112.0,112.0
2011,5,3043,CHI,Chicago Bulls,C.J. Watson,"April 17, 1984",26.0,NBA,PG,82.0,1.0,1091.0,7.1,19.2,0.37,2.1,5.5,0.39,5.0,13.7,0.36,3.4,4.5,0.74,0.8,3.8,4.6,9.1,2.7,0.5,3.6,4.0,19.7,100.0,101.0
2012,5,3043,CHI,Chicago Bulls,C.J. Watson,"April 17, 1984",27.0,NBA,PG,49.0,25.0,1159.0,7.5,20.3,0.37,3.2,8.0,0.39,4.3,12.3,0.35,3.9,4.8,0.81,1.0,3.9,4.9,9.3,2.1,0.4,4.5,4.8,22.0,101.0,101.0
2013,3,3043,BRK,Brooklyn Nets,C.J. Watson,"April 17, 1984",28.0,NBA,PG,80.0,8.0,1521.0,6.8,16.3,0.42,3.1,7.6,0.41,3.7,8.7,0.42,2.5,3.2,0.78,1.4,3.8,5.2,5.7,2.3,0.4,2.5,4.4,19.3,113.0,107.0
2014,12,3043,IND,Indiana Pacers,C.J. Watson,"April 17, 1984",29.0,NBA,PG,63.0,5.0,1193.0,6.4,14.5,0.44,2.3,6.3,0.37,4.0,8.2,0.49,3.0,3.8,0.78,0.8,3.6,4.4,4.7,2.6,0.3,2.6,2.9,18.0,107.0,100.0
2015,12,3043,IND,Indiana Pacers,C.J. Watson,"April 17, 1984",30.0,NBA,PG,57.0,21.0,1422.0,6.6,15.1,0.43,2.5,6.3,0.4,4.0,8.8,0.46,5.0,6.1,0.83,0.7,5.3,5.9,7.5,2.1,0.3,3.6,3.9,20.6,110.0,104.0
2016,22,3043,ORL,Orlando Magic,C.J. Watson,"April 17, 1984",31.0,NBA,PG,33.0,2.0,656.0,3.6,10.4,0.34,1.1,3.7,0.29,2.5,6.8,0.37,2.6,3.0,0.87,0.8,4.3,5.0,6.7,1.4,0.4,1.9,3.7,10.8,102.0,110.0
2017,22,3043,ORL,Orlando Magic,C.J. Watson,"April 17, 1984",32.0,NBA,PG,62.0,9.0,1012.0,4.7,12.1,0.39,1.6,5.1,0.3,3.1,7.0,0.45,2.8,3.2,0.86,0.8,3.6,4.4,5.6,2.1,0.1,2.3,4.1,13.8,103.0,112.0
