Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2001,17,2377,MIL,Milwaukee Bucks,Joel Przybilla,1979-10-10,21.0,NBA,C,33.0,13.0,270.0,2.3,6.8,0.34,0.0,0.0,,2.3,6.8,0.34,0.6,2.1,0.27,5.6,8.1,13.7,0.4,0.6,5.8,2.5,10.8,5.2,81.0,101.0
2002,17,2377,MIL,Milwaukee Bucks,Joel Przybilla,1979-10-10,22.0,NBA,C,71.0,62.0,1128.0,3.6,6.7,0.54,0.0,0.0,0.0,3.6,6.7,0.54,1.8,4.2,0.42,3.7,9.7,13.3,1.0,0.9,5.6,2.0,9.4,9.0,101.0,102.0
2003,17,2377,MIL,Milwaukee Bucks,Joel Przybilla,1979-10-10,23.0,NBA,C,32.0,17.0,546.0,1.8,4.5,0.39,0.0,0.0,,1.8,4.5,0.39,1.2,2.3,0.5,4.7,9.4,14.1,1.2,1.0,4.4,1.8,8.3,4.7,98.0,104.0
2004,31,2377,TOT,Total After Trade,Joel Przybilla,1979-10-10,24.0,NBA,C,17.0,12.0,347.0,2.7,7.6,0.36,0.0,0.0,,2.7,7.6,0.36,2.0,4.7,0.42,4.9,12.0,16.9,1.1,0.8,2.6,2.7,8.1,7.5,82.0,103.0
2004,17,2377,MIL,Milwaukee Bucks,Joel Przybilla,1979-10-10,24.0,NBA,C,5.0,0.0,33.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.6,3.2,0.5,1.6,14.3,15.9,4.8,0.0,0.0,3.2,7.9,1.6,80.0,104.0
2004,1,2377,ATL,Atlanta Hawks,Joel Przybilla,1979-10-10,24.0,NBA,C,12.0,12.0,314.0,3.0,8.4,0.36,0.0,0.0,,3.0,8.4,0.36,2.0,4.9,0.41,5.2,11.8,17.0,0.7,0.8,2.9,2.7,8.1,8.1,82.0,102.0
2005,25,2377,POR,Portland Trail Blazers,Joel Przybilla,1979-10-10,25.0,NBA,C,76.0,50.0,1858.0,5.7,9.6,0.6,0.0,0.0,,5.7,9.6,0.6,2.6,5.0,0.52,5.1,11.8,16.9,2.1,0.7,4.7,2.8,6.9,14.0,111.0,103.0
2006,25,2377,POR,Portland Trail Blazers,Joel Przybilla,1979-10-10,26.0,NBA,C,56.0,52.0,1395.0,5.1,9.4,0.55,0.0,0.0,,5.1,9.4,0.55,3.2,6.0,0.53,5.7,9.6,15.4,1.7,0.8,5.1,3.0,5.9,13.5,106.0,107.0
2007,25,2377,POR,Portland Trail Blazers,Joel Przybilla,1979-10-10,27.0,NBA,C,43.0,43.0,701.0,2.9,6.0,0.47,0.0,0.0,,2.9,6.0,0.47,0.8,2.1,0.37,4.6,8.5,13.0,0.9,0.8,5.2,3.1,9.6,6.5,86.0,106.0
2008,25,2377,POR,Portland Trail Blazers,Joel Przybilla,1979-10-10,28.0,NBA,C,77.0,67.0,1819.0,4.3,7.5,0.58,0.0,0.0,0.0,4.3,7.5,0.58,2.5,3.7,0.68,5.9,13.6,19.5,0.8,0.4,2.8,2.9,7.0,11.1,111.0,104.0
2009,25,2377,POR,Portland Trail Blazers,Joel Przybilla,1979-10-10,29.0,NBA,C,82.0,43.0,1952.0,4.8,7.6,0.62,0.0,0.0,0.0,4.8,7.6,0.63,3.2,4.8,0.66,5.8,14.6,20.3,0.8,1.0,2.8,2.2,6.1,12.7,124.0,102.0
2010,25,2377,POR,Portland Trail Blazers,Joel Przybilla,1979-10-10,30.0,NBA,C,30.0,9.0,681.0,3.6,6.9,0.52,0.0,0.0,,3.6,6.9,0.52,2.7,4.1,0.65,5.8,13.3,19.1,0.6,0.6,3.5,3.1,7.6,9.9,104.0,102.0
2011,31,2377,TOT,Total After Trade,Joel Przybilla,1979-10-10,31.0,NBA,C,36.0,9.0,519.0,2.6,4.6,0.57,0.0,0.0,,2.6,4.6,0.57,1.5,2.8,0.52,3.9,11.3,15.2,1.4,0.5,1.6,3.0,8.3,6.7,94.0,106.0
2011,25,2377,POR,Portland Trail Blazers,Joel Przybilla,1979-10-10,31.0,NBA,C,31.0,9.0,445.0,2.6,4.2,0.62,0.0,0.0,,2.6,4.2,0.62,1.6,2.8,0.56,3.4,11.4,14.8,1.6,0.6,1.7,2.7,7.7,6.7,101.0,105.0
2011,4,2377,CHA,Charlotte Bobcats,Joel Przybilla,1979-10-10,31.0,NBA,C,5.0,0.0,74.0,2.9,7.2,0.4,0.0,0.0,,2.9,7.2,0.4,0.7,2.9,0.25,6.5,10.9,17.4,0.0,0.0,0.7,5.1,11.6,6.5,69.0,109.0
2012,25,2377,POR,Portland Trail Blazers,Joel Przybilla,1979-10-10,32.0,NBA,C,27.0,19.0,449.0,2.6,5.6,0.46,0.0,0.0,,2.6,5.6,0.46,1.3,2.1,0.61,3.4,12.8,16.2,0.7,0.5,1.9,2.6,7.7,6.4,89.0,104.0
2013,17,2377,MIL,Milwaukee Bucks,Joel Przybilla,1979-10-10,33.0,NBA,C,12.0,1.0,68.0,0.7,3.0,0.25,0.0,0.0,,0.7,3.0,0.25,0.0,1.5,0.0,3.7,11.9,15.7,3.0,0.7,1.5,3.0,7.5,1.5,66.0,103.0
