Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2007,14,890,LAL,Los Angeles Lakers,Jordan Farmar,"November 30, 1986",20.0,NBA,PG,72.0,2.0,1090.0,5.8,13.8,0.42,2.1,6.4,0.33,3.7,7.4,0.5,1.3,1.8,0.71,1.0,4.6,5.6,6.4,2.1,0.3,3.4,3.6,15.1,99.0,110.0
2008,14,890,LAL,Los Angeles Lakers,Jordan Farmar,"November 30, 1986",21.0,NBA,PG,82.0,0.0,1690.0,8.6,18.7,0.46,3.4,9.1,0.37,5.3,9.6,0.55,1.6,2.3,0.68,1.2,4.3,5.4,6.7,2.3,0.1,3.2,3.1,22.3,109.0,107.0
2009,14,890,LAL,Los Angeles Lakers,Jordan Farmar,"November 30, 1986",22.0,NBA,PG,65.0,0.0,1192.0,6.9,17.6,0.39,2.1,6.2,0.34,4.8,11.4,0.42,1.9,3.3,0.58,0.9,4.1,5.0,6.6,2.4,0.4,3.7,4.5,17.8,95.0,106.0
2010,14,890,LAL,Los Angeles Lakers,Jordan Farmar,"November 30, 1986",23.0,NBA,PG,82.0,0.0,1474.0,7.9,18.1,0.44,3.0,8.0,0.38,4.8,10.0,0.48,2.0,3.0,0.67,0.5,4.1,4.6,4.5,1.8,0.4,2.5,3.8,20.7,105.0,106.0
2011,3,890,NJN,New Jersey Nets,Jordan Farmar,"November 30, 1986",24.0,NBA,PG,73.0,18.0,1796.0,7.6,19.4,0.39,3.2,9.0,0.36,4.3,10.3,0.42,2.4,3.0,0.82,0.7,4.4,5.1,10.9,1.8,0.2,4.1,3.8,20.8,102.0,111.0
2012,3,890,NJN,New Jersey Nets,Jordan Farmar,"November 30, 1986",25.0,NBA,PG,39.0,5.0,831.0,9.4,20.2,0.47,3.5,8.0,0.44,5.9,12.2,0.48,3.7,4.0,0.9,0.4,3.5,3.9,8.3,1.5,0.1,4.4,3.1,26.0,111.0,113.0
2014,14,890,LAL,Los Angeles Lakers,Jordan Farmar,"November 30, 1986",27.0,NBA,PG,41.0,5.0,912.0,8.1,19.4,0.42,3.7,8.5,0.44,4.3,10.9,0.4,2.3,3.1,0.75,1.1,4.5,5.5,10.6,2.0,0.4,5.1,3.5,22.2,101.0,112.0
2015,13,890,LAC,Los Angeles Clippers,Jordan Farmar,"November 30, 1986",28.0,NBA,PG,36.0,0.0,529.0,5.8,15.1,0.39,3.4,9.3,0.36,2.5,5.8,0.43,1.0,1.1,0.91,0.8,3.3,4.0,6.4,1.9,0.5,3.1,5.0,16.0,101.0,108.0
2016,15,890,MEM,Memphis Grizzlies,Jordan Farmar,"November 30, 1986",29.0,NBA,PG,12.0,10.0,291.0,7.4,17.7,0.42,2.8,8.0,0.36,4.6,9.7,0.47,1.8,1.8,1.0,0.7,3.7,4.4,6.5,2.7,0.4,3.2,3.9,19.5,103.0,109.0
2017,26,890,SAC,Sacramento Kings,Jordan Farmar,"November 30, 1986",30.0,NBA,PG,2.0,0.0,35.0,5.8,17.3,0.33,5.8,13.0,0.44,0.0,4.3,0.0,0.0,0.0,,1.4,2.9,4.3,13.0,2.9,0.0,4.3,1.4,17.3,105.0,112.0
