Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1990,26,854,SAC,Sacramento Kings,Pervis Ellison,"April 3, 1967",22.0,NBA,C,34.0,866.0,10.3,0.48,0.01,0.31,8.4,17.2,12.8,10.6,0.9,3.9,17.9,17.3,-0.5,0.9,0.4,0.02,-4.0,0.6,-3.4,-0.3
1991,30,854,WSB,Washington Bullets,Pervis Ellison,"April 3, 1967",23.0,NBA,C,76.0,1942.0,15.9,0.54,0.01,0.34,12.6,20.4,16.5,7.7,1.2,4.8,16.7,18.8,1.1,2.9,4.0,0.1,-1.5,0.9,-0.6,0.7
1992,30,854,WSB,Washington Bullets,Pervis Ellison,"April 3, 1967",24.0,NBA,C,66.0,2511.0,19.9,0.57,0.0,0.31,9.3,23.4,16.1,12.0,1.2,4.3,14.5,22.6,3.2,3.7,6.9,0.13,1.6,1.2,2.8,3.0
1993,30,854,WSB,Washington Bullets,Pervis Ellison,"April 3, 1967",25.0,NBA,C,49.0,1701.0,18.5,0.56,0.01,0.37,9.0,19.9,14.3,10.9,1.3,3.9,12.6,21.8,2.1,1.8,3.9,0.11,0.9,0.4,1.4,1.4
1994,30,854,WSB,Washington Bullets,Pervis Ellison,"April 3, 1967",26.0,NBA,C,47.0,1178.0,10.7,0.51,0.01,0.33,7.5,16.7,12.0,8.6,1.1,2.7,17.9,14.9,0.3,0.5,0.7,0.03,-2.8,-0.2,-3.0,-0.3
1995,2,854,BOS,Boston Celtics,Pervis Ellison,"April 3, 1967",27.0,NBA,C,55.0,1083.0,13.3,0.55,0.01,0.33,13.0,20.0,16.4,4.7,1.0,3.4,18.1,16.8,0.7,1.1,1.8,0.08,-2.6,-0.3,-2.9,-0.2
1996,2,854,BOS,Boston Celtics,Pervis Ellison,"April 3, 1967",28.0,NBA,C,69.0,1431.0,13.1,0.53,0.0,0.4,11.5,24.1,17.7,6.3,1.4,4.8,19.5,12.9,0.6,1.9,2.6,0.09,-2.5,1.2,-1.3,0.3
1997,2,854,BOS,Boston Celtics,Pervis Ellison,"April 3, 1967",29.0,NBA,PF,6.0,125.0,6.5,0.41,0.0,0.31,7.7,17.0,12.0,4.4,2.0,5.4,27.8,8.7,-0.1,0.1,0.0,-0.0,-5.2,2.2,-3.1,0.0
1998,2,854,BOS,Boston Celtics,Pervis Ellison,"April 3, 1967",30.0,NBA,PF,33.0,447.0,13.1,0.59,0.0,0.49,12.6,16.4,14.4,10.3,2.3,5.4,24.8,10.9,0.4,0.6,1.1,0.11,-2.7,2.1,-0.6,0.2
2000,2,854,BOS,Boston Celtics,Pervis Ellison,"April 3, 1967",32.0,NBA,C,30.0,269.0,9.0,0.51,0.0,0.49,11.7,17.0,14.2,6.9,1.9,2.2,19.9,10.5,0.2,0.3,0.5,0.09,-4.8,0.2,-4.6,-0.2
2001,21,854,SEA,Seattle Supersonics,Pervis Ellison,"April 3, 1967",33.0,NBA,C,9.0,40.0,2.4,0.38,0.0,0.29,5.8,28.6,17.2,10.5,0.0,3.6,27.6,12.3,-0.1,0.0,0.0,-0.01,-9.0,1.5,-7.5,-0.1
