Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,12,3151,IND,Indiana Pacers,Herb Williams,1958-02-16,23.0,NBA,C,82.0,75.0,2277.0,407.0,854.0,0.48,2.0,7.0,0.29,405.0,847.0,0.48,0.48,126.0,188.0,0.67,175.0,430.0,605.0,139.0,53.0,178.0,137.0,200.0,942.0
1983,12,3151,IND,Indiana Pacers,Herb Williams,1958-02-16,24.0,NBA,C,78.0,74.0,2513.0,580.0,1163.0,0.5,0.0,7.0,0.0,580.0,1156.0,0.5,0.5,155.0,220.0,0.7,151.0,432.0,583.0,262.0,54.0,171.0,229.0,230.0,1315.0
1984,12,3151,IND,Indiana Pacers,Herb Williams,1958-02-16,25.0,NBA,C,69.0,53.0,2279.0,411.0,860.0,0.48,0.0,4.0,0.0,411.0,856.0,0.48,0.48,207.0,295.0,0.7,154.0,400.0,554.0,215.0,60.0,108.0,207.0,193.0,1029.0
1985,12,3151,IND,Indiana Pacers,Herb Williams,1958-02-16,26.0,NBA,C,75.0,70.0,2557.0,575.0,1211.0,0.48,1.0,9.0,0.11,574.0,1202.0,0.48,0.48,224.0,341.0,0.66,154.0,480.0,634.0,252.0,54.0,134.0,265.0,218.0,1375.0
1986,12,3151,IND,Indiana Pacers,Herb Williams,1958-02-16,27.0,NBA,C,78.0,74.0,2770.0,627.0,1275.0,0.49,1.0,12.0,0.08,626.0,1263.0,0.5,0.49,294.0,403.0,0.73,172.0,538.0,710.0,174.0,50.0,184.0,210.0,244.0,1549.0
1987,12,3151,IND,Indiana Pacers,Herb Williams,1958-02-16,28.0,NBA,PF,74.0,67.0,2526.0,451.0,939.0,0.48,0.0,9.0,0.0,451.0,930.0,0.48,0.48,199.0,269.0,0.74,143.0,400.0,543.0,174.0,59.0,93.0,145.0,255.0,1101.0
1988,12,3151,IND,Indiana Pacers,Herb Williams,1958-02-16,29.0,NBA,C,75.0,37.0,1966.0,311.0,732.0,0.42,0.0,6.0,0.0,311.0,726.0,0.43,0.42,126.0,171.0,0.74,116.0,353.0,469.0,98.0,37.0,146.0,119.0,244.0,748.0
1989,31,3151,TOT,Total After Trade,Herb Williams,1958-02-16,30.0,NBA,C,76.0,66.0,2470.0,322.0,739.0,0.44,0.0,5.0,0.0,322.0,734.0,0.44,0.44,133.0,194.0,0.69,135.0,458.0,593.0,124.0,46.0,134.0,149.0,236.0,777.0
1989,12,3151,IND,Indiana Pacers,Herb Williams,1958-02-16,30.0,NBA,C,46.0,46.0,1567.0,244.0,542.0,0.45,0.0,3.0,0.0,244.0,539.0,0.45,0.45,90.0,126.0,0.71,87.0,309.0,396.0,88.0,31.0,80.0,108.0,156.0,578.0
1989,7,3151,DAL,Dallas Mavericks,Herb Williams,1958-02-16,30.0,NBA,C,30.0,20.0,903.0,78.0,197.0,0.4,0.0,2.0,0.0,78.0,195.0,0.4,0.4,43.0,68.0,0.63,48.0,149.0,197.0,36.0,15.0,54.0,41.0,80.0,199.0
