Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1982,30,1487,WSB,Washington Bullets,Frank Johnson,"November 23, 1958",23.0,NBA,PG,79.0,2027.0,12.0,0.47,0.1,0.25,1.9,6.0,4.0,27.1,1.8,0.2,15.1,21.9,-0.5,2.5,2.1,0.05,-1.6,-0.2,-1.8,0.1
1983,30,1487,WSB,Washington Bullets,Frank Johnson,"November 23, 1958",24.0,NBA,PG,68.0,2324.0,12.9,0.47,0.08,0.33,2.2,6.3,4.2,33.9,2.3,0.1,20.9,20.3,-0.4,3.3,3.0,0.06,-0.9,0.2,-0.7,0.8
1984,30,1487,WSB,Washington Bullets,Frank Johnson,"November 23, 1958",25.0,NBA,PG,82.0,2686.0,13.6,0.52,0.05,0.3,2.5,5.5,4.0,30.4,1.8,0.1,16.7,18.2,2.1,2.2,4.3,0.08,0.0,-0.6,-0.6,1.0
1985,30,1487,WSB,Washington Bullets,Frank Johnson,"November 23, 1958",26.0,NBA,PG,46.0,925.0,15.0,0.54,0.05,0.27,2.7,4.9,3.8,22.1,2.2,0.2,12.8,20.7,0.9,1.1,1.9,0.1,-0.1,0.6,0.6,0.6
1986,30,1487,WSB,Washington Bullets,Frank Johnson,"November 23, 1958",27.0,NBA,PG,14.0,402.0,13.7,0.5,0.02,0.35,1.9,5.6,3.8,28.6,1.3,0.1,14.0,21.5,0.2,0.3,0.5,0.06,-0.7,-1.3,-2.0,0.0
1987,30,1487,WSB,Washington Bullets,Frank Johnson,"November 23, 1958",28.0,NBA,PG,18.0,399.0,12.2,0.51,0.01,0.38,2.6,5.4,4.0,20.7,2.5,0.0,17.2,18.2,0.1,0.4,0.5,0.06,-1.9,0.4,-1.5,0.1
1988,30,1487,WSB,Washington Bullets,Frank Johnson,"November 23, 1958",29.0,NBA,PG,75.0,1258.0,13.5,0.49,0.02,0.3,3.4,7.4,5.4,22.2,2.7,0.2,14.9,21.7,0.4,1.3,1.6,0.06,-1.4,0.3,-1.0,0.3
1989,11,1487,HOU,Houston Rockets,Frank Johnson,"November 23, 1958",30.0,NBA,PG,67.0,879.0,10.4,0.51,0.02,0.38,2.7,7.0,4.9,28.0,2.3,0.0,26.2,17.8,-0.3,1.0,0.6,0.03,-2.7,-0.3,-3.0,-0.2
1993,24,1487,PHO,Phoenix Suns,Frank Johnson,"November 23, 1958",34.0,NBA,PG,77.0,1122.0,10.8,0.48,0.04,0.24,4.2,7.0,5.6,21.7,2.6,0.4,18.8,15.6,0.3,1.2,1.5,0.06,-2.3,0.6,-1.7,0.1
1994,24,1487,PHO,Phoenix Suns,Frank Johnson,"November 23, 1958",35.0,NBA,PG,70.0,875.0,11.6,0.49,0.04,0.23,3.8,6.7,5.3,23.6,2.3,0.1,16.5,18.9,0.6,0.6,1.2,0.07,-3.1,-0.4,-3.5,-0.3
