Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2012,6,2879,CLE,Cleveland Cavaliers,Tristan Thompson,"March 13, 1991",20.0,NBA,PF,60.0,25.0,1424.0,7.2,16.3,0.44,0.0,0.1,0.0,7.2,16.2,0.44,3.9,7.1,0.55,6.9,7.5,14.4,1.0,1.0,2.3,3.0,4.9,18.2,98.0,108.0
2013,6,2879,CLE,Cleveland Cavaliers,Tristan Thompson,"March 13, 1991",21.0,NBA,PF,82.0,82.0,2564.0,7.9,16.2,0.49,0.0,0.1,0.0,7.9,16.1,0.49,3.6,5.9,0.61,6.2,9.5,15.7,2.2,1.2,1.4,2.5,4.7,19.4,108.0,108.0
2014,6,2879,CLE,Cleveland Cavaliers,Tristan Thompson,"March 13, 1991",22.0,NBA,PF,82.0,82.0,2594.0,7.2,15.1,0.48,0.0,0.0,0.0,7.2,15.1,0.48,4.7,6.7,0.69,5.3,9.6,15.0,1.4,0.8,0.7,2.1,3.7,19.1,110.0,108.0
2015,6,2879,CLE,Cleveland Cavaliers,Tristan Thompson,"March 13, 1991",23.0,NBA,PF,82.0,15.0,2194.0,6.3,11.6,0.55,0.0,0.0,,6.3,11.6,0.55,3.8,5.9,0.64,6.5,9.1,15.6,0.9,0.8,1.4,2.0,4.5,16.4,121.0,106.0
2016,6,2879,CLE,Cleveland Cavaliers,Tristan Thompson,"March 13, 1991",24.0,NBA,PF,82.0,34.0,2269.0,5.6,9.5,0.59,0.0,0.0,,5.6,9.5,0.59,3.4,5.5,0.62,6.1,10.7,16.7,1.4,0.9,1.2,1.4,4.6,14.6,130.0,104.0
2017,6,2879,CLE,Cleveland Cavaliers,Tristan Thompson,"March 13, 1991",25.0,NBA,C,78.0,78.0,2336.0,5.6,9.3,0.6,0.0,0.1,0.0,5.6,9.3,0.6,2.3,4.6,0.5,6.1,9.2,15.3,1.6,0.8,1.8,1.4,3.8,13.5,128.0,109.0
2018,6,2879,CLE,Cleveland Cavaliers,Tristan Thompson,"March 13, 1991",26.0,NBA,C,53.0,22.0,1072.0,6.0,10.7,0.56,0.0,0.0,,6.0,10.7,0.56,2.0,3.6,0.54,5.8,10.3,16.1,1.5,0.7,0.8,1.6,4.7,14.0,120.0,112.0
2019,6,2879,CLE,Cleveland Cavaliers,Tristan Thompson,"March 13, 1991",27.0,NBA,C,43.0,40.0,1198.0,8.3,15.8,0.53,0.0,0.0,,8.3,15.8,0.53,2.8,4.4,0.64,7.2,11.0,18.2,3.6,1.2,0.7,2.4,3.7,19.5,117.0,116.0
2020,6,2879,CLE,Cleveland Cavaliers,Tristan Thompson,"March 13, 1991",28.0,NBA,PF,57.0,51.0,1721.0,8.1,15.9,0.51,0.3,0.7,0.39,7.9,15.2,0.52,2.8,4.6,0.62,6.4,9.9,16.3,3.4,0.9,1.4,2.9,3.5,19.3,112.0,114.0
2021,2,2879,BOS,Boston Celtics,Tristan Thompson,"March 13, 1991",29.0,NBA,PF,27.0,22.0,613.0,6.5,12.3,0.53,0.0,0.2,0.0,6.5,12.2,0.54,2.7,4.5,0.61,6.2,11.4,17.6,1.9,0.7,0.8,2.1,4.8,15.8,117.0,111.0
