Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1995,26,1,SAC,Sacramento Kings,30,Alaa Abdelnaby,PF,6-10,240,"June 24, 1968",EG,4,Duke
1995,26,394,SAC,Sacramento Kings,3,Randy Brown,PG,6-2,190,"May 22, 1968",US,3,"Houston, New Mexico State"
1995,26,505,SAC,Sacramento Kings,31,Duane Causwell,C,7-0,240,"May 31, 1968",US,4,Temple
1995,26,1079,SAC,Sacramento Kings,33,Brian Grant,PF,6-9,254,"March 5, 1972",US,R,Xavier
1995,26,1371,SAC,Sacramento Kings,7,Bobby Hurley,PG,6-0,165,"June 28, 1971",US,1,Duke
1995,26,1721,SAC,Sacramento Kings,20,Doug Lee,SG,6-5,200,"October 24, 1964",US,2,"Texas A&M, Purdue"
1995,26,2299,SAC,Sacramento Kings,5,Derrick Phelps,PG,6-4,181,"July 31, 1972",US,R,UNC
1995,26,2328,SAC,Sacramento Kings,0,Olden Polynice,C,6-11,220,"November 21, 1964",HT,7,Virginia
1995,26,2447,SAC,Sacramento Kings,2,Mitch Richmond,SG,6-5,215,"June 30, 1965",US,6,Kansas State
1995,26,2637,SAC,Sacramento Kings,22,Lionel Simmons,SF,6-7,210,"November 14, 1968",US,4,La Salle
1995,26,2693,SAC,Sacramento Kings,34,Michael Smith,PF,6-8,230,"March 28, 1972",US,R,Providence
1995,26,2925,SAC,Sacramento Kings,9,Henry Turner,PF,6-7,200,"August 18, 1966",US,1,Cal State Fullerton
1995,26,3053,SAC,Sacramento Kings,4,Spud Webb,PG,5-6,133,"July 13, 1963",US,9,"Midland College, NC State"
1995,26,3184,SAC,Sacramento Kings,42,Walt Williams,SF,6-8,219,"April 16, 1970",US,2,Maryland
1995,26,3200,SAC,Sacramento Kings,21,Trevor Wilson,PF,6-7,210,"March 16, 1968",US,2,UCLA
