Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2011,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",23.0,NBA,SG,4.0,0.0,7.0,15.1,45.3,0.33,7.6,30.2,0.25,7.6,15.1,0.5,0.0,0.0,,0.0,7.6,7.6,15.1,7.6,7.6,7.6,7.6,37.8,87.0,85.0
2012,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",24.0,NBA,SG,14.0,12.0,289.0,6.8,16.3,0.42,3.6,10.4,0.34,3.2,5.9,0.55,1.3,1.8,0.7,0.5,7.5,8.1,2.7,1.3,1.8,2.7,4.3,18.5,98.0,103.0
2013,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",25.0,NBA,SG,21.0,21.0,669.0,6.6,14.9,0.45,4.4,9.1,0.48,2.2,5.8,0.39,1.0,1.2,0.8,1.4,5.5,7.0,2.6,1.8,1.8,1.5,4.1,18.7,117.0,102.0
2014,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",26.0,NBA,SG,23.0,23.0,529.0,7.6,15.6,0.49,4.7,9.9,0.48,2.9,5.7,0.52,0.9,1.1,0.82,0.9,5.9,6.8,2.1,3.1,1.7,2.0,4.9,20.9,118.0,101.0
2015,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",27.0,NBA,SG,7.0,7.0,204.0,5.2,15.2,0.34,3.0,10.0,0.3,2.2,5.2,0.43,1.0,1.5,0.67,1.7,3.7,5.5,3.7,1.7,1.7,1.2,3.0,14.4,100.0,107.0
2016,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",28.0,NBA,SG,10.0,10.0,267.0,5.9,12.5,0.47,4.7,9.2,0.51,1.2,3.3,0.35,0.4,0.6,0.67,0.0,6.1,6.1,1.4,4.1,1.6,1.2,3.9,16.8,119.0,97.0
2017,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",29.0,NBA,SG,16.0,16.0,436.0,5.3,13.1,0.4,3.1,9.0,0.34,2.2,4.1,0.54,0.9,1.7,0.57,1.5,5.2,6.7,2.7,1.2,1.8,2.0,3.5,14.6,106.0,113.0
2018,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",30.0,NBA,SG,5.0,5.0,103.0,4.0,15.0,0.27,2.5,10.0,0.25,1.5,5.0,0.3,0.0,0.0,,2.0,3.5,5.5,0.5,0.5,2.0,1.0,4.0,10.5,75.0,116.0
2019,28,1099,TOR,Toronto Raptors,Danny Green,"June 22, 1987",31.0,NBA,SG,24.0,24.0,684.0,3.9,11.3,0.34,2.8,8.7,0.33,1.0,2.6,0.39,1.5,1.7,0.91,1.2,5.1,6.4,1.9,2.3,0.8,1.9,4.4,12.1,96.0,105.0
2020,14,1099,LAL,Los Angeles Lakers,Danny Green,"June 22, 1987",32.0,NBA,SG,21.0,21.0,525.0,5.5,16.0,0.35,3.7,10.8,0.34,1.9,5.2,0.36,0.9,1.4,0.67,2.3,3.9,6.2,2.4,1.9,1.5,1.1,4.5,15.7,105.0,109.0
