Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2012,17,1739,MIL,Milwaukee Bucks,Jon Leuer,"May 14, 1989",22.0,NBA,PF,46.0,12.0,555.0,8.9,17.6,0.51,0.3,0.8,0.33,8.7,16.8,0.52,1.9,2.6,0.75,4.2,6.9,11.1,2.3,1.3,1.6,1.7,6.2,20.1,,111.0,105.0
2013,31,1739,TOT,Total After Trade,Jon Leuer,"May 14, 1989",23.0,NBA,"C,PF",28.0,0.0,187.0,7.1,14.8,0.48,0.0,0.9,0.0,7.1,13.9,0.51,1.7,3.7,0.46,3.7,6.8,10.5,2.3,1.7,0.0,2.3,6.0,15.9,,99.0,106.0
2013,6,1739,CLE,Cleveland Cavaliers,Jon Leuer,"May 14, 1989",23.0,NBA,C,9.0,0.0,91.0,5.7,16.0,0.36,0.0,1.7,0.0,5.7,14.3,0.4,1.1,3.4,0.33,2.9,4.6,7.4,2.9,1.1,0.0,2.9,6.3,12.6,,78.0,113.0
2013,15,1739,MEM,Memphis Grizzlies,Jon Leuer,"May 14, 1989",23.0,NBA,PF,19.0,0.0,96.0,8.5,13.6,0.62,0.0,0.0,,8.5,13.6,0.62,2.3,4.0,0.57,4.5,9.0,13.6,1.7,2.3,0.0,1.7,5.7,19.2,,124.0,99.0
2014,15,1739,MEM,Memphis Grizzlies,Jon Leuer,"May 14, 1989",24.0,NBA,PF,49.0,0.0,642.0,10.1,20.5,0.49,1.9,4.1,0.47,8.2,16.4,0.5,3.1,3.9,0.79,3.1,10.1,13.1,1.7,1.5,1.1,2.2,5.2,25.1,,112.0,103.0
2015,15,1739,MEM,Memphis Grizzlies,Jon Leuer,"May 14, 1989",25.0,NBA,PF,63.0,6.0,824.0,7.7,17.3,0.44,0.4,1.8,0.24,7.2,15.5,0.47,2.3,3.7,0.63,3.2,9.9,13.1,2.9,1.1,0.6,2.2,5.4,18.1,,99.0,102.0
2016,24,1739,PHO,Phoenix Suns,Jon Leuer,"May 14, 1989",26.0,NBA,PF,67.0,27.0,1255.0,8.7,18.1,0.48,1.6,4.3,0.38,7.1,13.8,0.51,3.0,3.9,0.76,3.0,11.5,14.5,2.8,1.5,1.2,2.9,4.9,22.0,,107.0,106.0
2017,9,1739,DET,Detroit Pistons,Jon Leuer,"May 14, 1989",27.0,NBA,PF,75.0,34.0,1944.0,8.1,16.8,0.48,1.3,4.3,0.29,6.8,12.4,0.55,2.5,2.9,0.87,2.7,7.8,10.4,2.9,0.8,0.7,1.7,3.8,19.9,,113.0,109.0
2018,9,1739,DET,Detroit Pistons,Jon Leuer,"May 14, 1989",28.0,NBA,PF,8.0,0.0,136.0,5.5,13.2,0.42,0.0,1.1,0.0,5.5,12.1,0.46,4.8,5.5,0.87,2.6,9.2,11.7,1.8,0.4,1.1,2.6,5.9,15.8,,100.0,109.0
2019,9,1739,DET,Detroit Pistons,Jon Leuer,"May 14, 1989",29.0,NBA,PF,41.0,1.0,402.0,8.1,13.9,0.58,0.1,1.3,0.09,8.0,12.5,0.64,2.8,3.8,0.74,3.3,8.6,11.9,1.7,1.5,0.5,2.8,7.4,19.1,,113.0,109.0
