Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1991,10,115,GSW,Golden State Warriors,4,Vincent Askew,SG,6-6,210,"February 28, 1966",US,1,Memphis
1991,10,842,GSW,Golden State Warriors,20,Mario Elie,SF,6-5,210,"November 26, 1963",US,R,American International College
1991,10,1181,GSW,Golden State Warriors,10,Tim Hardaway,PG,6-0,175,"September 1, 1966",US,1,Texas-El Paso
1991,10,1282,GSW,Golden State Warriors,22,Rod Higgins,SF,6-7,200,"January 31, 1960",US,8,Fresno State
1991,10,1294,GSW,Golden State Warriors,32,Tyrone Hill,PF,6-9,240,"March 19, 1968",US,R,Xavier
1991,10,1454,GSW,Golden State Warriors,51,Les Jepsen,C,7-0,237,"June 24, 1967",US,R,Iowa
1991,10,1514,GSW,Golden State Warriors,33,Steve Johnson,C,6-10,235,"November 3, 1957",US,9,Oregon State
1991,10,1644,GSW,Golden State Warriors,5,Bart Kofoed,SG,6-4,210,"March 24, 1964",US,2,"Hastings College, University of Nebraska at Kearney"
1991,10,1756,GSW,Golden State Warriors,53,Alton Lister,C,7-0,240,"October 1, 1958",US,9,Arizona State
1991,10,1837,GSW,Golden State Warriors,13,Sarunas Marciulionis,SG,6-5,200,"June 13, 1964",LT,1,
1991,10,2024,GSW,Golden State Warriors,44,Paul Mokeski,C,7-0,250,"January 3, 1957",US,11,Kansas
1991,10,2077,GSW,Golden State Warriors,17,Chris Mullin,SF,6-6,200,"July 30, 1963",US,5,St. John's
1991,10,2296,GSW,Golden State Warriors,43,Jim Petersen,C,6-10,235,"February 22, 1962",US,6,Minnesota
1991,10,2369,GSW,Golden State Warriors,2,Kevin Pritchard,PG,6-3,180,"July 17, 1967",US,R,Kansas
1991,10,2450,GSW,Golden State Warriors,23,Mitch Richmond,SG,6-5,215,"June 30, 1965",US,2,Kansas State
1991,10,2485,GSW,Golden State Warriors,3,Larry Robinson,SG,6-3,180,"January 11, 1968",US,R,Centenary (LA)
1991,10,2714,GSW,Golden State Warriors,52,Mike Smrek,C,7-0,250,"August 31, 1962",CA,5,Canisius
1991,10,2893,GSW,Golden State Warriors,"3, 34",Tom Tolbert,PF,6-7,235,"October 16, 1965",US,2,"University of California, Irvine, Arizona"
