Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2003,17,975,MIL,Milwaukee Bucks,Dan Gadzuric,"February 2, 1978",24.0,NBA,C,49.0,30.0,760.0,4.9,10.1,0.48,0.0,0.1,0.0,4.9,10.1,0.49,2.0,3.9,0.52,4.6,9.2,13.8,0.6,1.5,3.6,1.9,8.7,11.8,,103.0,104.0
2004,17,975,MIL,Milwaukee Bucks,Dan Gadzuric,"February 2, 1978",25.0,NBA,C,75.0,0.0,1260.0,7.6,14.5,0.52,0.0,0.0,0.0,7.6,14.5,0.53,2.4,4.9,0.49,5.2,9.2,14.4,1.2,2.1,4.4,1.9,7.7,17.6,,108.0,99.0
2005,17,975,MIL,Milwaukee Bucks,Dan Gadzuric,"February 2, 1978",26.0,NBA,C,81.0,81.0,1783.0,7.2,13.4,0.54,0.0,0.0,,7.2,13.4,0.54,3.2,5.9,0.54,7.7,12.2,20.0,0.9,1.4,3.1,2.4,6.6,17.6,,113.0,104.0
2006,17,975,MIL,Milwaukee Bucks,Dan Gadzuric,"February 2, 1978",27.0,NBA,C,74.0,0.0,885.0,10.2,18.4,0.55,0.0,0.1,0.0,10.2,18.3,0.56,2.4,5.3,0.46,5.4,8.4,13.8,1.4,1.5,2.6,2.1,10.2,22.8,,111.0,104.0
2007,17,975,MIL,Milwaukee Bucks,Dan Gadzuric,"February 2, 1978",28.0,NBA,C,54.0,8.0,840.0,6.7,14.1,0.47,0.0,0.1,0.0,6.7,14.0,0.48,2.6,5.6,0.47,5.8,9.4,15.2,1.8,1.4,2.0,3.0,8.7,16.0,,99.0,108.0
2008,17,975,MIL,Milwaukee Bucks,Dan Gadzuric,"February 2, 1978",29.0,NBA,C,51.0,4.0,534.0,6.3,15.2,0.42,0.0,0.1,0.0,6.3,15.1,0.42,3.2,6.2,0.52,6.6,7.6,14.2,1.1,2.0,2.4,3.3,8.2,15.8,,93.0,109.0
2009,17,975,MIL,Milwaukee Bucks,Dan Gadzuric,"February 2, 1978",30.0,NBA,C,67.0,26.0,941.0,6.4,13.4,0.48,0.0,0.1,0.0,6.4,13.3,0.48,2.0,3.7,0.54,5.2,8.8,14.1,2.1,1.8,2.4,2.3,8.9,14.9,,104.0,104.0
2010,17,975,MIL,Milwaukee Bucks,Dan Gadzuric,"February 2, 1978",31.0,NBA,C,32.0,6.0,314.0,6.5,14.8,0.44,0.0,0.0,,6.5,14.8,0.44,1.7,4.2,0.4,6.3,9.0,15.3,2.0,1.5,2.2,2.5,10.5,14.7,,96.0,100.0
2011,31,975,TOT,Total After Trade,Dan Gadzuric,"February 2, 1978",32.0,NBA,"C,PF",42.0,9.0,463.0,6.0,14.4,0.42,0.0,0.1,0.0,6.0,14.3,0.42,1.1,3.0,0.37,7.9,7.1,15.0,1.6,1.4,3.2,3.2,10.1,13.1,,93.0,108.0
2011,10,975,GSW,Golden State Warriors,Dan Gadzuric,"February 2, 1978",32.0,NBA,C,28.0,4.0,297.0,6.3,15.0,0.42,0.0,0.2,0.0,6.3,14.8,0.42,0.9,2.4,0.36,9.0,5.6,14.7,1.9,1.7,3.1,3.6,10.7,13.5,,94.0,109.0
2011,3,975,NJN,New Jersey Nets,Dan Gadzuric,"February 2, 1978",32.0,NBA,PF,14.0,5.0,166.0,5.5,13.2,0.42,0.0,0.0,,5.5,13.2,0.42,1.6,4.2,0.38,5.8,10.0,15.8,1.0,1.0,3.5,2.6,9.0,12.5,,89.0,106.0
2012,20,975,NYK,New York Knicks,Dan Gadzuric,"February 2, 1978",33.0,NBA,C,2.0,0.0,13.0,0.0,7.9,0.0,0.0,0.0,,0.0,7.9,0.0,0.0,7.9,0.0,4.0,15.9,19.8,0.0,4.0,4.0,4.0,15.9,0.0,,17.0,87.0
