Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,16,2437,MIA,Miami Heat,Glen Rice,"May 28, 1967",22.0,NBA,SF,77.0,60.0,2311.0,7.3,16.7,0.44,0.3,1.1,0.25,7.1,15.6,0.45,1.4,1.9,0.73,1.6,3.9,5.5,2.1,1.0,0.4,1.8,3.1,16.3
1991,16,2437,MIA,Miami Heat,Glen Rice,"May 28, 1967",23.0,NBA,SF,77.0,77.0,2646.0,7.5,16.2,0.46,1.0,2.5,0.39,6.5,13.7,0.48,2.3,2.8,0.82,1.2,4.0,5.2,2.6,1.4,0.4,2.3,2.9,18.3
1992,16,2437,MIA,Miami Heat,Glen Rice,"May 28, 1967",24.0,NBA,SF,79.0,79.0,3007.0,8.0,17.1,0.47,1.9,4.7,0.39,6.2,12.4,0.5,3.2,3.8,0.84,1.0,3.7,4.7,2.2,1.1,0.4,1.7,2.0,21.1
1993,16,2437,MIA,Miami Heat,Glen Rice,"May 28, 1967",25.0,NBA,SF,82.0,82.0,3082.0,6.8,15.5,0.44,1.7,4.5,0.38,5.1,11.0,0.46,2.8,3.4,0.82,1.1,3.9,5.0,2.1,1.1,0.3,1.8,2.3,18.2
1994,16,2437,MIA,Miami Heat,Glen Rice,"May 28, 1967",26.0,NBA,SF,81.0,81.0,2999.0,8.0,17.1,0.47,1.6,4.2,0.38,6.4,12.9,0.49,3.0,3.4,0.88,0.9,4.3,5.2,2.2,1.3,0.4,1.6,2.2,20.5
1995,16,2437,MIA,Miami Heat,Glen Rice,"May 28, 1967",27.0,NBA,SF,82.0,82.0,3014.0,8.0,16.8,0.48,2.2,5.4,0.41,5.8,11.4,0.51,3.7,4.4,0.86,1.2,3.3,4.5,2.3,1.3,0.2,1.8,2.4,21.9
1996,4,2437,CHO,Charlotte Hornets,Glen Rice,"May 28, 1967",28.0,NBA,SF,79.0,79.0,3142.0,7.0,14.8,0.47,2.0,4.6,0.42,5.0,10.2,0.49,3.7,4.4,0.84,1.0,3.3,4.3,2.7,1.0,0.2,1.9,2.5,19.6
1997,4,2437,CHO,Charlotte Hornets,Glen Rice,"May 28, 1967",29.0,NBA,SF,79.0,78.0,3362.0,7.7,16.2,0.48,2.2,4.7,0.47,5.5,11.5,0.48,5.0,5.7,0.87,0.7,2.7,3.4,1.7,0.8,0.3,1.9,2.0,22.6
1998,4,2437,CHO,Charlotte Hornets,Glen Rice,"May 28, 1967",30.0,NBA,SF,82.0,82.0,3295.0,6.9,15.1,0.46,1.4,3.3,0.43,5.5,11.9,0.46,4.7,5.5,0.85,1.0,2.9,3.9,2.0,0.8,0.2,2.0,2.2,20.0
1999,14,2437,LAL,Los Angeles Lakers,Glen Rice,"May 28, 1967",31.0,NBA,SF,27.0,25.0,985.0,6.2,14.5,0.43,1.9,4.9,0.39,4.3,9.5,0.45,2.8,3.3,0.86,0.3,3.3,3.6,2.6,0.6,0.2,1.6,2.4,17.3
2000,14,2437,LAL,Los Angeles Lakers,Glen Rice,"May 28, 1967",32.0,NBA,SF,80.0,80.0,2530.0,6.0,13.9,0.43,1.2,3.3,0.37,4.8,10.7,0.45,4.9,5.6,0.87,0.8,3.9,4.7,2.5,0.7,0.2,1.6,2.5,18.1
2001,20,2437,NYK,New York Knicks,Glen Rice,"May 28, 1967",33.0,NBA,SF,75.0,25.0,2212.0,5.4,12.2,0.44,1.3,3.4,0.39,4.1,8.8,0.46,2.5,3.0,0.85,1.0,4.0,5.0,1.4,0.7,0.2,1.6,2.9,14.6
2002,11,2437,HOU,Houston Rockets,Glen Rice,"May 28, 1967",34.0,NBA,SF,20.0,20.0,606.0,3.9,9.9,0.39,1.1,3.8,0.28,2.8,6.1,0.46,1.4,1.8,0.8,0.3,2.5,2.8,1.8,0.7,0.2,1.4,2.0,10.2
2003,11,2437,HOU,Houston Rockets,Glen Rice,"May 28, 1967",35.0,NBA,SF,62.0,26.0,1532.0,4.6,10.7,0.43,2.4,6.0,0.4,2.2,4.8,0.47,1.5,2.0,0.76,0.7,3.0,3.6,1.5,0.5,0.1,1.3,2.3,13.1
2004,13,2437,LAC,Los Angeles Clippers,Glen Rice,"May 28, 1967",36.0,NBA,SF,18.0,0.0,262.0,3.0,10.4,0.29,0.7,3.8,0.18,2.3,6.6,0.35,2.3,2.3,1.0,1.2,4.4,5.6,3.3,0.8,0.0,1.8,3.0,9.1
