Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,21,1481,SEA,Seattle Supersonics,Dennis Johnson,"September 18, 1954",25.0,NBA,SG,15.0,,582.0,6.2,15.1,0.41,0.3,0.9,0.33,5.9,14.2,0.42,3.2,3.8,0.84,1.5,2.4,4.0,3.5,1.7,0.6,2.7,3.0,15.9
1981,24,1481,PHO,Phoenix Suns,Dennis Johnson,"September 18, 1954",26.0,NBA,PG,7.0,,267.0,7.0,14.8,0.47,0.1,0.7,0.2,6.9,14.2,0.49,4.3,5.7,0.76,0.9,3.5,4.4,2.7,1.2,1.2,2.6,2.4,18.5
1982,24,1481,PHO,Phoenix Suns,Dennis Johnson,"September 18, 1954",27.0,NBA,SG,7.0,,271.0,8.4,17.5,0.48,0.0,0.4,0.0,8.4,17.1,0.49,4.0,5.2,0.77,1.7,2.4,4.1,4.3,2.0,0.5,3.3,3.7,20.7
1983,24,1481,PHO,Phoenix Suns,Dennis Johnson,"September 18, 1954",28.0,NBA,PG,3.0,,108.0,7.3,16.0,0.46,0.0,0.3,0.0,7.3,15.7,0.47,3.3,4.0,0.83,2.0,5.7,7.7,5.7,1.7,0.7,2.7,3.0,18.0
1984,2,1481,BOS,Boston Celtics,Dennis Johnson,"September 18, 1954",29.0,NBA,SG,22.0,,808.0,5.7,14.2,0.4,0.1,0.3,0.43,5.6,13.9,0.4,4.6,5.3,0.87,1.3,2.2,3.5,4.3,1.1,0.3,2.4,3.3,16.3
1985,2,1481,BOS,Boston Celtics,Dennis Johnson,"September 18, 1954",30.0,NBA,PG,21.0,21.0,848.0,6.0,13.5,0.44,0.0,0.6,0.0,6.0,12.9,0.47,3.4,3.9,0.86,1.0,2.5,3.6,6.5,1.3,0.4,3.1,2.8,15.5
1986,2,1481,BOS,Boston Celtics,Dennis Johnson,"September 18, 1954",31.0,NBA,PG,18.0,18.0,715.0,5.5,12.3,0.44,0.3,0.8,0.38,5.2,11.5,0.45,3.4,4.2,0.8,1.2,2.7,3.8,5.4,2.0,0.3,2.6,2.9,14.7
1987,2,1481,BOS,Boston Celtics,Dennis Johnson,"September 18, 1954",32.0,NBA,PG,23.0,23.0,964.0,6.3,13.5,0.46,0.1,1.0,0.12,6.2,12.5,0.49,3.6,4.2,0.85,0.9,2.5,3.4,7.7,0.6,0.3,1.6,2.7,16.2
1988,2,1481,BOS,Boston Celtics,Dennis Johnson,"September 18, 1954",33.0,NBA,PG,17.0,17.0,702.0,4.7,10.8,0.43,0.3,0.8,0.38,4.4,9.9,0.44,4.2,5.3,0.8,0.8,3.2,3.9,7.1,1.2,0.4,2.3,2.6,13.8
1989,2,1481,BOS,Boston Celtics,Dennis Johnson,"September 18, 1954",34.0,NBA,PG,3.0,1.0,59.0,2.4,9.2,0.27,0.0,0.0,,2.4,9.2,0.27,0.0,0.0,,1.2,1.2,2.4,5.5,1.8,0.0,1.8,4.9,4.9
1990,2,1481,BOS,Boston Celtics,Dennis Johnson,"September 18, 1954",35.0,NBA,PG,5.0,5.0,162.0,6.7,13.8,0.48,0.4,1.3,0.33,6.2,12.4,0.5,1.6,1.6,1.0,0.4,2.7,3.1,6.2,0.4,0.4,2.2,3.8,15.3
