Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,21,1865,SEA,Seattle Supersonics,Desmond Mason,"October 11, 1977",23.0,NBA,SF,78.0,14.0,1522.0,4.5,10.4,0.43,0.4,1.6,0.27,4.0,8.8,0.46,1.6,2.2,0.74,1.7,4.2,5.9,1.5,0.9,0.5,1.3,3.5,11.0
2002,21,1865,SEA,Seattle Supersonics,Desmond Mason,"October 11, 1977",24.0,NBA,SF,75.0,20.0,2420.0,5.3,11.4,0.46,0.2,0.9,0.27,5.1,10.6,0.48,3.0,3.5,0.85,1.4,3.9,5.2,1.5,1.0,0.4,1.5,2.5,13.8
2003,31,1865,TOT,Total After Trade,Desmond Mason,"October 11, 1977",25.0,NBA,SF,80.0,40.0,2763.0,6.0,13.3,0.45,0.3,0.9,0.29,5.7,12.3,0.46,2.8,3.7,0.75,2.0,4.8,6.8,2.1,0.9,0.4,1.5,2.7,14.9
2003,21,1865,SEA,Seattle Supersonics,Desmond Mason,"October 11, 1977",25.0,NBA,SF,52.0,15.0,1811.0,5.8,13.3,0.44,0.3,1.1,0.29,5.5,12.2,0.45,2.7,3.6,0.74,1.7,4.9,6.7,1.9,0.9,0.4,1.5,2.7,14.6
2003,17,1865,MIL,Milwaukee Bucks,Desmond Mason,"October 11, 1977",25.0,NBA,SF,28.0,25.0,952.0,6.3,13.2,0.47,0.2,0.6,0.29,6.1,12.6,0.48,2.9,3.9,0.76,2.5,4.6,7.1,2.6,0.8,0.4,1.6,2.8,15.7
2004,17,1865,MIL,Milwaukee Bucks,Desmond Mason,"October 11, 1977",26.0,NBA,SF,82.0,31.0,2534.0,5.8,12.3,0.47,0.1,0.6,0.23,5.7,11.8,0.48,5.1,6.6,0.77,1.3,3.8,5.1,2.2,0.9,0.3,2.1,2.7,16.8
2005,17,1865,MIL,Milwaukee Bucks,Desmond Mason,"October 11, 1977",27.0,NBA,SF,80.0,71.0,2893.0,5.9,13.4,0.44,0.0,0.1,0.12,5.9,13.3,0.44,5.2,6.5,0.8,1.1,2.8,3.9,2.7,0.7,0.3,2.0,2.5,17.1
2006,19,1865,NOK,New Orleans/Oklahoma City Hornets,Desmond Mason,"October 11, 1977",28.0,NBA,SF,70.0,55.0,2102.0,4.7,11.8,0.4,0.0,0.1,0.17,4.7,11.7,0.4,3.5,5.2,0.68,1.1,4.0,5.1,1.1,0.7,0.3,1.9,2.3,13.0
2007,19,1865,NOK,New Orleans/Oklahoma City Hornets,Desmond Mason,"October 11, 1977",29.0,NBA,SF,75.0,75.0,2575.0,5.7,12.6,0.45,0.0,0.0,,5.7,12.6,0.45,3.0,4.5,0.66,1.7,3.1,4.8,1.6,0.7,0.3,2.7,2.4,14.4
2008,17,1865,MIL,Milwaukee Bucks,Desmond Mason,"October 11, 1977",30.0,NBA,SF,59.0,56.0,1702.0,4.9,10.1,0.48,0.0,0.0,,4.9,10.1,0.48,2.4,3.7,0.66,1.6,3.8,5.4,2.6,0.8,0.6,1.8,2.2,12.1
2009,21,1865,OKC,Oklahoma City Thunder,Desmond Mason,"October 11, 1977",31.0,NBA,SG,39.0,19.0,1064.0,4.2,9.6,0.44,0.0,0.1,0.0,4.2,9.5,0.44,1.6,2.9,0.54,1.4,3.9,5.3,1.6,0.5,1.0,1.9,3.2,9.9
2010,26,1865,SAC,Sacramento Kings,Desmond Mason,"October 11, 1977",32.0,NBA,SF,5.0,4.0,66.0,2.7,6.5,0.42,0.0,0.0,,2.7,6.5,0.42,1.6,2.2,0.75,2.2,4.9,7.1,1.1,0.5,0.5,2.2,2.7,7.1
