Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2008,10,208,GSW,Golden State Warriors,Marco Belinelli,1986-03-25,21.0,NBA,SG,33.0,241.0,8.2,0.49,0.44,0.1,1.3,5.1,3.1,8.8,1.0,0.0,11.0,19.1,0.0,0.0,0.0,-0.0,-2.2,-2.4,-4.6,-0.2
2009,10,208,GSW,Golden State Warriors,Marco Belinelli,1986-03-25,22.0,NBA,SG,42.0,882.0,11.8,0.55,0.41,0.16,1.2,7.5,4.4,15.3,2.0,0.1,14.8,19.3,0.4,0.1,0.5,0.03,-0.8,-1.4,-2.3,-0.1
2010,28,208,TOR,Toronto Raptors,Marco Belinelli,1986-03-25,23.0,NBA,SG,66.0,1121.0,12.6,0.54,0.42,0.32,1.5,8.3,5.0,11.8,1.9,0.3,12.2,20.1,0.9,0.2,1.2,0.05,-0.3,-1.0,-1.3,0.2
2011,19,208,NOH,New Orleans Hornets,Marco Belinelli,1986-03-25,24.0,NBA,SG,80.0,1957.0,12.1,0.56,0.47,0.18,1.1,8.4,4.7,8.0,1.1,0.3,9.4,20.0,1.9,1.5,3.4,0.08,0.2,-0.8,-0.6,0.7
2012,19,208,NOH,New Orleans Hornets,Marco Belinelli,1986-03-25,25.0,NBA,SG,66.0,1966.0,11.9,0.52,0.41,0.19,1.2,9.1,5.2,8.9,1.3,0.2,8.5,19.5,1.9,1.0,2.9,0.07,-0.4,-0.8,-1.2,0.4
2013,5,208,CHI,Chicago Bulls,Marco Belinelli,1986-03-25,26.0,NBA,SG,73.0,1882.0,10.4,0.51,0.36,0.28,0.8,7.8,4.3,12.9,1.3,0.2,10.7,18.7,1.3,1.6,3.0,0.08,-1.9,-0.4,-2.3,-0.1
2014,27,208,SAS,San Antonio Spurs,Marco Belinelli,1986-03-25,27.0,NBA,SF,80.0,2016.0,15.0,0.6,0.42,0.19,1.0,11.2,6.3,13.2,1.3,0.3,11.2,19.0,3.5,2.4,5.9,0.14,1.0,0.3,1.3,1.7
2015,27,208,SAS,San Antonio Spurs,Marco Belinelli,1986-03-25,28.0,NBA,SG,62.0,1388.0,12.4,0.55,0.49,0.21,2.2,10.5,6.4,10.3,1.1,0.2,10.6,18.8,1.5,1.4,2.9,0.1,-0.3,-0.7,-1.0,0.4
2016,26,208,SAC,Sacramento Kings,Marco Belinelli,1986-03-25,29.0,NBA,SG,68.0,1672.0,9.4,0.5,0.47,0.22,0.7,6.9,3.8,11.1,1.1,0.1,10.3,19.7,0.2,0.3,0.5,0.01,-2.1,-1.7,-3.8,-0.8
2017,4,208,CHO,Charlotte Hornets,Marco Belinelli,1986-03-25,30.0,NBA,SG,74.0,1778.0,13.3,0.57,0.46,0.27,0.9,10.2,5.5,13.1,1.2,0.4,9.2,19.2,2.0,1.2,3.2,0.09,-0.6,-0.5,-1.1,0.4
2018,31,208,TOT,Total After Trade,Marco Belinelli,1986-03-25,31.0,NBA,SG,80.0,1947.0,14.1,0.58,0.52,0.21,1.1,7.3,4.3,11.9,1.6,0.5,10.1,20.7,2.4,1.3,3.7,0.09,0.4,-0.8,-0.5,0.8
2018,1,208,ATL,Atlanta Hawks,Marco Belinelli,1986-03-25,31.0,NBA,SG,52.0,1210.0,14.1,0.55,0.51,0.22,1.3,7.9,4.6,13.5,1.9,0.2,9.2,21.2,1.3,0.6,1.9,0.08,0.6,-0.8,-0.2,0.5
2018,23,208,PHI,Philadelphia 76Ers,Marco Belinelli,1986-03-25,31.0,NBA,SG,28.0,737.0,14.2,0.63,0.53,0.19,0.9,6.3,3.7,9.3,1.3,1.0,11.7,19.8,1.1,0.7,1.8,0.12,0.0,-0.8,-0.8,0.2
2019,27,208,SAS,San Antonio Spurs,Marco Belinelli,1986-03-25,32.0,NBA,SG,79.0,1815.0,11.9,0.56,0.57,0.18,1.0,10.8,5.9,10.1,0.9,0.4,8.8,19.8,1.4,1.1,2.5,0.06,-0.5,-1.2,-1.7,0.1
2020,27,208,SAS,San Antonio Spurs,Marco Belinelli,1986-03-25,33.0,NBA,SG,57.0,883.0,10.8,0.53,0.57,0.18,0.9,11.2,6.0,10.7,0.6,0.1,5.3,17.5,0.7,0.2,0.8,0.05,-0.7,-2.0,-2.7,-0.2
