Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2006,8,93,DEN,Denver Nuggets,15,Carmelo Anthony,SF,6-7,238,1984-05-29,US,2,Syracuse
2006,8,316,DEN,Denver Nuggets,11,Earl Boykins,PG,5-5,135,1976-06-02,US,7,Eastern Michigan
2006,8,414,DEN,Denver Nuggets,7,Greg Buckner,SG,6-4,210,1976-09-16,US,6,Clemson
2006,8,461,DEN,Denver Nuggets,23,Marcus Camby,C,6-11,220,1974-03-22,US,9,UMass
2006,8,841,DEN,Denver Nuggets,10,Howard Eisley,PG,6-2,177,1972-12-04,US,11,Boston College
2006,8,858,DEN,Denver Nuggets,56,Francisco Elson,C,7-0,235,1976-02-28,NL,2,California
2006,8,882,DEN,Denver Nuggets,30,Reggie Evans,PF,6-8,245,1980-05-18,US,3,Iowa
2006,8,1289,DEN,Denver Nuggets,31,Nene Hilario,PF,6-11,250,1982-09-13,BR,3,
2006,8,1306,DEN,Denver Nuggets,32,Julius Hodge,SG,6-7,210,1983-11-18,US,R,NC State
2006,8,1485,DEN,Denver Nuggets,3,DerMarr Johnson,SG,6-9,201,1980-05-05,US,4,Cincinnati
2006,8,1636,DEN,Denver Nuggets,43,Linas Kleiza,PF,6-8,245,1985-01-03,LT,R,Missouri
2006,8,1735,DEN,Denver Nuggets,1,Voshon Lenard,SG,6-4,205,1973-05-14,US,10,Minnesota
2006,8,1864,DEN,Denver Nuggets,6,Kenyon Martin,PF,6-9,234,1977-12-30,US,5,Cincinnati
2006,8,1992,DEN,Denver Nuggets,24,Andre Miller,PG,6-3,200,1976-03-19,US,6,Utah
2006,8,2113,DEN,Denver Nuggets,21,Eduardo Najera,PF,6-8,240,1976-07-11,MX,5,Oklahoma
2006,8,2264,DEN,Denver Nuggets,22,Ruben Patterson,SG,6-5,224,1975-07-31,US,7,Cincinnati
2006,8,2539,DEN,Denver Nuggets,9,Bryon Russell,SF,6-7,225,1970-12-31,US,12,Cal State Long Beach
2006,8,2675,DEN,Denver Nuggets,5,Charles Cornelius Smith,SG,6-4,194,1975-08-22,US,4,New Mexico
2006,8,3049,DEN,Denver Nuggets,8,Earl Watson,PG,6-1,195,1979-06-12,US,4,UCLA
