Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1985,25,1599,POR,Portland Trail Blazers,Jerome Kersey,"June 26, 1962",22.0,NBA,SF,77.0,0.0,958.0,8.6,18.0,0.48,0.0,0.1,0.0,8.6,17.9,0.48,5.7,8.8,0.65,4.6,5.4,10.0,3.0,2.4,1.4,3.2,7.1,22.9,,108.0,106.0
1986,25,1599,POR,Portland Trail Blazers,Jerome Kersey,"June 26, 1962",23.0,NBA,SF,79.0,2.0,1217.0,9.7,17.7,0.55,0.0,0.2,0.0,9.7,17.5,0.56,5.9,8.6,0.68,5.2,5.9,11.1,3.1,3.2,1.2,4.3,7.9,25.4,,111.0,105.0
1987,25,1599,POR,Portland Trail Blazers,Jerome Kersey,"June 26, 1962",24.0,NBA,SF,82.0,8.0,2088.0,8.2,16.0,0.51,0.0,0.5,0.04,8.1,15.5,0.52,5.7,8.0,0.72,4.4,6.5,10.9,4.2,2.7,1.7,3.3,7.2,22.1,,114.0,105.0
1988,25,1599,POR,Portland Trail Blazers,Jerome Kersey,"June 26, 1962",25.0,NBA,SF,79.0,75.0,2888.0,9.8,19.7,0.5,0.0,0.2,0.2,9.8,19.4,0.5,4.7,6.4,0.74,3.4,7.2,10.5,3.9,2.0,1.0,2.6,4.8,24.3,,113.0,106.0
1989,25,1599,POR,Portland Trail Blazers,Jerome Kersey,"June 26, 1962",26.0,NBA,SF,76.0,76.0,2716.0,9.1,19.3,0.47,0.1,0.4,0.29,9.0,19.0,0.47,4.4,6.3,0.69,4.2,6.5,10.7,4.1,2.3,1.4,2.8,4.7,22.6,,110.0,106.0
1990,25,1599,POR,Portland Trail Blazers,Jerome Kersey,"June 26, 1962",27.0,NBA,SF,82.0,82.0,2843.0,8.6,17.9,0.48,0.0,0.3,0.15,8.5,17.6,0.48,4.4,6.4,0.69,4.1,7.2,11.4,3.1,2.0,1.0,2.4,5.0,21.6,,112.0,103.0
1991,25,1599,POR,Portland Trail Blazers,Jerome Kersey,"June 26, 1962",28.0,NBA,SF,73.0,72.0,2359.0,8.6,18.0,0.48,0.1,0.3,0.31,8.5,17.7,0.48,4.7,6.6,0.71,3.4,6.3,9.7,4.6,2.0,1.5,3.0,5.1,21.9,,109.0,103.0
1992,25,1599,POR,Portland Trail Blazers,Jerome Kersey,"June 26, 1962",29.0,NBA,SF,77.0,76.0,2553.0,7.6,16.2,0.47,0.0,0.2,0.12,7.5,16.0,0.47,3.3,5.0,0.66,4.6,7.4,12.0,4.6,2.2,1.3,2.9,4.8,18.4,,108.0,102.0
1993,25,1599,POR,Portland Trail Blazers,Jerome Kersey,"June 26, 1962",30.0,NBA,SF,65.0,50.0,1719.0,7.9,18.1,0.44,0.2,0.8,0.29,7.7,17.3,0.44,3.3,5.2,0.63,3.6,7.9,11.4,3.4,2.3,1.2,2.4,5.1,19.3,,102.0,103.0
1994,25,1599,POR,Portland Trail Blazers,Jerome Kersey,"June 26, 1962",31.0,NBA,SF,78.0,6.0,1276.0,7.7,17.9,0.43,0.0,0.3,0.12,7.7,17.6,0.44,3.8,5.1,0.75,4.9,7.7,12.6,2.9,2.7,1.9,2.4,8.1,19.3,,105.0,102.0
