Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2000,16,309,MIA,Miami Heat,Bruce Bowen,1971-06-14,28.0,NBA,SF,10.0,0.0,157.0,3.6,9.8,0.37,1.8,8.0,0.23,1.8,1.8,1.0,3.6,5.8,0.62,0.4,3.3,3.6,2.9,2.5,1.4,2.2,9.8,12.7,97.0,95.0
2001,16,309,MIA,Miami Heat,Bruce Bowen,1971-06-14,29.0,NBA,SF,3.0,3.0,58.0,4.6,14.8,0.31,1.8,7.4,0.25,2.8,7.4,0.38,0.0,0.0,,0.9,0.9,1.8,1.8,1.8,1.8,1.8,7.4,11.1,74.0,114.0
2002,27,309,SAS,San Antonio Spurs,Bruce Bowen,1971-06-14,30.0,NBA,SF,10.0,10.0,345.0,4.1,9.9,0.41,1.8,4.1,0.44,2.3,5.8,0.39,1.1,2.3,0.5,1.5,3.9,5.4,2.3,1.8,1.1,1.1,4.5,11.0,106.0,105.0
2003,27,309,SAS,San Antonio Spurs,Bruce Bowen,1971-06-14,31.0,NBA,SF,24.0,24.0,750.0,3.8,10.2,0.37,2.5,5.6,0.44,1.3,4.6,0.29,1.6,3.0,0.55,1.0,3.9,4.9,2.7,1.4,1.2,1.1,3.7,11.7,107.0,101.0
2004,27,309,SAS,San Antonio Spurs,Bruce Bowen,1971-06-14,32.0,NBA,SF,10.0,10.0,298.0,4.2,11.6,0.36,2.0,5.4,0.38,2.2,6.3,0.35,0.6,2.4,0.23,1.1,4.2,5.4,1.8,0.7,0.6,0.7,4.4,11.1,97.0,103.0
2005,27,309,SAS,San Antonio Spurs,Bruce Bowen,1971-06-14,33.0,NBA,SF,23.0,23.0,814.0,3.1,8.6,0.36,2.0,4.5,0.43,1.1,4.1,0.28,0.7,1.1,0.65,0.6,3.8,4.5,2.4,0.7,0.9,1.0,5.2,8.9,106.0,109.0
2006,27,309,SAS,San Antonio Spurs,Bruce Bowen,1971-06-14,34.0,NBA,SF,13.0,13.0,442.0,3.9,7.5,0.52,1.8,3.7,0.5,2.1,3.8,0.55,0.1,0.2,0.5,0.7,2.7,3.4,2.0,1.4,1.0,1.1,5.2,9.8,121.0,115.0
2007,27,309,SAS,San Antonio Spurs,Bruce Bowen,1971-06-14,35.0,NBA,SF,20.0,20.0,689.0,3.7,9.3,0.4,2.6,5.8,0.45,1.1,3.5,0.31,0.2,0.5,0.5,0.9,5.4,6.3,2.0,2.2,0.3,1.1,4.2,10.2,108.0,104.0
2008,27,309,SAS,San Antonio Spurs,Bruce Bowen,1971-06-14,36.0,NBA,SF,17.0,17.0,508.0,3.9,9.8,0.4,2.3,5.7,0.41,1.6,4.1,0.38,0.8,1.2,0.73,0.2,3.3,3.5,2.4,1.2,0.6,1.0,4.3,11.0,105.0,107.0
2009,27,309,SAS,San Antonio Spurs,Bruce Bowen,1971-06-14,37.0,NBA,SF,5.0,2.0,130.0,3.0,5.6,0.54,2.2,3.9,0.56,0.9,1.7,0.5,0.9,0.9,1.0,0.0,6.5,6.5,1.3,1.3,0.0,1.3,4.3,9.0,124.0,114.0
