Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1986,29,UTA,Utah Jazz,41,Thurl Bailey,PF,6-11,215,1961-04-07,US,2,NC State
1986,29,UTA,Utah Jazz,45,Jeff Cook,PF,6-10,215,1956-10-21,US,6,Idaho State University
1986,29,UTA,Utah Jazz,4,Adrian Dantley,SF,6-5,208,1955-02-28,US,9,Notre Dame
1986,29,UTA,Utah Jazz,53,Mark Eaton,C,7-4,275,1957-01-24,US,3,UCLA
1986,29,UTA,Utah Jazz,14,Rickey Green,PG,6-0,170,1954-08-18,US,7,Michigan
1986,29,UTA,Utah Jazz,20,Bob Hansen,SG,6-6,190,1961-01-18,US,2,Iowa
1986,29,UTA,Utah Jazz,50,Steve Hayes,C,7-0,205,1955-08-02,US,4,Idaho State University
1986,29,UTA,Utah Jazz,43,Marc Iavaroni,PF,6-8,210,1956-09-15,US,3,Virginia
1986,29,UTA,Utah Jazz,32,Karl Malone,PF,6-9,250,1963-07-24,US,R,Louisiana Tech
1986,29,UTA,Utah Jazz,18,Pace Mannion,SF,6-7,190,1960-09-22,US,2,Utah
1986,29,UTA,Utah Jazz,33,Fred Roberts,PF,6-10,218,1960-08-14,US,2,BYU
1986,29,UTA,Utah Jazz,22,Carey Scurry,SF,6-7,188,1962-12-04,US,R,Long Island University
1986,29,UTA,Utah Jazz,12,John Stockton,PG,6-1,170,1962-03-26,US,1,Gonzaga
1986,29,UTA,Utah Jazz,45,Jeff Wilkins,C,6-11,230,1955-03-09,US,5,Illinois State
