Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,12,401,IND,Indiana Pacers,Tony Brown,"July 29, 1960",24.0,NBA,SF,82.0,26.0,1586.0,4.9,10.6,0.46,0.0,0.1,0.0,4.9,10.4,0.47,2.6,3.9,0.68,3.3,3.2,6.5,3.6,1.3,0.3,2.6,4.8,12.3
1986,5,401,CHI,Chicago Bulls,Tony Brown,"July 29, 1960",25.0,NBA,SG,10.0,0.0,132.0,4.9,11.2,0.44,0.0,0.5,0.0,4.9,10.6,0.46,2.5,3.5,0.69,1.4,3.0,4.4,3.8,1.4,0.3,1.1,4.4,12.3
1987,3,401,NJN,New Jersey Nets,Tony Brown,"July 29, 1960",26.0,NBA,SG,77.0,67.0,2339.0,5.5,12.5,0.44,0.1,0.3,0.25,5.4,12.2,0.45,2.3,3.2,0.74,1.3,2.1,3.4,4.0,1.4,0.2,2.4,4.2,13.4
1989,31,401,TOT,Total After Trade,Tony Brown,"July 29, 1960",28.0,NBA,"SF,SG",43.0,0.0,365.0,4.9,11.6,0.42,0.4,1.6,0.25,4.5,10.1,0.45,2.4,3.1,0.77,2.2,2.2,4.3,2.6,1.5,0.4,1.7,4.1,12.6
1989,11,401,HOU,Houston Rockets,Tony Brown,"July 29, 1960",28.0,NBA,SG,14.0,0.0,91.0,5.5,17.8,0.31,0.8,3.6,0.22,4.7,14.2,0.33,2.4,3.2,0.75,2.8,3.2,5.9,2.0,1.2,0.0,2.8,5.5,14.2
1989,17,401,MIL,Milwaukee Bucks,Tony Brown,"July 29, 1960",28.0,NBA,SF,29.0,0.0,274.0,4.7,9.6,0.49,0.3,0.9,0.29,4.5,8.7,0.52,2.4,3.0,0.78,2.0,1.8,3.8,2.8,1.6,0.5,1.3,3.7,12.1
1990,17,401,MIL,Milwaukee Bucks,Tony Brown,"July 29, 1960",29.0,NBA,SF,61.0,10.0,635.0,5.0,11.7,0.43,0.3,1.1,0.25,4.7,10.5,0.45,2.2,3.2,0.68,2.2,1.9,4.1,2.3,1.8,0.2,2.9,4.5,12.4
1991,31,401,TOT,Total After Trade,Tony Brown,"July 29, 1960",30.0,NBA,"SF,SG",30.0,0.0,294.0,3.7,9.8,0.38,0.4,1.5,0.25,3.3,8.3,0.4,2.4,2.8,0.87,2.9,2.3,5.3,2.0,0.5,0.0,2.0,5.8,10.2
1991,14,401,LAL,Los Angeles Lakers,Tony Brown,"July 29, 1960",30.0,NBA,SF,7.0,0.0,27.0,2.7,4.0,0.67,1.3,1.3,1.0,1.3,2.7,0.5,0.0,0.0,,0.0,5.3,5.3,4.0,0.0,0.0,5.3,10.7,6.7
1991,29,401,UTA,Utah Jazz,Tony Brown,"July 29, 1960",30.0,NBA,SG,23.0,0.0,267.0,3.8,10.4,0.36,0.3,1.5,0.18,3.5,8.9,0.39,2.7,3.1,0.87,3.2,2.0,5.3,1.8,0.5,0.0,1.6,5.3,10.5
1992,31,401,TOT,Total After Trade,Tony Brown,"July 29, 1960",31.0,NBA,SF,57.0,2.0,655.0,5.6,13.7,0.41,1.0,3.5,0.3,4.6,10.2,0.45,2.6,3.6,0.73,1.8,2.9,4.6,2.6,1.6,0.3,1.9,4.5,14.9
1992,13,401,LAC,Los Angeles Clippers,Tony Brown,"July 29, 1960",31.0,NBA,SF,22.0,0.0,254.0,5.5,12.6,0.44,1.0,3.1,0.32,4.5,9.5,0.48,2.6,4.1,0.62,1.3,2.7,4.0,2.3,1.7,0.1,2.0,4.4,14.6
1992,21,401,SEA,Seattle Supersonics,Tony Brown,"July 29, 1960",31.0,NBA,SF,35.0,2.0,401.0,5.7,14.4,0.39,1.1,3.7,0.29,4.6,10.7,0.43,2.7,3.3,0.81,2.1,3.0,5.0,2.9,1.6,0.4,1.9,4.6,15.1
