Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,22.0,NBA,PF,81.0,76.0,2475.0,7.3,14.8,0.5,0.0,0.0,0.0,7.3,14.7,0.5,2.8,5.9,0.48,2.5,7.9,10.4,3.4,1.5,0.6,4.1,4.3,17.5
1987,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,23.0,NBA,PF,82.0,82.0,2857.0,9.2,17.9,0.51,0.0,0.1,0.0,9.2,17.8,0.51,4.1,6.8,0.6,3.5,7.3,10.8,2.0,1.3,0.8,3.0,4.1,22.4
1988,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,24.0,NBA,PF,82.0,82.0,3198.0,9.7,18.6,0.52,0.0,0.1,0.0,9.7,18.5,0.52,6.2,8.9,0.7,3.1,8.0,11.1,2.2,1.3,0.6,3.7,3.3,25.5
1989,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,25.0,NBA,PF,80.0,80.0,3126.0,9.3,18.0,0.52,0.1,0.2,0.31,9.3,17.8,0.52,8.1,10.6,0.77,3.0,6.8,9.8,2.5,1.7,0.8,3.3,3.3,26.8
1990,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,26.0,NBA,PF,82.0,82.0,3122.0,10.5,18.8,0.56,0.2,0.5,0.37,10.4,18.3,0.57,8.0,10.5,0.76,2.7,7.8,10.5,2.6,1.4,0.6,3.5,3.0,29.3
1991,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,27.0,NBA,PF,82.0,82.0,3302.0,9.2,17.5,0.53,0.0,0.2,0.29,9.2,17.4,0.53,7.5,9.7,0.77,2.6,8.0,10.5,2.9,1.0,0.9,2.7,2.9,26.0
1992,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,28.0,NBA,PF,81.0,81.0,3054.0,9.4,17.9,0.53,0.0,0.2,0.18,9.4,17.7,0.53,7.9,10.2,0.78,2.7,8.1,10.7,2.8,1.3,0.6,2.9,2.7,26.8
1993,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,29.0,NBA,PF,82.0,82.0,3099.0,9.3,16.8,0.55,0.0,0.2,0.2,9.2,16.5,0.56,7.2,9.7,0.74,2.6,8.0,10.7,3.6,1.4,1.0,2.8,3.0,25.8
1994,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,30.0,NBA,PF,82.0,82.0,3329.0,8.3,16.8,0.5,0.1,0.3,0.25,8.3,16.4,0.5,5.5,8.0,0.69,2.5,7.6,10.2,3.5,1.4,1.4,2.5,2.9,22.3
1995,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,31.0,NBA,PF,82.0,82.0,3126.0,9.6,17.8,0.54,0.1,0.5,0.27,9.4,17.4,0.54,5.9,8.0,0.74,1.8,8.2,10.0,3.3,1.5,1.0,2.7,3.1,25.2
1996,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,32.0,NBA,PF,82.0,82.0,3113.0,9.1,17.6,0.52,0.2,0.5,0.4,8.9,17.1,0.52,5.9,8.2,0.72,2.0,7.3,9.3,4.0,1.6,0.6,2.3,2.8,24.4
1997,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,33.0,NBA,PF,82.0,82.0,2998.0,10.4,18.9,0.55,0.0,0.2,0.0,10.4,18.7,0.56,6.3,8.3,0.76,2.3,7.4,9.7,4.4,1.4,0.6,2.8,2.6,27.0
1998,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,34.0,NBA,PF,81.0,81.0,3030.0,9.3,17.5,0.53,0.0,0.1,0.33,9.2,17.4,0.53,7.5,9.8,0.76,2.2,7.7,9.9,3.8,1.1,0.8,2.9,2.8,26.0
1999,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,35.0,NBA,PF,49.0,49.0,1832.0,7.7,15.7,0.49,0.0,0.0,0.0,7.7,15.6,0.49,7.4,9.4,0.79,2.1,7.0,9.1,3.9,1.2,0.6,3.2,2.6,22.9
2000,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,36.0,NBA,PF,82.0,82.0,2947.0,9.2,18.0,0.51,0.0,0.1,0.25,9.2,17.9,0.51,7.2,9.0,0.8,2.1,7.5,9.5,3.7,1.0,0.9,2.8,2.8,25.6
2001,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,37.0,NBA,PF,81.0,81.0,2895.0,8.3,16.7,0.5,0.0,0.1,0.4,8.3,16.7,0.5,6.7,8.4,0.79,1.4,6.9,8.3,4.5,1.2,0.8,3.0,2.7,23.4
2002,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,38.0,NBA,PF,80.0,80.0,3040.0,7.5,16.6,0.45,0.1,0.3,0.36,7.4,16.3,0.46,6.0,7.6,0.8,1.7,6.4,8.1,4.0,1.8,0.7,3.1,2.7,21.2
2003,29,1826,UTA,Utah Jazz,Karl Malone,1963-07-24,39.0,NBA,PF,81.0,81.0,2936.0,7.3,15.8,0.46,0.0,0.2,0.21,7.3,15.6,0.46,5.8,7.6,0.76,1.4,6.3,7.7,4.6,1.7,0.4,2.6,2.5,20.4
2004,14,1826,LAL,Los Angeles Lakers,Karl Malone,1963-07-24,40.0,NBA,PF,42.0,42.0,1373.0,5.1,10.5,0.48,0.0,0.0,0.0,5.1,10.5,0.48,4.4,5.9,0.75,1.6,8.0,9.6,4.3,1.3,0.5,2.7,3.0,14.5
