Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1989,1,912,ATL,Atlanta Hawks,Duane Ferrell,1965-02-28,23.0,NBA,SF,41.0,231.0,12.0,0.49,0.0,0.53,8.8,10.5,9.7,6.1,1.5,1.6,10.5,20.1,0.2,0.2,0.4,0.08,-2.3,-1.0,-3.3,-0.1
1990,1,912,ATL,Atlanta Hawks,Duane Ferrell,1965-02-28,24.0,NBA,SF,14.0,29.0,8.1,0.36,0.07,0.43,11.6,16.3,13.9,9.9,1.7,0.0,10.7,27.0,-0.1,0.0,-0.1,-0.09,-5.6,-3.9,-9.5,-0.1
1991,1,912,ATL,Atlanta Hawks,Duane Ferrell,1965-02-28,25.0,NBA,SF,78.0,1165.0,12.4,0.56,0.01,0.44,8.8,7.9,8.4,6.8,1.4,1.4,15.5,17.8,1.3,0.6,1.9,0.08,-1.3,-1.1,-2.4,-0.1
1992,1,912,ATL,Atlanta Hawks,Duane Ferrell,1965-02-28,26.0,NBA,SF,66.0,1598.0,15.6,0.58,0.05,0.34,6.8,7.2,7.0,8.6,1.5,0.6,12.0,21.4,2.7,0.9,3.5,0.11,0.4,-1.2,-0.8,0.5
1993,1,912,ATL,Atlanta Hawks,Duane Ferrell,1965-02-28,27.0,NBA,SF,82.0,1736.0,13.7,0.53,0.05,0.32,6.0,6.3,6.1,11.4,1.7,0.6,11.5,21.4,2.1,0.7,2.8,0.08,-0.7,-1.3,-2.0,0.0
1994,1,912,ATL,Atlanta Hawks,Duane Ferrell,1965-02-28,28.0,NBA,SF,72.0,1155.0,14.5,0.56,0.02,0.48,5.9,6.4,6.1,8.5,1.9,0.9,12.2,19.5,1.9,1.3,3.2,0.13,-0.7,-0.2,-0.9,0.3
1995,12,912,IND,Indiana Pacers,Duane Ferrell,1965-02-28,29.0,NBA,SF,56.0,607.0,12.5,0.55,0.04,0.49,10.2,7.4,8.8,8.3,2.3,0.8,17.0,19.1,0.5,0.7,1.2,0.1,-1.5,0.1,-1.5,0.1
1996,12,912,IND,Indiana Pacers,Duane Ferrell,1965-02-28,30.0,NBA,SF,54.0,591.0,10.9,0.53,0.05,0.34,7.0,12.5,9.8,8.2,2.1,0.4,15.1,17.5,0.3,0.6,1.0,0.08,-2.4,0.3,-2.1,0.0
1997,12,912,IND,Indiana Pacers,Duane Ferrell,1965-02-28,31.0,NBA,SF,62.0,1115.0,11.6,0.52,0.13,0.28,6.2,8.8,7.5,10.3,1.8,0.4,12.7,18.0,0.7,1.1,1.9,0.08,-1.3,0.4,-0.9,0.3
1998,10,912,GSW,Golden State Warriors,Duane Ferrell,1965-02-28,32.0,NBA,SF,50.0,461.0,6.4,0.39,0.05,0.2,5.6,5.2,5.4,9.0,2.4,0.9,13.0,13.1,-0.4,0.3,0.0,-0.0,-5.4,0.7,-4.7,-0.3
1999,10,912,GSW,Golden State Warriors,Duane Ferrell,1965-02-28,33.0,NBA,SF,8.0,46.0,-2.3,0.16,0.0,0.29,11.4,2.4,7.0,0.0,1.2,1.6,6.0,16.2,-0.2,0.0,-0.2,-0.16,-8.2,-3.4,-11.6,-0.1
