Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,1,3189,ATL,Atlanta Hawks,Kevin Willis,"September 6, 1962",22.0,NBA,PF,82.0,19.0,1785.0,322.0,690.0,0.47,2.0,9.0,0.22,320.0,681.0,0.47,0.47,119.0,181.0,0.66,177.0,345.0,522.0,36.0,31.0,49.0,104.0,226.0,765.0
1986,1,3189,ATL,Atlanta Hawks,Kevin Willis,"September 6, 1962",23.0,NBA,PF,82.0,59.0,2300.0,419.0,811.0,0.52,0.0,6.0,0.0,419.0,805.0,0.52,0.52,172.0,263.0,0.65,243.0,461.0,704.0,45.0,66.0,44.0,177.0,294.0,1010.0
1987,1,3189,ATL,Atlanta Hawks,Kevin Willis,"September 6, 1962",24.0,NBA,PF,81.0,81.0,2626.0,538.0,1003.0,0.54,1.0,4.0,0.25,537.0,999.0,0.54,0.54,227.0,320.0,0.71,321.0,528.0,849.0,62.0,65.0,61.0,173.0,313.0,1304.0
1988,1,3189,ATL,Atlanta Hawks,Kevin Willis,"September 6, 1962",25.0,NBA,PF,75.0,55.0,2091.0,356.0,687.0,0.52,0.0,2.0,0.0,356.0,685.0,0.52,0.52,159.0,245.0,0.65,235.0,312.0,547.0,28.0,68.0,41.0,138.0,240.0,871.0
1990,1,3189,ATL,Atlanta Hawks,Kevin Willis,"September 6, 1962",27.0,NBA,PF,81.0,51.0,2273.0,418.0,805.0,0.52,2.0,7.0,0.29,416.0,798.0,0.52,0.52,168.0,246.0,0.68,253.0,392.0,645.0,57.0,63.0,47.0,144.0,259.0,1006.0
1991,1,3189,ATL,Atlanta Hawks,Kevin Willis,"September 6, 1962",28.0,NBA,PF,80.0,80.0,2373.0,444.0,881.0,0.5,4.0,10.0,0.4,440.0,871.0,0.5,0.51,159.0,238.0,0.67,259.0,445.0,704.0,99.0,60.0,40.0,153.0,235.0,1051.0
1992,1,3189,ATL,Atlanta Hawks,Kevin Willis,"September 6, 1962",29.0,NBA,PF,81.0,80.0,2962.0,591.0,1224.0,0.48,6.0,37.0,0.16,585.0,1187.0,0.49,0.48,292.0,363.0,0.8,418.0,840.0,1258.0,173.0,72.0,54.0,197.0,223.0,1480.0
1993,1,3189,ATL,Atlanta Hawks,Kevin Willis,"September 6, 1962",30.0,NBA,PF,80.0,80.0,2878.0,616.0,1218.0,0.51,7.0,29.0,0.24,609.0,1189.0,0.51,0.51,196.0,300.0,0.65,335.0,693.0,1028.0,165.0,68.0,41.0,213.0,264.0,1435.0
1994,1,3189,ATL,Atlanta Hawks,Kevin Willis,"September 6, 1962",31.0,NBA,PF,80.0,80.0,2867.0,627.0,1257.0,0.5,9.0,24.0,0.38,618.0,1233.0,0.5,0.5,268.0,376.0,0.71,335.0,628.0,963.0,150.0,79.0,38.0,188.0,250.0,1531.0
1995,31,3189,TOT,Total After Trade,Kevin Willis,"September 6, 1962",32.0,NBA,PF,67.0,63.0,2390.0,473.0,1015.0,0.47,3.0,15.0,0.2,470.0,1000.0,0.47,0.47,205.0,297.0,0.69,227.0,505.0,732.0,86.0,60.0,36.0,162.0,215.0,1154.0
1995,1,3189,ATL,Atlanta Hawks,Kevin Willis,"September 6, 1962",32.0,NBA,PF,2.0,2.0,89.0,16.0,41.0,0.39,0.0,1.0,0.0,16.0,40.0,0.4,0.39,10.0,15.0,0.67,10.0,26.0,36.0,3.0,1.0,3.0,7.0,7.0,42.0
1995,16,3189,MIA,Miami Heat,Kevin Willis,"September 6, 1962",32.0,NBA,PF,65.0,61.0,2301.0,457.0,974.0,0.47,3.0,14.0,0.21,454.0,960.0,0.47,0.47,195.0,282.0,0.69,217.0,479.0,696.0,83.0,59.0,33.0,155.0,208.0,1112.0
1996,31,3189,TOT,Total After Trade,Kevin Willis,"September 6, 1962",33.0,NBA,PF,75.0,60.0,2135.0,325.0,712.0,0.46,1.0,9.0,0.11,324.0,703.0,0.46,0.46,143.0,202.0,0.71,208.0,430.0,638.0,53.0,32.0,41.0,161.0,253.0,794.0
1996,16,3189,MIA,Miami Heat,Kevin Willis,"September 6, 1962",33.0,NBA,PF,47.0,42.0,1357.0,195.0,412.0,0.47,0.0,5.0,0.0,195.0,407.0,0.48,0.47,89.0,125.0,0.71,134.0,286.0,420.0,34.0,19.0,25.0,99.0,158.0,479.0
