Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2003,16,52,MIA,Miami Heat,35,Malik Allen,PF,6-10,255,"June 27, 1978",US,1,Villanova
2003,16,234,MIA,Miami Heat,1,Travis Best,PG,5-11,182,"July 12, 1972",US,7,Georgia Tech
2003,16,436,MIA,Miami Heat,4,Caron Butler,SF,6-7,228,"March 13, 1980",US,R,UConn
2003,16,441,MIA,Miami Heat,45,Rasual Butler,SG,6-7,215,"May 23, 1979",US,R,La Salle
2003,16,485,MIA,Miami Heat,25,Anthony Carter,PG,6-1,190,"June 16, 1975",US,3,Hawaii
2003,16,851,MIA,Miami Heat,3,LaPhonso Ellis,PF,6-8,240,"May 5, 1970",US,10,Notre Dame
2003,16,1079,MIA,Miami Heat,44,Brian Grant,C,6-9,254,"March 5, 1972",US,8,Xavier
2003,16,1333,MIA,Miami Heat,5,Eddie House,SG,6-1,180,"May 14, 1978",US,2,Arizona State
2003,16,1430,MIA,Miami Heat,7,Mike James,PG,6-2,188,"June 23, 1975",US,1,Duquesne
2003,16,1498,MIA,Miami Heat,54,Ken Johnson,C,6-11,240,"February 1, 1978",US,R,Ohio State
2003,16,1542,MIA,Miami Heat,6,Eddie Jones,SG,6-6,190,"October 20, 1971",US,8,Temple
2003,16,1685,MIA,Miami Heat,21,Sean Lampley,SF,6-7,227,"September 3, 1979",US,R,California
2003,16,1841,MIA,Miami Heat,22,Sean Marks,PF,6-10,250,"August 23, 1975",NZ,3,California
2003,16,2741,MIA,Miami Heat,50,Vladimir Stepania,C,7-0,236,"May 8, 1976",GE,4,
