Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1990,6,1598,CLE,Cleveland Cavaliers,Steve Kerr,"September 27, 1965",24.0,NBA,PG,5.0,0.0,73.0,2.8,9.8,0.29,0.0,2.1,0.0,2.8,7.7,0.36,0.0,0.0,,0.7,3.5,4.2,7.0,2.8,0.0,1.4,4.2,5.6,82.0,111.0
1992,6,1598,CLE,Cleveland Cavaliers,Steve Kerr,"September 27, 1965",26.0,NBA,PG,12.0,3.0,149.0,6.3,14.4,0.44,1.1,3.9,0.27,5.3,10.5,0.5,1.8,1.8,1.0,0.4,1.8,2.1,3.5,1.8,0.0,1.4,4.2,15.5,106.0,114.0
1994,5,1598,CHI,Chicago Bulls,Steve Kerr,"September 27, 1965",28.0,NBA,PG,10.0,0.0,186.0,3.9,10.9,0.36,1.8,4.8,0.38,2.1,6.1,0.35,0.9,0.9,1.0,0.6,3.6,4.2,3.0,2.1,0.0,0.3,3.9,10.6,113.0,108.0
1995,5,1598,CHI,Chicago Bulls,Steve Kerr,"September 27, 1965",29.0,NBA,PG,10.0,0.0,193.0,5.4,11.4,0.48,2.3,5.4,0.42,3.1,6.0,0.52,1.4,1.4,1.0,0.3,1.4,1.7,4.3,0.3,0.0,0.0,4.0,14.5,141.0,118.0
1996,5,1598,CHI,Chicago Bulls,Steve Kerr,"September 27, 1965",30.0,NBA,PG,18.0,0.0,357.0,6.0,13.5,0.45,2.6,8.2,0.32,3.4,5.3,0.65,4.2,4.8,0.87,0.5,2.3,2.8,4.8,2.2,0.0,2.0,3.3,18.9,126.0,103.0
1997,5,1598,CHI,Chicago Bulls,Steve Kerr,"September 27, 1965",31.0,NBA,PG,19.0,0.0,341.0,5.4,12.7,0.43,2.6,6.9,0.38,2.8,5.8,0.49,2.1,2.3,0.93,0.7,2.3,3.0,3.3,2.8,0.3,1.3,4.1,15.6,121.0,104.0
1998,5,1598,CHI,Chicago Bulls,Steve Kerr,"September 27, 1965",32.0,NBA,PG,21.0,0.0,415.0,4.5,10.5,0.43,2.6,5.6,0.46,1.9,4.8,0.4,2.5,3.0,0.82,1.1,1.2,2.3,4.8,1.0,0.0,0.7,3.6,14.2,135.0,108.0
1999,27,1598,SAS,San Antonio Spurs,Steve Kerr,"September 27, 1965",33.0,NBA,PG,11.0,0.0,97.0,4.6,17.4,0.27,1.7,7.5,0.23,2.9,9.9,0.29,2.9,3.5,0.83,1.7,3.5,5.2,4.6,1.2,0.0,2.3,2.9,13.9,83.0,101.0
2001,27,1598,SAS,San Antonio Spurs,Steve Kerr,"September 27, 1965",35.0,NBA,PG,9.0,0.0,101.0,6.4,13.3,0.48,2.7,8.0,0.33,3.7,5.3,0.7,0.5,1.1,0.5,1.6,3.2,4.8,3.2,2.1,0.5,1.1,4.2,15.9,117.0,105.0
2002,25,1598,POR,Portland Trail Blazers,Steve Kerr,"September 27, 1965",36.0,NBA,PG,3.0,0.0,39.0,8.0,18.7,0.43,2.7,10.7,0.25,5.4,8.0,0.67,6.7,6.7,1.0,0.0,5.4,5.4,6.7,1.3,0.0,1.3,8.0,25.4,125.0,108.0
2003,27,1598,SAS,San Antonio Spurs,Steve Kerr,"September 27, 1965",37.0,NBA,PG,10.0,0.0,46.0,8.0,12.6,0.64,5.7,6.9,0.83,2.3,5.7,0.4,3.4,4.6,0.75,1.1,2.3,3.4,6.9,1.1,0.0,1.1,6.9,25.2,166.0,104.0
