Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2019,18,185,MIN,Minnesota Timberwolves,31,Keita Bates-Diop,SF,6-8,229,1996-01-23,US,R,Ohio State
2019,18,195,MIN,Minnesota Timberwolves,8,Jerryd Bayless,PG,6-3,200,1988-08-20,US,10,Arizona
2019,18,439,MIN,Minnesota Timberwolves,23,Jimmy Butler,SG,6-7,230,1989-09-14,US,7,Marquette
2019,18,465,MIN,Minnesota Timberwolves,7,Isaiah Canaan,PG,6-0,201,1991-05-21,US,5,Murray State
2019,18,619,MIN,Minnesota Timberwolves,33,Robert Covington,SF,6-7,209,1990-12-14,US,5,Tennessee State
2019,18,628,MIN,Minnesota Timberwolves,55,Mitch Creek,SF,6-5,216,1992-04-27,AU,R,
2019,18,732,MIN,Minnesota Timberwolves,9,Luol Deng,SF,6-9,237,1985-04-16,SS,14,Duke
2019,18,748,MIN,Minnesota Timberwolves,5,Gorgui Dieng,C,6-10,252,1990-01-18,SN,5,Louisville
2019,18,1031,MIN,Minnesota Timberwolves,67,Taj Gibson,PF,6-9,232,1985-06-24,US,9,USC
2019,18,1565,MIN,Minnesota Timberwolves,1,Tyus Jones,PG,6-0,196,1996-05-10,US,3,Duke
2019,18,2169,MIN,Minnesota Timberwolves,7,James Nunnally,SF,6-7,208,1990-07-14,US,1,UC Santa Barbara
2019,18,2198,MIN,Minnesota Timberwolves,20,Josh Okogie,SG,6-4,213,1998-09-01,NG,R,Georgia Tech
2019,18,2438,MIN,Minnesota Timberwolves,13,Cameron Reynolds,SG,6-7,225,1995-02-07,US,R,Tulane
2019,18,2512,MIN,Minnesota Timberwolves,25,Derrick Rose,PG,6-2,200,1988-10-04,US,9,Memphis
2019,18,2566,MIN,Minnesota Timberwolves,36,Dario Saric,PF,6-10,225,1994-04-08,HR,2,
2019,18,2830,MIN,Minnesota Timberwolves,0,Jeff Teague,PG,6-3,195,1988-06-10,US,9,Wake Forest
2019,18,2836,MIN,Minnesota Timberwolves,3,Jared Terrell,SG,6-3,227,1995-02-10,US,R,Rhode Island
2019,18,2899,MIN,Minnesota Timberwolves,43,Anthony Tolliver,PF,6-8,240,1985-06-01,US,10,Creighton
2019,18,2911,MIN,Minnesota Timberwolves,32,Karl-Anthony Towns,C,6-11,248,1995-11-15,US,3,Kentucky
2019,18,3117,MIN,Minnesota Timberwolves,22,Andrew Wiggins,SF,6-7,197,1995-02-23,CA,4,Kansas
2019,18,3139,MIN,Minnesota Timberwolves,12,C.J. Williams,SG,6-5,226,1990-02-06,US,1,NC State
