Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1985,1,3198,ATL,Atlanta Hawks,Kevin Willis,1962-09-06,22.0,NBA,PF,82.0,19.0,1785.0,8.7,18.6,0.47,0.1,0.2,0.22,8.6,18.3,0.47,3.2,4.9,0.66,4.8,9.3,14.1,1.0,0.8,1.3,2.8,6.1,20.6,101.0,106.0
1986,1,3198,ATL,Atlanta Hawks,Kevin Willis,1962-09-06,23.0,NBA,PF,82.0,59.0,2300.0,8.7,16.9,0.52,0.0,0.1,0.0,8.7,16.8,0.52,3.6,5.5,0.65,5.1,9.6,14.7,0.9,1.4,0.9,3.7,6.1,21.1,104.0,104.0
1987,1,3198,ATL,Atlanta Hawks,Kevin Willis,1962-09-06,24.0,NBA,PF,81.0,81.0,2626.0,10.1,18.8,0.54,0.0,0.1,0.25,10.1,18.7,0.54,4.3,6.0,0.71,6.0,9.9,15.9,1.2,1.2,1.1,3.2,5.9,24.5,113.0,104.0
1988,1,3198,ATL,Atlanta Hawks,Kevin Willis,1962-09-06,25.0,NBA,PF,75.0,55.0,2091.0,8.5,16.4,0.52,0.0,0.0,0.0,8.5,16.3,0.52,3.8,5.8,0.65,5.6,7.4,13.0,0.7,1.6,1.0,3.3,5.7,20.7,107.0,107.0
1990,1,3198,ATL,Atlanta Hawks,Kevin Willis,1962-09-06,27.0,NBA,PF,81.0,51.0,2273.0,9.2,17.7,0.52,0.0,0.2,0.29,9.2,17.6,0.52,3.7,5.4,0.68,5.6,8.6,14.2,1.3,1.4,1.0,3.2,5.7,22.2,111.0,111.0
1991,1,3198,ATL,Atlanta Hawks,Kevin Willis,1962-09-06,28.0,NBA,PF,80.0,80.0,2373.0,9.1,18.1,0.5,0.1,0.2,0.4,9.0,17.9,0.5,3.3,4.9,0.67,5.3,9.1,14.4,2.0,1.2,0.8,3.1,4.8,21.6,108.0,109.0
1992,1,3198,ATL,Atlanta Hawks,Kevin Willis,1962-09-06,29.0,NBA,PF,81.0,80.0,2962.0,9.8,20.3,0.48,0.1,0.6,0.16,9.7,19.7,0.49,4.8,6.0,0.8,6.9,13.9,20.8,2.9,1.2,0.9,3.3,3.7,24.5,111.0,105.0
1993,1,3198,ATL,Atlanta Hawks,Kevin Willis,1962-09-06,30.0,NBA,PF,80.0,80.0,2878.0,10.5,20.8,0.51,0.1,0.5,0.24,10.4,20.3,0.51,3.4,5.1,0.65,5.7,11.8,17.6,2.8,1.2,0.7,3.6,4.5,24.5,107.0,108.0
1994,1,3198,ATL,Atlanta Hawks,Kevin Willis,1962-09-06,31.0,NBA,PF,80.0,80.0,2867.0,11.1,22.3,0.5,0.2,0.4,0.38,11.0,21.9,0.5,4.8,6.7,0.71,6.0,11.2,17.1,2.7,1.4,0.7,3.3,4.4,27.2,110.0,100.0
1995,31,3198,TOT,Total After Trade,Kevin Willis,1962-09-06,32.0,NBA,PF,67.0,63.0,2390.0,10.2,22.0,0.47,0.1,0.3,0.2,10.2,21.6,0.47,4.4,6.4,0.69,4.9,10.9,15.8,1.9,1.3,0.8,3.5,4.7,25.0,102.0,107.0
