Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,27,2894,SAS,San Antonio Spurs,Anthony Tolliver,"June 1, 1985",23.0,NBA,PF,19.0,0.0,208.0,3.3,11.3,0.29,1.6,7.1,0.22,1.7,4.2,0.42,0.9,1.7,0.5,2.1,5.0,7.1,2.9,0.9,0.2,1.2,2.8,9.0
2010,31,2894,TOT,Total After Trade,Anthony Tolliver,"June 1, 1985",24.0,NBA,PF,46.0,29.0,1427.0,4.9,11.3,0.43,1.3,3.8,0.33,3.6,7.5,0.48,2.6,3.4,0.77,2.1,6.0,8.1,2.2,0.8,0.8,1.2,3.2,13.6
2010,25,2894,POR,Portland Trail Blazers,Anthony Tolliver,"June 1, 1985",24.0,NBA,PF,2.0,0.0,4.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0
2010,10,2894,GSW,Golden State Warriors,Anthony Tolliver,"June 1, 1985",24.0,NBA,PF,44.0,29.0,1423.0,4.9,11.3,0.43,1.3,3.8,0.33,3.6,7.5,0.48,2.6,3.4,0.77,2.1,5.9,8.1,2.2,0.8,0.8,1.2,3.2,13.6
2011,18,2894,MIN,Minnesota Timberwolves,Anthony Tolliver,"June 1, 1985",25.0,NBA,SF,65.0,4.0,1362.0,3.7,8.3,0.45,1.2,3.0,0.41,2.5,5.2,0.48,2.8,3.5,0.8,2.4,5.4,7.8,2.2,0.7,0.7,1.3,3.8,11.5
2012,18,2894,MIN,Minnesota Timberwolves,Anthony Tolliver,"June 1, 1985",26.0,NBA,SF,51.0,0.0,882.0,2.9,7.4,0.39,1.0,4.1,0.25,1.9,3.3,0.57,1.7,2.2,0.74,2.0,4.2,6.2,0.9,0.7,0.8,1.4,3.5,8.5
2013,1,2894,ATL,Atlanta Hawks,Anthony Tolliver,"June 1, 1985",27.0,NBA,SF,62.0,11.0,963.0,3.1,8.1,0.38,1.7,5.0,0.34,1.4,3.1,0.45,1.6,1.9,0.86,1.2,4.6,5.8,1.2,0.6,0.4,1.3,2.5,9.5
2014,4,2894,CHA,Charlotte Bobcats,Anthony Tolliver,"June 1, 1985",28.0,NBA,PF,64.0,9.0,1298.0,3.6,8.5,0.42,2.8,6.9,0.41,0.7,1.7,0.45,0.9,1.1,0.8,0.9,3.7,4.7,1.2,0.5,0.4,0.6,2.3,10.9
2015,31,2894,TOT,Total After Trade,Anthony Tolliver,"June 1, 1985",29.0,NBA,PF,76.0,11.0,1432.0,4.0,9.9,0.41,2.7,7.3,0.37,1.4,2.6,0.53,1.4,1.7,0.78,1.3,4.7,5.9,1.5,0.6,0.4,1.3,3.4,12.1
2015,24,2894,PHO,Phoenix Suns,Anthony Tolliver,"June 1, 1985",29.0,NBA,PF,24.0,0.0,272.0,3.4,9.8,0.35,3.2,8.2,0.39,0.3,1.6,0.17,0.5,0.8,0.67,0.8,5.0,5.8,1.3,0.5,0.1,1.5,2.6,10.6
2015,9,2894,DET,Detroit Pistons,Anthony Tolliver,"June 1, 1985",29.0,NBA,PF,52.0,11.0,1160.0,4.2,9.9,0.42,2.5,7.1,0.36,1.6,2.8,0.58,1.6,2.0,0.79,1.4,4.6,6.0,1.5,0.6,0.5,1.2,3.6,12.5
2016,9,2894,DET,Detroit Pistons,Anthony Tolliver,"June 1, 1985",30.0,NBA,PF,72.0,5.0,1341.0,3.4,8.9,0.39,2.6,7.3,0.36,0.8,1.6,0.5,0.8,1.3,0.62,1.0,5.1,6.1,1.4,0.7,0.4,0.8,2.3,10.3
2017,26,2894,SAC,Sacramento Kings,Anthony Tolliver,"June 1, 1985",31.0,NBA,PF,65.0,9.0,1477.0,3.8,8.6,0.44,2.2,5.6,0.39,1.6,2.9,0.54,1.5,2.0,0.74,1.2,4.5,5.8,1.9,0.8,0.5,1.4,2.7,11.2
2018,9,2894,DET,Detroit Pistons,Anthony Tolliver,"June 1, 1985",32.0,NBA,PF,79.0,14.0,1757.0,4.5,9.7,0.46,3.3,7.5,0.44,1.2,2.2,0.56,2.2,2.7,0.8,1.0,3.9,4.9,1.8,0.7,0.4,1.2,3.0,14.4
2019,18,2894,MIN,Minnesota Timberwolves,Anthony Tolliver,"June 1, 1985",33.0,NBA,PF,65.0,0.0,1079.0,3.3,8.6,0.38,2.7,7.2,0.38,0.6,1.5,0.41,1.6,2.0,0.78,0.5,5.4,5.9,1.5,0.6,0.7,1.2,3.0,10.9
2020,31,2894,TOT,Total After Trade,Anthony Tolliver,"June 1, 1985",34.0,NBA,PF,55.0,13.0,872.0,2.7,7.5,0.36,2.0,6.0,0.34,0.7,1.5,0.43,0.9,1.2,0.72,1.4,5.0,6.4,1.7,0.8,0.5,1.4,3.1,8.3
2020,25,2894,POR,Portland Trail Blazers,Anthony Tolliver,"June 1, 1985",34.0,NBA,PF,33.0,9.0,554.0,2.8,7.6,0.37,1.9,5.8,0.34,0.8,1.8,0.46,0.8,1.2,0.68,1.8,5.4,7.1,1.9,0.5,0.6,1.4,3.5,8.4
