Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000,13,2187,LAC,Los Angeles Clippers,Lamar Odom,"November 6, 1979",20.0,NBA,SF,76.0,70.0,36.4,5.9,13.5,0.44,0.8,2.2,0.36,5.1,11.3,0.45,0.47,4.0,5.5,0.72,2.1,5.7,7.8,4.2,1.2,1.3,3.4,3.8,16.6
2001,13,2187,LAC,Los Angeles Clippers,Lamar Odom,"November 6, 1979",21.0,NBA,PF,76.0,74.0,37.3,6.3,13.8,0.46,1.1,3.3,0.32,5.3,10.4,0.51,0.5,3.4,5.1,0.68,1.4,6.3,7.8,5.2,1.0,1.6,3.5,3.1,17.2
2002,13,2187,LAC,Los Angeles Clippers,Lamar Odom,"November 6, 1979",22.0,NBA,SF,29.0,25.0,34.4,5.2,12.4,0.42,0.6,2.9,0.19,4.7,9.5,0.49,0.44,2.1,3.2,0.66,1.1,5.0,6.1,5.9,0.8,1.2,3.3,3.1,13.1
2003,13,2187,LAC,Los Angeles Clippers,Lamar Odom,"November 6, 1979",23.0,NBA,SF,49.0,47.0,34.3,5.5,12.5,0.44,0.9,2.6,0.33,4.6,9.8,0.47,0.47,2.8,3.6,0.78,1.2,5.4,6.7,3.6,0.9,0.8,2.9,3.7,14.6
2004,16,2187,MIA,Miami Heat,Lamar Odom,"November 6, 1979",24.0,NBA,PF,80.0,80.0,37.5,6.1,14.1,0.43,0.8,2.6,0.3,5.3,11.5,0.46,0.46,4.3,5.7,0.74,2.0,7.7,9.7,4.1,1.1,0.9,3.0,3.4,17.1
2005,14,2187,LAL,Los Angeles Lakers,Lamar Odom,"November 6, 1979",25.0,NBA,PF,64.0,64.0,36.3,5.7,12.1,0.47,0.6,1.8,0.31,5.2,10.3,0.5,0.5,3.2,4.7,0.7,2.1,8.1,10.2,3.7,0.7,1.0,2.5,3.3,15.2
2006,14,2187,LAL,Los Angeles Lakers,Lamar Odom,"November 6, 1979",26.0,NBA,PF,80.0,80.0,40.3,5.6,11.6,0.48,1.0,2.7,0.37,4.6,8.9,0.51,0.52,2.7,3.9,0.69,2.3,7.0,9.2,5.5,0.9,0.8,2.7,3.2,14.8
2007,14,2187,LAL,Los Angeles Lakers,Lamar Odom,"November 6, 1979",27.0,NBA,PF,56.0,56.0,39.3,5.7,12.2,0.47,1.0,3.3,0.3,4.7,8.9,0.53,0.51,3.5,5.1,0.7,1.8,7.9,9.8,4.8,0.9,0.6,2.9,3.3,15.9
2008,14,2187,LAL,Los Angeles Lakers,Lamar Odom,"November 6, 1979",28.0,NBA,PF,77.0,77.0,37.9,5.4,10.3,0.52,0.4,1.5,0.27,5.0,8.9,0.57,0.54,3.0,4.3,0.7,2.6,8.1,10.6,3.5,1.0,0.9,2.0,2.9,14.2
2009,14,2187,LAL,Los Angeles Lakers,Lamar Odom,"November 6, 1979",29.0,NBA,PF,78.0,32.0,29.7,4.4,9.0,0.49,0.4,1.3,0.32,4.0,7.7,0.52,0.52,2.1,3.3,0.62,2.3,5.9,8.2,2.6,1.0,1.3,1.8,3.0,11.3
2010,14,2187,LAL,Los Angeles Lakers,Lamar Odom,"November 6, 1979",30.0,NBA,PF,82.0,38.0,31.5,4.2,9.0,0.46,0.7,2.2,0.32,3.5,6.8,0.51,0.5,1.7,2.5,0.69,2.2,7.5,9.8,3.3,0.9,0.7,1.8,2.8,10.8
2011,14,2187,LAL,Los Angeles Lakers,Lamar Odom,"November 6, 1979",31.0,NBA,PF,82.0,35.0,32.2,5.8,10.9,0.53,0.8,2.2,0.38,4.9,8.7,0.57,0.57,2.0,3.0,0.68,2.1,6.5,8.7,3.0,0.6,0.7,1.7,2.4,14.4
2012,7,2187,DAL,Dallas Mavericks,Lamar Odom,"November 6, 1979",32.0,NBA,SF,50.0,4.0,20.5,2.5,7.0,0.35,0.6,2.2,0.25,1.9,4.8,0.4,0.39,1.2,2.0,0.59,0.7,3.4,4.2,1.7,0.4,0.4,1.0,1.9,6.6
2013,13,2187,LAC,Los Angeles Clippers,Lamar Odom,"November 6, 1979",33.0,NBA,PF,82.0,2.0,19.7,1.8,4.5,0.4,0.2,1.1,0.2,1.6,3.4,0.46,0.42,0.2,0.5,0.48,1.4,4.4,5.9,1.7,0.8,0.7,1.0,2.6,4.0
