Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1980,14,1504,LAL,Los Angeles Lakers,Magic Johnson,"August 14, 1959",20.0,NBA,SG,16,658,22.1,0.6,0.04,0.53,8.6,18.6,13.7,29.8,3.5,0.5,20.9,18.6,1.7,1.1,2.8,0.2,5.6,2.4,8.0,1.7
1981,14,1504,LAL,Los Angeles Lakers,Magic Johnson,"August 14, 1959",21.0,NBA,SG,3,127,17.0,0.44,0.0,0.41,6.7,22.7,15.4,24.7,3.1,1.2,16.0,22.8,0.0,0.3,0.2,0.08,-0.7,2.9,2.1,0.1
1982,14,1504,LAL,Los Angeles Lakers,Magic Johnson,"August 14, 1959",22.0,NBA,SG,14,562,22.5,0.61,0.02,0.59,10.8,18.6,14.9,27.7,3.3,0.3,18.2,16.9,1.9,0.8,2.7,0.23,5.7,2.4,8.1,1.4
1983,14,1504,LAL,Los Angeles Lakers,Magic Johnson,"August 14, 1959",23.0,NBA,SG,15,643,20.6,0.56,0.05,0.39,8.9,12.9,11.0,38.6,2.5,1.0,20.9,19.4,1.5,0.6,2.1,0.16,5.6,1.3,6.9,1.4
1984,14,1504,LAL,Los Angeles Lakers,Magic Johnson,"August 14, 1959",24.0,NBA,PG,21,837,22.8,0.6,0.03,0.36,3.7,14.2,9.3,42.7,2.4,1.3,19.9,19.7,2.4,1.1,3.5,0.2,5.9,1.6,7.6,2.0
1985,14,1504,LAL,Los Angeles Lakers,Magic Johnson,"August 14, 1959",25.0,NBA,PG,19,687,22.3,0.6,0.03,0.52,3.3,16.8,10.7,48.0,2.1,0.3,21.5,20.0,2.0,1.0,3.0,0.21,5.5,1.1,6.6,1.5
1986,14,1504,LAL,Los Angeles Lakers,Magic Johnson,"August 14, 1959",26.0,NBA,PG,14,541,25.6,0.6,0.05,0.52,4.9,16.5,11.1,49.7,2.4,0.1,15.1,22.8,2.2,0.8,3.0,0.27,7.3,2.0,9.3,1.5
1987,14,1504,LAL,Los Angeles Lakers,Magic Johnson,"August 14, 1959",27.0,NBA,PG,18,666,26.2,0.61,0.04,0.44,5.2,17.0,11.7,46.1,2.2,0.6,13.6,23.1,2.6,1.1,3.7,0.26,7.3,2.1,9.3,1.9
1988,14,1504,LAL,Los Angeles Lakers,Magic Johnson,"August 14, 1959",28.0,NBA,PG,24,965,22.9,0.6,0.04,0.47,4.1,11.5,8.0,46.5,1.8,0.2,17.3,22.1,3.2,0.8,4.0,0.2,6.3,0.6,6.9,2.2
1989,14,1504,LAL,Los Angeles Lakers,Magic Johnson,"August 14, 1959",29.0,NBA,PG,14,518,23.4,0.61,0.2,0.49,3.6,14.1,9.2,47.6,2.6,0.3,20.0,22.2,1.5,0.6,2.2,0.2,6.2,2.0,8.2,1.3
1990,14,1504,LAL,Los Angeles Lakers,Magic Johnson,"August 14, 1959",30.0,NBA,PG,9,376,25.0,0.6,0.16,0.51,4.0,13.7,9.0,47.9,1.5,0.2,15.9,26.4,1.4,0.3,1.7,0.22,7.6,0.4,8.0,1.0
1991,14,1504,LAL,Los Angeles Lakers,Magic Johnson,"August 14, 1959",31.0,NBA,PG,19,823,22.7,0.6,0.26,0.66,3.5,19.1,11.4,45.1,1.5,0.0,18.2,23.3,2.4,0.9,3.3,0.19,6.2,1.4,7.6,2.0
1996,14,1504,LAL,Los Angeles Lakers,Magic Johnson,"August 14, 1959",36.0,NBA,PF,4,135,19.0,0.57,0.23,0.85,6.6,23.0,14.5,31.7,0.0,0.0,18.3,21.5,0.3,0.1,0.5,0.17,4.8,0.3,5.2,0.2
