Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2017,20,93,NYK,New York Knicks,7,Carmelo Anthony,SF,6-7,238,"May 29, 1984",US,13,Syracuse
2017,20,147,NYK,New York Knicks,31,Ron Baker,SG,6-4,220,"March 30, 1993",US,R,Wichita State
2017,20,1268,NYK,New York Knicks,14,Willy Hernangomez,C,6-11,250,"May 27, 1994",ES,R,
2017,20,1310,NYK,New York Knicks,8,Justin Holiday,SG,6-6,180,"April 5, 1989",US,3,Washington
2017,20,1451,NYK,New York Knicks,3,Brandon Jennings,PG,6-1,170,"September 23, 1989",US,7,
2017,20,1670,NYK,New York Knicks,91,Mindaugas Kuzminskas,SF,6-9,215,"October 19, 1989",LT,R,
2017,20,1719,NYK,New York Knicks,5,Courtney Lee,SG,6-5,215,"October 3, 1985",US,8,Western Kentucky
2017,20,2120,NYK,New York Knicks,2,Maurice Ndour,PF,6-9,200,"June 18, 1992",SN,R,Ohio University
2017,20,2150,NYK,New York Knicks,13,Joakim Noah,C,6-11,230,"February 25, 1985",US,9,Florida
2017,20,2181,NYK,New York Knicks,9,Kyle O'Quinn,C,6-9,250,"March 26, 1990",US,4,Norfolk State
2017,20,2321,NYK,New York Knicks,40,Marshall Plumlee,C,7-0,250,"July 14, 1992",US,R,Duke
2017,20,2346,NYK,New York Knicks,6,Kristaps Porzingis,PF,7-3,240,"August 2, 1995",LV,1,
2017,20,2394,NYK,New York Knicks,4,Chasson Randle,PG,6-2,185,"February 5, 1993",US,R,Stanford
2017,20,2508,NYK,New York Knicks,25,Derrick Rose,PG,6-2,200,"October 4, 1988",US,7,Memphis
2017,20,2858,NYK,New York Knicks,42,Lance Thomas,PF,6-8,240,"April 24, 1988",US,5,Duke
2017,20,2989,NYK,New York Knicks,18,Sasha Vujacic,SG,6-7,195,"March 8, 1984",SI,9,
