Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2017,19,27,NOP,New Orleans Pelicans,42,Alexis Ajinca,C,7-2,248,"May 6, 1988",FR,6,
2017,19,114,NOP,New Orleans Pelicans,3,Omer Asik,C,7-0,255,"July 4, 1986",TR,6,
2017,19,368,NOP,New Orleans Pelicans,21,Anthony Brown,SF,6-7,210,"October 10, 1992",US,1,Stanford
2017,19,498,NOP,New Orleans Pelicans,18,Omri Casspi,PF,6-9,225,"June 22, 1988",IL,7,
2017,19,596,NOP,New Orleans Pelicans,22,Quinn Cook,PG,6-1,180,"March 23, 1993",US,R,Duke
2017,19,618,NOP,New Orleans Pelicans,0,DeMarcus Cousins,C,6-10,270,"August 13, 1990",US,6,Kentucky
2017,19,627,NOP,New Orleans Pelicans,4,Jordan Crawford,SG,6-4,195,"October 23, 1988",US,4,"Indiana, Xavier"
2017,19,646,NOP,New Orleans Pelicans,33,Dante Cunningham,PF,6-8,230,"April 22, 1987",US,7,Villanova
2017,19,676,NOP,New Orleans Pelicans,23,Anthony Davis,C,6-10,253,"March 11, 1993",US,4,Kentucky
2017,19,737,NOP,New Orleans Pelicans,13,Cheick Diallo,PF,6-8,219,"September 13, 1996",ML,R,Kansas
2017,19,881,NOP,New Orleans Pelicans,1,Tyreke Evans,SF,6-6,220,"September 19, 1989",US,7,Memphis
2017,19,960,NOP,New Orleans Pelicans,2,Tim Frazier,PG,6-0,170,"November 1, 1990",US,2,Penn State
2017,19,984,NOP,New Orleans Pelicans,10,Langston Galloway,PG,6-1,200,"December 9, 1991",US,2,Saint Joseph's
2017,19,1058,NOP,New Orleans Pelicans,8,Archie Goodwin,SG,6-5,200,"August 17, 1994",US,3,Kentucky
2017,19,1279,NOP,New Orleans Pelicans,24,Buddy Hield,SG,6-4,220,"December 17, 1992",BS,R,Oklahoma
2017,19,1292,NOP,New Orleans Pelicans,44,Solomon Hill,SF,6-6,226,"March 18, 1991",US,3,Arizona
2017,19,1309,NOP,New Orleans Pelicans,11,Jrue Holiday,PG,6-3,205,"June 12, 1990",US,7,UCLA
2017,19,1394,NOP,New Orleans Pelicans,1,Jarrett Jack,PG,6-3,200,"October 28, 1983",US,11,Georgia Tech
2017,19,1561,NOP,New Orleans Pelicans,9,Terrence Jones,PF,6-9,252,"January 9, 1992",US,4,Kentucky
2017,19,2039,NOP,New Orleans Pelicans,55,E'Twaun Moore,SG,6-3,191,"February 25, 1989",US,5,Purdue
2017,19,2067,NOP,New Orleans Pelicans,12,Donatas Motiejunas,PF,7-0,222,"September 20, 1990",LT,4,
2017,19,2596,NOP,New Orleans Pelicans,25,Wayne Selden,SG,6-5,230,"September 30, 1994",US,R,Kansas
2017,19,2748,NOP,New Orleans Pelicans,5,Lance Stephenson,SG,6-6,230,"September 5, 1990",US,6,Cincinnati
2017,19,2870,NOP,New Orleans Pelicans,32,Hollis Thompson,SG,6-8,206,"April 3, 1991",US,3,Georgetown
2017,19,2903,NOP,New Orleans Pelicans,10,Axel Toupane,SF,6-7,197,"July 23, 1992",FR,1,
2017,19,3173,NOP,New Orleans Pelicans,5,Reginald Leon Williams,SF,6-6,205,"September 14, 1986",US,6,Virginia Military Institute
