Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,28.0,1841,TOR,Toronto Raptors,Sean Marks,"August 23, 1975",23.0,NBA,PF,8,0,3.5,0.6,1.0,0.625,0.0,0.0,,0.6,1.0,0.625,0.625,0.1,0.3,0.5,0.0,0.1,0.1,0.0,0.1,0.0,0.4,0.4,1.4
2000,28.0,1841,TOR,Toronto Raptors,Sean Marks,"August 23, 1975",24.0,NBA,PF,5,0,2.4,0.4,1.2,0.333,0.0,0.2,0.0,0.4,1.0,0.4,0.333,0.8,0.8,1.0,0.0,0.4,0.4,0.0,0.2,0.2,0.6,0.6,1.6
2002,16.0,1841,MIA,Miami Heat,Sean Marks,"August 23, 1975",26.0,NBA,C,21,6,15.2,1.8,4.2,0.432,0.0,0.0,,1.8,4.2,0.432,0.432,1.0,1.6,0.588,0.9,2.7,3.6,0.4,0.2,0.5,0.9,1.9,4.6
2003,16.0,1841,MIA,Miami Heat,Sean Marks,"August 23, 1975",27.0,NBA,PF,23,0,9.7,1.0,2.6,0.373,0.0,0.0,0.0,1.0,2.5,0.379,0.373,0.4,0.7,0.667,0.3,1.2,1.5,0.1,0.2,0.3,0.6,1.6,2.3
2005,27.0,1841,SAS,San Antonio Spurs,Sean Marks,"August 23, 1975",29.0,NBA,PF,23,0,10.6,1.2,3.5,0.338,0.0,0.1,0.0,1.2,3.3,0.351,0.338,1.0,1.2,0.786,0.8,1.7,2.4,0.3,0.1,0.5,0.6,1.3,3.3
2006,27.0,1841,SAS,San Antonio Spurs,Sean Marks,"August 23, 1975",30.0,NBA,PF,25,0,7.2,1.5,2.8,0.521,0.0,0.1,0.0,1.5,2.7,0.544,0.521,0.3,0.5,0.583,0.5,1.2,1.7,0.3,0.2,0.3,0.3,0.8,3.2
2007,24.0,1841,PHO,Phoenix Suns,Sean Marks,"August 23, 1975",31.0,NBA,PF,3,0,5.7,0.7,2.0,0.333,0.0,0.3,0.0,0.7,1.7,0.4,0.333,0.7,0.7,1.0,0.0,1.0,1.0,0.0,0.0,0.3,0.0,1.3,2.0
2008,24.0,1841,PHO,Phoenix Suns,Sean Marks,"August 23, 1975",32.0,NBA,C,19,0,6.8,1.2,2.3,0.535,0.1,0.2,0.25,1.2,2.1,0.564,0.547,0.6,1.0,0.632,0.5,1.4,1.9,0.2,0.2,0.5,0.4,1.2,3.1
2009,19.0,1841,NOH,New Orleans Hornets,Sean Marks,"August 23, 1975",33.0,NBA,C,60,5,14.0,1.3,2.8,0.485,0.0,0.2,0.2,1.3,2.6,0.503,0.491,0.5,0.7,0.682,1.0,2.1,3.1,0.2,0.1,0.6,0.6,2.0,3.2
2010,19.0,1841,NOH,New Orleans Hornets,Sean Marks,"August 23, 1975",34.0,NBA,C,14,0,5.4,0.3,0.6,0.5,0.0,0.0,,0.3,0.6,0.5,0.5,0.1,0.4,0.4,1.0,0.6,1.6,0.1,0.0,0.2,0.1,1.2,0.7
2011,25.0,1841,POR,Portland Trail Blazers,Sean Marks,"August 23, 1975",35.0,NBA,C,29,0,7.2,0.7,1.5,0.432,0.1,0.1,1.0,0.6,1.4,0.405,0.455,0.2,0.3,0.625,0.6,0.8,1.4,0.1,0.1,0.2,0.4,1.5,1.6
