Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1981,12,6,IND,Indiana Pacers,5,Tom Abernethy,SF,6-7,220,"May 6, 1954",US,4,Indiana
1981,12,160,IND,Indiana Pacers,42,Mike Bantom,SF,6-9,200,"December 3, 1951",US,7,Saint Joseph's
1981,12,324,IND,Indiana Pacers,7,Dudley Bradley,SG,6-6,195,"March 19, 1957",US,1,UNC
1981,12,435,IND,Indiana Pacers,"10, 11",Don Buse,SG,6-4,190,"August 10, 1950",US,8,University of Evansville
1981,12,690,IND,Indiana Pacers,16,Johnny Davis,PG,6-2,170,"October 21, 1955",US,4,Dayton
1981,12,832,IND,Indiana Pacers,40,James Edwards,C,7-0,225,"November 22, 1955",US,3,Washington
1981,12,1476,IND,Indiana Pacers,45,Clemon Johnson,C,6-10,240,"September 12, 1956",US,2,Florida A&M
1981,12,1489,IND,Indiana Pacers,24,George Lee Johnson,PF,6-7,210,"December 8, 1956",US,2,St. John's
1981,12,1634,IND,Indiana Pacers,25,Billy Knight,SG,6-6,195,"June 9, 1952",US,6,Pitt
1981,12,1932,IND,Indiana Pacers,30,George McGinnis,PF,6-8,235,"August 12, 1950",US,9,Indiana
1981,12,1992,IND,Indiana Pacers,44,Dick Miller,SF,6-6,215,"April 26, 1958",US,R,Toledo
1981,12,2116,IND,Indiana Pacers,3,Kenny Natt,SG,6-3,185,"October 5, 1958",US,R,Louisiana-Monroe
1981,12,2211,IND,Indiana Pacers,55,Louis Orr,SF,6-8,175,"May 7, 1958",US,R,Syracuse
1981,12,2624,IND,Indiana Pacers,14,Jerry Sichting,PG,6-1,168,"November 29, 1956",US,R,Purdue
