Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2001,17,MIL,Milwaukee Bucks,34,Ray Allen,SG,6-5,205,1975-07-20,US,4,UConn
2001,17,MIL,Milwaukee Bucks,24,Rafer Alston,PG,6-2,171,1976-07-24,US,1,Fresno State
2001,17,MIL,Milwaukee Bucks,35,Jason Caffey,PF,6-8,255,1973-06-12,US,5,Alabama
2001,17,MIL,Milwaukee Bucks,10,Sam Cassell,PG,6-3,185,1969-11-18,US,7,Florida State
2001,17,MIL,Milwaukee Bucks,21,Darvin Ham,SF,6-7,220,1973-07-23,US,3,Texas Tech
2001,17,MIL,Milwaukee Bucks,7,Jason Hart,PG,6-3,185,1978-04-29,US,R,Syracuse
2001,17,MIL,Milwaukee Bucks,11,Lindsey Hunter,PG,6-2,170,1970-12-03,US,7,"Alcorn State, Jackson State University"
2001,17,MIL,Milwaukee Bucks,40,Ervin Johnson,C,6-11,245,1967-12-21,US,7,New Orleans
2001,17,MIL,Milwaukee Bucks,25,Jerome Kersey,SF,6-7,215,1962-06-26,US,16,Longwood University
2001,17,MIL,Milwaukee Bucks,43,Mark Pope,PF,6-10,235,1972-09-11,US,2,"Washington, Kentucky"
2001,17,MIL,Milwaukee Bucks,6,Joel Przybilla,C,7-1,255,1979-10-10,US,R,Minnesota
2001,17,MIL,Milwaukee Bucks,22,Michael Redd,SG,6-6,220,1979-08-24,US,R,Ohio State
2001,17,MIL,Milwaukee Bucks,13,Glenn Robinson,SF,6-7,225,1973-01-10,US,6,Purdue
2001,17,MIL,Milwaukee Bucks,5,Tim Thomas,PF,6-10,230,1977-02-26,US,3,Villanova
2001,17,MIL,Milwaukee Bucks,42,Scott Williams,C,6-10,230,1968-03-21,US,10,UNC
