Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,29,2263,UTA,Utah Jazz,Sasha Pavlovic,"November 15, 1983",20.0,NBA,SF,79.0,14.0,1144.0,4.7,11.8,0.4,0.6,2.2,0.27,4.1,9.6,0.42,2.0,2.6,0.77,1.4,3.6,5.0,1.9,1.3,0.5,2.1,5.9,12.0
2005,6,2263,CLE,Cleveland Cavaliers,Sasha Pavlovic,"November 15, 1983",21.0,NBA,SG,65.0,9.0,862.0,5.0,11.5,0.44,1.3,3.3,0.38,3.8,8.3,0.46,1.8,2.7,0.69,0.6,2.3,3.0,2.0,1.2,0.2,2.0,5.1,13.1
2006,6,2263,CLE,Cleveland Cavaliers,Sasha Pavlovic,"November 15, 1983",22.0,NBA,SG,53.0,19.0,813.0,3.9,9.4,0.41,1.5,4.3,0.36,2.3,5.1,0.45,1.4,2.2,0.65,0.7,2.8,3.5,1.1,0.8,0.3,1.9,4.6,10.7
2007,6,2263,CLE,Cleveland Cavaliers,Sasha Pavlovic,"November 15, 1983",23.0,NBA,SG,67.0,28.0,1534.0,5.2,11.5,0.45,1.4,3.5,0.4,3.8,8.0,0.47,2.3,3.0,0.79,0.5,3.2,3.7,2.5,1.3,0.4,2.4,3.4,14.2
2008,6,2263,CLE,Cleveland Cavaliers,Sasha Pavlovic,"November 15, 1983",24.0,NBA,SG,51.0,45.0,1188.0,4.4,12.2,0.36,1.0,3.5,0.3,3.4,8.8,0.39,1.6,2.3,0.69,1.1,2.8,3.9,2.5,0.9,0.2,1.7,3.5,11.5
2009,6,2263,CLE,Cleveland Cavaliers,Sasha Pavlovic,"November 15, 1983",25.0,NBA,SF,66.0,12.0,1053.0,4.0,9.4,0.42,1.6,4.0,0.41,2.3,5.4,0.43,0.9,1.8,0.46,1.1,3.3,4.3,2.5,0.8,0.5,1.6,4.2,10.4
2010,18,2263,MIN,Minnesota Timberwolves,Sasha Pavlovic,"November 15, 1983",26.0,NBA,SF,71.0,0.0,877.0,4.5,12.3,0.36,1.4,4.8,0.3,3.0,7.5,0.41,0.4,1.1,0.38,0.5,4.3,4.8,2.4,0.9,0.2,2.2,3.4,10.8
2011,31,2263,TOT,Total After Trade,Sasha Pavlovic,"November 15, 1983",27.0,NBA,"SF,SG",31.0,7.0,362.0,2.9,7.2,0.4,1.2,3.1,0.39,1.7,4.1,0.42,0.6,1.0,0.6,0.1,3.1,3.2,1.6,1.0,0.7,1.2,3.4,7.6
2011,7,2263,DAL,Dallas Mavericks,Sasha Pavlovic,"November 15, 1983",27.0,NBA,SF,10.0,6.0,163.0,3.3,7.7,0.43,1.5,3.5,0.44,1.8,4.2,0.42,0.9,1.1,0.8,0.0,2.7,2.7,1.5,1.1,0.7,1.1,3.3,9.1
2011,19,2263,NOH,New Orleans Hornets,Sasha Pavlovic,"November 15, 1983",27.0,NBA,SG,4.0,1.0,50.0,1.4,7.9,0.18,0.0,3.6,0.0,1.4,4.3,0.33,0.0,0.0,,0.0,4.3,4.3,4.3,0.0,2.9,0.7,2.9,2.9
2011,2,2263,BOS,Boston Celtics,Sasha Pavlovic,"November 15, 1983",27.0,NBA,SG,17.0,0.0,149.0,2.9,6.3,0.46,1.2,2.4,0.5,1.7,3.9,0.44,0.5,1.2,0.4,0.2,3.1,3.4,0.7,1.2,0.0,1.4,3.6,7.5
2012,2,2263,BOS,Boston Celtics,Sasha Pavlovic,"November 15, 1983",28.0,NBA,SF,45.0,7.0,527.0,3.4,8.7,0.39,1.2,4.0,0.29,2.3,4.8,0.47,0.2,0.5,0.38,0.3,4.6,4.9,1.2,1.4,1.0,1.4,3.7,8.2
2013,25,2263,POR,Portland Trail Blazers,Sasha Pavlovic,"November 15, 1983",29.0,NBA,SG,39.0,1.0,528.0,2.9,8.1,0.35,1.2,4.1,0.3,1.6,4.0,0.41,0.1,0.4,0.17,0.5,3.3,3.8,2.2,1.6,0.3,1.0,4.0,7.0
