Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,31.0,1789,TOT,Total After Trade,Maurice Lucas,1952-02-18,27.0,NBA,PF,63.0,,1884.0,7.1,15.5,0.46,0.0,0.2,0.22,7.1,15.4,0.46,3.4,4.6,0.75,2.7,7.5,10.3,4.0,0.8,1.2,4.2,4.3,17.6
1980,25.0,1789,POR,Portland Trail Blazers,Maurice Lucas,1952-02-18,27.0,NBA,PF,41.0,,1176.0,7.4,16.9,0.44,0.1,0.2,0.4,7.4,16.7,0.44,3.1,4.2,0.73,2.6,7.3,9.9,3.8,0.7,1.1,4.5,4.3,18.0
1980,3.0,1789,NJN,New Jersey Nets,Maurice Lucas,1952-02-18,27.0,NBA,PF,22.0,,708.0,6.5,13.3,0.49,0.0,0.2,0.0,6.5,13.1,0.5,4.0,5.2,0.78,2.9,7.8,10.8,4.2,1.0,1.4,3.6,4.2,17.0
1981,3.0,1789,NJN,New Jersey Nets,Maurice Lucas,1952-02-18,28.0,NBA,PF,68.0,,2162.0,6.7,13.9,0.48,0.0,0.0,0.0,6.7,13.9,0.48,3.2,4.2,0.75,2.5,7.0,9.6,2.9,0.9,1.0,2.9,4.3,16.6
1982,20.0,1789,NYK,New York Knicks,Maurice Lucas,1952-02-18,29.0,NBA,PF,80.0,74.0,2671.0,6.8,13.5,0.5,0.0,0.0,0.0,6.8,13.5,0.51,3.4,4.7,0.72,3.7,8.5,12.2,2.4,0.9,0.9,2.3,4.2,17.0
1983,24.0,1789,PHO,Phoenix Suns,Maurice Lucas,1952-02-18,30.0,NBA,PF,77.0,71.0,2586.0,6.9,14.5,0.47,0.0,0.0,0.33,6.9,14.5,0.47,3.9,5.0,0.78,2.8,8.3,11.1,3.0,0.8,0.6,3.1,3.8,17.7
1984,24.0,1789,PHO,Phoenix Suns,Maurice Lucas,1952-02-18,31.0,NBA,PF,75.0,69.0,2309.0,7.0,14.2,0.5,0.0,0.1,0.0,7.0,14.1,0.5,4.6,6.0,0.76,3.2,8.1,11.3,3.2,0.9,0.6,2.8,3.7,18.6
1985,24.0,1789,PHO,Phoenix Suns,Maurice Lucas,1952-02-18,32.0,NBA,PF,63.0,22.0,1670.0,7.5,15.7,0.48,0.0,0.1,0.0,7.5,15.6,0.48,3.2,4.3,0.75,3.0,9.0,12.0,3.1,0.8,0.4,3.3,3.9,18.2
1986,14.0,1789,LAL,Los Angeles Lakers,Maurice Lucas,1952-02-18,33.0,NBA,PF,77.0,8.0,1750.0,6.2,13.4,0.46,0.0,0.0,0.5,6.2,13.4,0.46,3.7,4.7,0.78,3.4,8.3,11.6,1.7,0.9,0.5,2.5,5.2,16.1
1987,21.0,1789,SEA,Seattle Supersonics,Maurice Lucas,1952-02-18,34.0,NBA,PF,63.0,0.0,1120.0,5.6,12.5,0.45,0.0,0.2,0.0,5.6,12.3,0.46,4.8,6.0,0.8,2.8,7.0,9.9,2.1,1.1,0.7,2.4,5.5,16.1
1988,25.0,1789,POR,Portland Trail Blazers,Maurice Lucas,1952-02-18,35.0,NBA,PF,73.0,0.0,1191.0,5.1,11.3,0.45,0.0,0.1,0.0,5.1,11.2,0.45,3.3,4.5,0.74,3.1,6.5,9.5,2.8,1.0,0.3,2.2,5.7,13.5
