Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2003,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",25.0,NBA,SG,69,5,1431,6.5,14.8,0.44,1.9,5.5,0.34,4.6,9.3,0.49,4.7,6.4,0.74,1.8,4.2,6.0,5.1,3.6,0.6,3.7,6.3,19.6,106,98
2004,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",26.0,NBA,SG,77,38,2260,7.9,18.8,0.42,2.1,5.8,0.36,5.8,13.0,0.44,5.7,7.1,0.8,2.0,6.1,8.2,6.9,3.2,0.4,3.8,4.3,23.5,107,93
2005,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",27.0,NBA,SG,74,74,2193,9.0,19.2,0.47,2.4,6.4,0.38,6.6,12.8,0.52,8.7,10.9,0.8,1.8,6.3,8.1,7.1,2.9,0.7,4.2,4.7,29.2,117,98
2006,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",28.0,NBA,SG,65,56,1813,9.2,20.0,0.46,2.5,6.5,0.38,6.8,13.5,0.5,8.4,10.8,0.78,1.3,5.6,6.9,7.0,3.0,0.8,3.6,4.7,29.3,117,98
2007,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",29.0,NBA,SG,75,36,2060,10.3,22.2,0.46,3.3,8.4,0.4,7.0,13.8,0.5,8.3,9.7,0.86,1.5,7.0,8.5,6.8,2.8,0.7,4.1,4.0,32.2,117,98
2008,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",30.0,NBA,SG,74,23,2299,10.7,23.1,0.46,3.7,9.2,0.4,7.0,14.0,0.5,8.9,10.4,0.86,1.5,6.8,8.3,7.8,2.6,0.8,4.7,4.1,33.9,116,100
2009,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",31.0,NBA,SG,44,7,1181,10.3,22.6,0.45,3.2,9.6,0.33,7.1,13.0,0.55,7.7,8.7,0.88,1.1,8.0,9.1,7.2,2.9,0.7,4.0,4.1,31.4,114,101
2010,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",32.0,NBA,SG,75,21,2150,9.7,22.0,0.44,3.2,8.5,0.38,6.5,13.5,0.48,7.5,8.6,0.87,1.7,5.3,6.9,9.0,2.5,0.6,3.8,3.8,30.1,118,104
2011,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",33.0,NBA,SG,80,79,2426,9.5,21.8,0.43,3.3,9.5,0.35,6.2,12.4,0.5,7.7,8.8,0.87,0.9,5.4,6.3,8.4,2.6,0.6,3.7,3.5,29.9,116,105
2012,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",34.0,NBA,SG,34,7,792,9.8,18.6,0.53,3.4,8.2,0.41,6.4,10.4,0.62,5.7,6.6,0.87,1.2,6.4,7.6,9.9,1.6,0.8,4.2,3.7,28.7,125,104
2013,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",35.0,NBA,SG,60,0,1393,8.4,19.7,0.42,3.0,8.6,0.35,5.3,11.1,0.48,6.0,7.5,0.8,1.1,6.3,7.4,10.0,2.9,0.5,4.8,4.2,25.8,107,100
2014,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",36.0,NBA,SG,68,3,1550,9.6,20.4,0.47,2.9,8.4,0.35,6.7,12.0,0.55,5.2,6.1,0.85,1.0,5.6,6.6,9.6,2.3,0.6,4.5,4.2,27.3,112,103
2015,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",37.0,NBA,SG,70,0,1587,8.1,19.0,0.43,2.9,8.3,0.34,5.2,10.7,0.49,4.7,6.6,0.72,0.9,5.9,6.8,9.5,2.2,0.6,5.0,4.5,23.8,103,102
2016,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",38.0,NBA,SG,58,0,1134,8.9,19.6,0.45,3.2,8.1,0.39,5.7,11.6,0.5,4.1,5.1,0.81,1.2,5.4,6.6,8.0,3.0,0.5,4.5,4.5,25.1,107,98
2017,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",39.0,NBA,SG,69,0,1291,6.7,17.3,0.39,3.5,9.0,0.39,3.2,8.4,0.39,3.4,4.2,0.8,1.1,5.1,6.2,7.2,3.2,0.6,3.8,4.7,20.4,104,102
2018,27,1040,SAS,San Antonio Spurs,Manu Ginobili,"July 28, 1977",40.0,NBA,SG,65,0,1299,7.8,18.0,0.43,2.5,7.5,0.33,5.3,10.5,0.51,4.3,5.1,0.84,0.7,4.8,5.5,6.3,1.7,0.6,4.1,4.9,22.4,103,107
