Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000,14,1020,LAL,Los Angeles Lakers,Devean George,1977-08-29,22.0,NBA,SF,49.0,1.0,345.0,56.0,144.0,0.39,16.0,47.0,0.34,40.0,97.0,0.41,0.44,27.0,41.0,0.66,29.0,46.0,75.0,12.0,10.0,4.0,21.0,54.0,155.0
2001,14,1020,LAL,Los Angeles Lakers,Devean George,1977-08-29,23.0,NBA,SF,59.0,1.0,593.0,64.0,207.0,0.31,15.0,68.0,0.22,49.0,139.0,0.35,0.34,39.0,55.0,0.71,35.0,75.0,110.0,19.0,15.0,15.0,34.0,87.0,182.0
2002,14,1020,LAL,Los Angeles Lakers,Devean George,1977-08-29,24.0,NBA,SF,82.0,1.0,1759.0,215.0,523.0,0.41,66.0,178.0,0.37,149.0,345.0,0.43,0.47,85.0,126.0,0.68,78.0,225.0,303.0,111.0,71.0,42.0,66.0,190.0,581.0
2003,14,1020,LAL,Los Angeles Lakers,Devean George,1977-08-29,25.0,NBA,SF,71.0,7.0,1613.0,180.0,461.0,0.39,49.0,132.0,0.37,131.0,329.0,0.4,0.44,83.0,105.0,0.79,91.0,195.0,286.0,92.0,56.0,38.0,65.0,180.0,492.0
2004,14,1020,LAL,Los Angeles Lakers,Devean George,1977-08-29,26.0,NBA,SF,82.0,48.0,1951.0,233.0,571.0,0.41,65.0,186.0,0.35,168.0,385.0,0.44,0.46,73.0,96.0,0.76,87.0,245.0,332.0,112.0,81.0,38.0,88.0,189.0,604.0
2005,14,1020,LAL,Los Angeles Lakers,Devean George,1977-08-29,27.0,NBA,SF,15.0,3.0,306.0,37.0,104.0,0.36,21.0,58.0,0.36,16.0,46.0,0.35,0.46,15.0,20.0,0.75,13.0,40.0,53.0,14.0,8.0,2.0,12.0,32.0,110.0
2006,14,1020,LAL,Los Angeles Lakers,Devean George,1977-08-29,28.0,NBA,SF,71.0,5.0,1542.0,170.0,425.0,0.4,50.0,160.0,0.31,120.0,265.0,0.45,0.46,58.0,86.0,0.67,82.0,192.0,274.0,68.0,66.0,34.0,54.0,159.0,448.0
2007,7,1020,DAL,Dallas Mavericks,Devean George,1977-08-29,29.0,NBA,SF,60.0,17.0,1283.0,146.0,370.0,0.4,53.0,150.0,0.35,93.0,220.0,0.42,0.47,36.0,48.0,0.75,57.0,156.0,213.0,33.0,46.0,23.0,51.0,143.0,381.0
2008,7,1020,DAL,Dallas Mavericks,Devean George,1977-08-29,30.0,NBA,SF,53.0,4.0,821.0,74.0,207.0,0.36,22.0,68.0,0.32,52.0,139.0,0.37,0.41,24.0,34.0,0.71,28.0,109.0,137.0,35.0,19.0,13.0,24.0,90.0,194.0
2009,7,1020,DAL,Dallas Mavericks,Devean George,1977-08-29,31.0,NBA,SF,43.0,17.0,708.0,54.0,142.0,0.38,22.0,76.0,0.29,32.0,66.0,0.48,0.46,17.0,22.0,0.77,25.0,53.0,78.0,15.0,23.0,11.0,17.0,57.0,147.0
2010,10,1020,GSW,Golden State Warriors,Devean George,1977-08-29,32.0,NBA,SF,45.0,4.0,761.0,89.0,206.0,0.43,48.0,123.0,0.39,41.0,83.0,0.49,0.55,16.0,23.0,0.7,21.0,93.0,114.0,32.0,41.0,10.0,15.0,89.0,242.0
